#{"t_start": 1650950673.723801, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
759,478,1341.693465
1316,930,1344.891589
607,352,1346.186332
608,374,1347.33995
237,120,1347.844392
816,556,1349.763395
249,116,1350.075313
653,298,1351.058858
606,382,1352.273
1324,563,1354.305683
1046,531,1355.983144
622,342,1357.202068
3036,1702,1362.487531
248,108,1363.022579
233,130,1363.441666
623,272,1364.188713
1043,611,1366.072331
715,516,1367.824414
1036,704,1369.842555
1055,507,1371.62783
1160,510,1373.232926
621,270,1374.059373
246,114,1374.348336
1910,1054,1378.271046
653,282,1379.231067
817,524,1381.051277
1416,1028,1384.05961
1330,583,1386.042748
248,116,1386.324152
252,106,1386.835133
1042,600,1388.676343
1039,608,1390.415175
652,314,1391.286398
253,116,1391.862999
1046,699,1394.126043
613,348,1395.18765
616,252,1395.943741
241,124,1396.499808
1050,493,1398.012314
247,118,1398.311545
1330,665,1400.503012
635,640,1402.47976
249,114,1402.749039
252,106,1403.128025
252,106,1403.378384
605,278,1404.613755
632,344,1405.580873
663,8011,1431.731013
1326,664,1433.747837
1316,824,1436.323334
1310,987,1439.440152
1310,839,1442.027469
599,394,1443.235819
746,662,1445.324984
1046,511,1446.877897
1063,672,1448.987157
235,128,1449.463016
1317,683,1451.417168
1051,445,1452.890409
236,130,1453.210551
1331,717,1456.080815
640,558,1457.924386
235,128,1458.25079
710,594,1460.225062
1047,663,1462.618123
616,268,1463.516017
1692,774,1466.094264
650,356,1467.301287
619,284,1468.166511
245,110,1468.595942
637,292,1469.576319
619,264,1470.390731
249,108,1470.814738
1425,786,1473.326829
1563,818,1475.898502
1711,792,1478.436156
1042,611,1480.433935
249,108,1480.854812
1315,781,1483.364081
1305,1087,1487.025947
817,532,1489.102779
607,362,1490.170855
252,106,1490.623645
1049,605,1492.619606
652,300,1493.539361
610,330,1494.658769
252,106,1495.073601
237,138,1495.437899
1035,749,1498.027203
1341,636,1500.119412
587,360,1501.340792
625,342,1502.606952
628,296,1503.531986
1149,654,1505.827524
628,304,1506.767087
610,386,1508.078045
1045,719,1510.497144
251,112,1510.760423
621,280,1511.752585
619,288,1512.565992
248,114,1512.997837
235,122,1513.328952
1042,556,1515.139248
716,542,1517.082064
248,108,1517.353337
240,122,1517.794167
612,260,1518.865668
1333,783,1521.745057
814,592,1523.927263
1838,1136,1527.479267
1037,684,1529.583962
617,322,1530.547639
748,512,1532.06207
1424,636,1534.539569
1040,616,1536.689228
1336,837,1539.482845
603,362,1540.530135
1427,682,1542.832931
629,316,1543.947058
247,112,1544.768282
1575,774,1547.495916
816,546,1549.228997
234,130,1549.592026
1044,550,1551.37396
652,312,1552.405754
652,312,1553.314794
1067,553,1555.12966
249,108,1555.544725
818,500,1557.144119
652,316,1558.113139
633,274,1558.8544
594,438,1560.067502
249,108,1560.446235
620,308,1561.356983
732,392,1562.793459
653,296,1563.837174
1160,546,1565.663388
738,468,1567.501243
1059,429,1568.766713
1569,868,1571.524718
248,118,1571.969228
249,124,1572.444955
811,652,1574.563145
245,112,1574.854366
624,332,1576.070819
1066,518,1577.72307
1319,662,1579.653869
606,260,1580.443268
1431,636,1582.73831
1021,1044,1586.10323
606,372,1587.165965
247,108,1587.420284
246,108,1587.762368
635,326,1588.682293
611,330,1589.656517
1316,867,1592.258248
652,304,1593.164939
1422,672,1595.185441
238,126,1595.610323
597,386,1596.770092
1158,582,1598.630316
1029,1042,1601.732396
1342,635,1603.59974
1687,960,1606.413548
589,416,1607.633691
760,598,1609.538798
1824,1256,1613.265745
813,614,1615.158837
1923,876,1617.904643
653,298,1618.885713
742,610,1620.671746
1047,646,1622.787891
624,322,1623.662382
633,350,1624.900392
610,280,1625.679927
1580,736,1627.900643
243,120,1628.291968
246,114,1628.568895
1051,450,1629.810405
617,284,1630.773225
612,238,1631.480445
1334,606,1633.331221
239,118,1633.712749
248,108,1633.970274
629,334,1635.003233
632,270,1635.77086
586,412,1637.173956
252,106,1637.598716
609,266,1638.450643
590,432,1639.842223
1324,564,1641.649906
1158,512,1643.32495
1341,699,1645.413063
246,128,1645.87679
1038,658,1648.021182
637,324,1649.142311
639,292,1650.120861
610,278,1651.145359
1317,707,1653.80729
234,130,1654.342081
620,362,1655.65595
1047,671,1658.303923
637,306,1659.36555
1056,485,1660.727955
634,366,1661.979559
1577,696,1664.490533
653,290,1665.556796
1037,725,1667.798414
1333,905,1671.100353
1047,549,1672.886102
629,360,1674.266217
626,320,1675.392602
818,516,1677.985935
1576,718,1680.750542
651,332,1681.946553
1690,726,1684.557567
1327,925,1687.582452
652,304,1688.636219
612,240,1689.45682
233,128,1689.854939
817,534,1691.259781
1151,484,1693.052909
599,356,1694.092322
1338,756,1696.190618
611,378,1697.519351
1027,873,1700.689594
1058,450,1701.998615
1040,815,1704.560671
1149,768,1707.540769
639,288,1708.424407
1326,682,1710.714111
747,630,1713.046117
1566,994,1716.235574
234,134,1716.562961
620,288,1717.547919
623,254,1718.441819
233,128,1718.932195
623,330,1719.902417
1160,464,1721.562192
1318,847,1724.372174
2355,1209,1728.481093
609,232,1729.230106
623,370,1730.483123
1045,531,1732.380514
625,308,1733.356269
2614,1728,1739.568682
1323,902,1742.496596
617,242,1743.429823
1048,505,1745.038795
632,316,1746.244592
625,292,1747.154143
634,348,1748.356142
235,124,1748.832994
631,400,1750.16195
653,298,1751.098958
1336,756,1753.713132
633,374,1754.973045
1312,797,1757.651924
235,124,1757.97905
651,324,1759.10195
252,106,1759.613585
251,112,1759.899925
1024,932,1763.024444
1906,1284,1767.354203
780,530,1769.575875
636,314,1770.543216
639,578,1772.528933
654,270,1773.615121
634,302,1774.570248
238,128,1775.061769
252,106,1775.334208
723,750,1777.896687
593,378,1779.187189
1043,594,1781.299131
238,126,1781.788331
620,348,1782.845876
252,106,1783.278718
634,330,1784.456456
1916,972,1787.669552
1056,487,1789.378033
625,318,1790.518908
816,546,1792.265803
635,324,1793.415663
1325,686,1795.763936
251,112,1796.226218
753,528,1798.081986
247,110,1798.367225
595,388,1799.692583
609,260,1800.516421
1046,885,1803.665534
231,134,1804.023576
630,306,1805.167741
611,364,1806.45402
1319,662,1808.713815
1318,854,1811.547214
607,254,1812.507509
616,302,1813.457112
809,686,1815.939246
628,290,1816.841794
614,328,1818.018056
246,110,1818.306286
612,270,1819.331504
593,384,1820.635274
252,106,1820.921984
618,328,1822.27275
601,346,1823.318869
625,334,1824.5086
1432,630,1826.629643
651,334,1827.821188
626,314,1829.02156
617,278,1829.900172
1046,502,1831.681247
1576,800,1834.381944
1844,1174,1838.276871
1322,760,1840.842038
1338,675,1843.40782
817,536,1845.117739
631,294,1846.201833
235,124,1846.527973
1044,547,1848.414272
3031,1693,1854.286421
1037,683,1856.729847
612,326,1857.943017
1433,654,1860.205143
639,286,1861.120721
1333,915,1864.408604
728,648,1866.562359
248,116,1867.020627
654,278,1867.891274
1038,642,1870.141367
246,116,1870.612116
1902,1306,1874.838916
243,114,1875.262202
624,338,1876.406787
2618,1774,1881.880395
252,106,1882.138777
622,262,1883.274654
746,508,1884.730072
1553,892,1888.097619
816,540,1889.736614
1021,986,1893.297158
603,268,1894.211077
1691,948,1897.255136
609,374,1898.41633
1345,609,1900.463745
638,594,1902.246939
607,248,1903.068752
248,110,1903.492739
249,108,1903.765024
235,124,1904.361596
246,114,1904.748101
628,310,1905.590977
767,496,1907.132132
1301,1002,1910.444303
743,678,1912.539655
1436,636,1914.415412
1436,674,1916.747834
246,122,1917.041987
814,580,1918.785005
1048,650,1920.861965
1357,567,1922.816875
1342,626,1925.053727
639,334,1926.370742
1415,1058,1929.723021
1580,672,1932.113206
618,290,1932.916296
1430,730,1935.230385
741,476,1936.796028
2336,1542,1942.278097
651,326,1943.442899
1060,631,1945.572781
619,274,1946.441966
813,604,1948.474714
630,324,1949.685677
1424,708,1951.979473
1050,602,1954.004086
614,238,1954.942128
1325,827,1957.793042
722,554,1959.660882
1157,600,1961.43682
249,108,1961.697126
1575,754,1964.181285
1848,862,1966.734747
248,116,1967.331005
1161,554,1969.04741
616,282,1970.055949
1321,797,1972.719742
614,300,1973.651713
252,106,1974.08707
246,108,1974.520908
627,328,1975.61743
1158,620,1977.662782
1331,828,1980.394081
1031,764,1983.156687
249,108,1983.585541
1043,562,1985.477367
1051,581,1987.440125
239,126,1987.782676
248,108,1988.210562
249,108,1988.493847
618,300,1989.701162
619,244,1990.493306
1329,731,1992.990039
817,528,1994.660913
1706,876,1997.750919
251,116,1998.053719
1064,674,2000.400288
1024,988,2003.810076
752,602,2005.865912
246,110,2006.168291
1038,711,2008.630972
609,344,2009.674043
249,108,2010.047698
1331,719,2012.430298
744,616,2014.255435
607,302,2015.102674
239,134,2015.61584
591,402,2016.966093
1575,862,2019.506162
1325,652,2021.613928
232,136,2022.115038
2355,1221,2026.09702
246,108,2026.479995
617,322,2027.398448
636,310,2028.615354
1330,924,2031.589125
1310,823,2034.017358
1325,547,2035.820522
1046,586,2037.558938
711,724,2039.765246
612,410,2041.151026
1045,559,2043.145891
235,134,2043.641231
1135,964,2046.776678
1048,465,2048.788294
1047,654,2050.960153
249,108,2051.244392
813,616,2053.453248
1315,757,2055.973207
251,114,2056.425611
1050,583,2058.398067
1022,998,2061.857899
1046,545,2063.725142
1069,461,2065.248461
248,112,2065.546663
252,106,2065.977821
1046,485,2067.569096
248,108,2068.010912
1046,695,2070.338927
1340,705,2072.801789
1430,694,2075.422269
610,512,2077.115224
1415,706,2079.588181
1054,517,2081.261632
623,300,2082.423737
1424,784,2085.066447
1017,1011,2088.484208
634,292,2089.461904
811,648,2091.611146
249,116,2092.062951
246,116,2092.523718
816,542,2094.231964
248,108,2094.677346
1049,513,2096.397446
654,276,2097.454067
1577,770,2100.069683
619,324,2101.067357
252,106,2101.517128
621,296,2102.443647
1143,912,2105.675999
637,276,2106.551315
651,332,2107.730812
1044,552,2109.730063
252,106,2110.00973
815,572,2111.985287
653,296,2113.071158
252,106,2113.353397
1047,509,2115.133135
1047,497,2116.808092
246,112,2117.194144
653,290,2118.000428
245,110,2118.387365
235,124,2118.714998
813,608,2120.693836
1150,612,2122.533686
250,118,2123.012406
1051,578,2124.931609
1344,593,2126.693383
621,262,2127.478171
235,122,2127.898232
1322,783,2130.510288
2356,1160,2134.181652
630,392,2135.513897
1035,723,2137.830272
1037,621,2139.894917
606,266,2140.90775
1032,781,2143.643939
234,128,2143.977656
1034,772,2146.600304
243,114,2147.055087
814,598,2149.149122
1423,874,2152.104675
720,470,2153.631459
1346,523,2155.235029
238,126,2155.856961
1045,534,2157.411868
1054,510,2159.112942
815,578,2161.076118
1309,872,2163.937707
614,296,2164.862505
1058,441,2166.184793
246,124,2166.537021
1322,798,2169.131855
1657,1372,2173.787321
1045,576,2175.779737
818,518,2177.571576
631,394,2178.904433
761,576,2180.851897
631,292,2181.754683
653,296,2182.891861
619,316,2183.948041
1046,681,2186.325675
1323,709,2188.659677
653,290,2189.79782
596,362,2190.933784
1321,767,2193.547863
1050,593,2195.578867
1321,803,2198.385129
1325,547,2200.299256
608,244,2201.091401
248,108,2201.520447
1326,1081,2205.197536
640,556,2207.097478
634,336,2208.232222
239,124,2208.522445
248,108,2208.890626
1357,567,2210.926311
242,116,2211.240159
247,128,2211.712142
635,284,2212.586164
235,124,2213.048678
1333,723,2215.355181
616,268,2216.448581
614,340,2217.661486
1861,820,2220.470702
238,126,2220.81555
1837,968,2224.339343
609,264,2225.194056
237,130,2225.70521
621,352,2226.957967
632,292,2227.87117
610,356,2229.107995
639,282,2230.254212
592,362,2231.350165
248,110,2231.793977
1050,583,2233.789201
744,524,2235.504539
616,356,2236.806793
1064,599,2239.080057
244,118,2239.547379
651,326,2240.641514
231,134,2241.118748
1069,571,2242.8842
651,326,2243.973082
621,362,2245.319411
1054,538,2247.033297
252,106,2247.40844
248,108,2247.661268
818,500,2249.533406
1049,622,2251.786658
614,250,2252.625922
626,348,2253.846313
246,108,2254.126166
631,316,2255.261829
238,126,2255.722106
1054,528,2257.386952
1046,695,2259.659069
244,116,2259.933335
621,368,2261.088282
1316,722,2263.487093
1058,459,2265.156418
248,108,2265.525452
639,560,2267.175682
252,106,2267.557843
1029,861,2270.72551
1309,861,2274.107321
610,268,2274.919943
1043,590,2276.810723
249,108,2277.096063
1042,605,2279.555314
606,252,2280.490401
248,108,2280.769792
250,112,2281.180973
249,118,2281.55215
633,276,2282.635108
755,476,2284.026348
1562,750,2286.623932
720,500,2288.16948
1683,992,2291.112184
800,612,2293.164158
1044,577,2294.822237
1043,542,2296.695207
771,510,2298.347023
606,390,2299.646611
1047,466,2301.007371
233,128,2301.490094
604,282,2302.296968
747,526,2304.028909
1148,570,2305.740887
619,270,2306.608765
239,122,2306.915982
628,302,2308.025697
1921,922,2311.276739
1340,710,2313.675321
1357,579,2315.749281
1045,523,2317.613771
641,528,2319.483381
619,350,2320.773562
1039,642,2322.67954
651,328,2323.960099
1066,607,2325.942286
635,290,2326.790784
1050,615,2328.925294
766,638,2331.142001
619,332,2332.19058
249,108,2332.726147
1337,675,2335.473593
631,306,2336.793575
628,322,2337.760406
235,124,2338.221372
1052,445,2339.792769
238,130,2340.196905
611,288,2340.97608
235,124,2341.399755
732,392,2342.611217
235,124,2343.177964
606,334,2344.041995
1039,698,2346.323617
252,106,2346.585916
248,108,2347.094563
626,278,2347.825233
252,106,2348.198317
252,106,2348.442693
608,286,2349.465189
247,110,2349.718409
236,126,2350.112758
1048,576,2351.992294
1040,640,2353.907141
1048,485,2355.383161
1044,596,2357.485928
617,246,2358.157054
814,598,2359.864734
1047,648,2362.007082
1066,557,2363.851531
652,318,2364.858824
1437,682,2366.871287
634,320,2367.765194
1328,674,2370.098312
252,106,2370.341714
1423,658,2372.383566
1038,645,2374.537535
610,326,2375.500789
1038,823,2378.028627
235,130,2378.354959
1055,497,2379.946751
636,314,2380.780647
1033,780,2383.375678
636,276,2384.241366
248,108,2384.489881
1342,655,2386.640709
1357,491,2388.088531
620,250,2388.840254
1575,904,2392.078305
1057,454,2393.377303
627,306,2394.453272
