#{"t_start": 1650950672.8170767, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t 
2360,1151,3502.289284
2646,1242,3506.16503
1702,706,3508.389911
1347,687,3510.420683
1857,746,3513.110559
1922,820,3515.555844
1689,852,3518.204226
1703,692,3520.337905
1696,662,3522.322462
1075,447,3523.845829
1049,471,3525.248986
1697,658,3527.216922
1699,740,3529.490276
1437,650,3531.500759
1683,882,3534.291497
1926,796,3536.822432
1862,811,3539.256557
1864,750,3541.971749
2352,1225,3546.552062
654,270,3547.277153
1838,948,3550.325371
625,330,3551.288603
1044,709,3553.312664
1688,838,3556.007381
1691,710,3558.126301
1697,722,3560.217287
1697,700,3562.466888
1048,441,3563.94821
1439,594,3565.55618
1923,846,3568.253815
1346,551,3570.070992
1695,686,3572.21592
1691,770,3574.652597
1703,692,3576.547497
2360,1132,3580.275271
1704,786,3582.505422
1577,622,3584.496647
1699,656,3586.526018
1921,822,3589.211397
1700,694,3591.376836
2296,2390,3598.812829
246,108,3599.056149
819,486,3600.481607
1695,722,3602.51972
1046,449,3604.199982
747,436,3605.478232
1043,522,3606.917451
651,324,3608.024522
1055,486,3609.471032
1691,742,3611.73068
1864,766,3614.286577
651,324,3615.23834
2363,1083,3618.656842
1855,946,3621.562657
1585,656,3623.577244
1566,706,3625.945691
1342,531,3627.536493
3051,1404,3631.912967
252,106,3632.274659
606,226,3632.930197
1717,728,3635.319422
252,106,3635.567014
1342,605,3637.546678
1693,710,3639.615658
2352,1299,3643.701003
1434,628,3645.565164
1058,432,3647.056395
1435,640,3648.889821
1887,738,3651.329639
1435,642,3653.15328
1845,964,3656.300022
1442,618,3658.229847
1442,570,3660.036242
757,442,3661.567833
1868,742,3663.619246
1571,624,3665.583161
1702,738,3667.648735
1437,548,3669.34936
1701,710,3671.62428
1048,477,3672.994604
1700,678,3675.292419
1585,652,3677.337771
1723,806,3679.84626
606,226,3680.467597
1863,740,3682.94887
1695,678,3684.980413
1438,602,3686.746766
1583,754,3689.247002
1439,656,3691.081726
1862,780,3693.760576
623,254,3694.441754
1586,696,3696.649878
1582,646,3698.689825
1048,457,3700.167989
2365,1039,3703.259474
1330,627,3705.607725
2360,1185,3708.979113
1926,700,3711.28104
1700,670,3713.27649
611,234,3714.185875
1865,752,3716.246382
1586,608,3718.16127
1849,714,3720.573714
1693,662,3722.416909
2360,1118,3726.029193
1705,670,3728.109229
1867,790,3730.58416
2633,1440,3735.041847
1705,762,3737.612921
2366,1021,3740.660845
2356,1141,3744.369691
1861,766,3746.712098
1586,650,3748.841914
252,106,3749.367371
3033,1773,3754.864763
2350,1275,3758.78633
1928,862,3761.624422
1922,914,3764.62389
614,256,3765.622722
1696,790,3767.944983
1058,427,3769.197278
1437,610,3771.248107
612,232,3771.89027
1924,800,3774.38189
610,230,3775.119139
606,246,3775.815304
1702,720,3778.127799
1856,874,3780.882241
1726,714,3783.017841
3048,1471,3787.631016
252,106,3787.875361
1854,764,3790.085691
1864,750,3792.764232
1438,546,3794.391514
1431,746,3796.876627
3043,1570,3801.72803
1575,678,3804.020758
1691,706,3806.310298
1443,564,3808.198743
1690,718,3810.460628
1071,539,3812.118604
1689,664,3814.373702
1707,650,3816.170041
2358,1176,3819.898038
603,244,3820.569351
2356,1194,3824.308488
2356,1208,3828.068784
1438,570,3829.877657
1440,608,3831.770863
1438,666,3833.812442
1055,499,3835.442335
2359,1118,3838.903389
1693,806,3841.202672
606,226,3841.853493
2342,1444,3846.561262
1035,771,3849.00825
1930,778,3851.289023
3045,1539,3856.41837
1703,704,3858.625746
1048,432,3860.015837
2356,1170,3863.733824
1046,539,3865.198705
2361,1114,3869.000597
743,390,3870.106615
2633,1148,3873.747643
2357,1147,3877.22204
1854,750,3879.590063
1057,429,3881.193074
1924,800,3883.682075
252,106,3884.033207
1708,660,3886.032274
1710,726,3888.363437
3038,1662,3893.610136
2364,1034,3896.640459
1866,718,3898.923106
3044,1557,3903.671642
1438,614,3905.628643
1442,614,3907.53264
1702,698,3909.465799
1704,658,3911.718196
745,464,3913.107085
1695,660,3914.944557
1574,672,3917.337682
1693,704,3919.258635
2353,1210,3923.04363
2365,987,3926.247238
1702,648,3928.281526
1925,714,3930.582679
3040,1637,3935.740777
1435,580,3937.466588
1729,706,3939.635727
1438,586,3941.452689
1571,670,3943.551258
1564,768,3945.806152
606,226,3946.464455
2362,1115,3950.135109
3055,1325,3954.285875
1703,698,3956.516371
1695,676,3958.821981
1923,744,3961.32881
252,106,3961.592581
252,106,3962.112236
2360,1166,3965.598413
2359,1127,3969.306013
1857,812,3971.89479
1583,638,3973.862265
1333,549,3975.667605
1422,774,3977.915221
2361,1079,3981.416368
1691,722,3983.602942
1702,654,3985.566259
1864,694,3988.006324
1054,449,3989.249843
1584,620,3991.194796
1572,648,3993.282718
1045,512,3994.697984
1573,616,3996.549032
2646,1116,4000.013546
3043,1565,4004.717136
1565,728,4006.746101
1706,778,4009.291796
1694,760,4011.566972
1708,752,4013.870183
2358,1126,4017.226506
1861,738,4019.690859
1705,682,4021.71765
2356,1153,4025.378801
1586,664,4027.355915
1922,832,4030.277884
1690,762,4032.583379
2641,1264,4036.466145
3049,1443,4041.009226
1701,694,4043.242977
1692,680,4045.487015
1309,1055,4048.640685
746,440,4049.893359
3036,1580,4054.922243
1914,770,4057.151703
1700,666,4059.462781
1699,674,4061.380158
1697,736,4063.848791
2360,1112,4067.148031
1857,724,4069.444912
2365,1019,4072.699384
2651,1122,4076.306779
252,106,4076.572096
3050,1434,4080.966153
2366,1078,4084.400382
619,314,4085.247556
1851,806,4087.990363
1922,804,4090.283342
2351,1245,4094.634193
1927,724,4096.604333
754,470,4098.178451
1930,750,4100.561868
606,226,4101.181376
1693,682,4103.320355
732,372,4104.461054
1699,692,4106.708104
1701,698,4109.09613
2364,1065,4112.168464
1435,602,4114.175456
2368,914,4117.067139
1438,602,4118.943185
3049,1458,4123.491145
1696,656,4125.495893
3052,1381,4129.83778
2366,1050,4132.962998
2366,1018,4136.258419
2361,1073,4139.511823
2360,1172,4143.40976
3043,1572,4148.323042
1693,704,4150.412073
606,226,4151.047374
2363,1067,4154.474332
1850,748,4156.689654
1854,760,4158.893314
2361,1122,4162.557033
1573,686,4164.658454
1563,780,4167.075083
1708,706,4169.411488
2366,997,4172.402992
1860,770,4174.729715
2365,1076,4178.12078
2367,937,4181.184773
1691,710,4183.491694
2364,1033,4186.591214
1698,672,4188.77579
1867,744,4190.828238
2359,1126,4194.589511
2643,1194,4198.163013
1925,796,4200.753093
2649,1144,4204.53998
3047,1368,4208.693302
2640,1214,4212.531014
3050,1301,4216.457594
1692,678,4218.721949
3055,1335,4222.690475
1698,714,4225.266499
2365,970,4228.167126
2365,987,4231.183346
3053,1366,4235.438113
3050,1439,4240.015198
2368,991,4243.233069
2362,1024,4246.244067
2363,1075,4249.475846
3042,1582,4254.386292
1725,798,4256.945939
2626,1258,4260.693206
2365,1034,4263.964023
1710,638,4266.15355
719,314,4267.048778
1573,694,4269.244893
1729,738,4271.255946
2358,1125,4274.837529
3059,1242,4278.709024
1706,684,4280.99967
2361,1065,4284.137532
1694,706,4286.397049
2367,986,4289.412271
771,486,4290.914648
3052,1394,4295.126252
1863,750,4297.648119
1929,782,4300.01529
1848,740,4302.171195
2363,1045,4305.614117
3051,1408,4309.809004
2643,1134,4313.465096
1586,644,4315.536045
1887,718,4317.60795
2367,1009,4320.794445
252,106,4321.280898
252,106,4321.524275
252,106,4321.879999
252,106,4322.128337
2362,1098,4325.518275
2359,1138,4329.278297
2361,1042,4332.378581
1440,638,4334.304228
1698,722,4336.806906
2370,953,4339.622046
3047,1360,4343.954362
1340,545,4345.657632
3051,1411,4349.900414
1693,680,4352.092703
2358,1123,4355.525655
2367,993,4358.651862
3046,1506,4363.204966
2361,1043,4366.582546
1844,792,4369.019228
2368,996,4372.282938
2640,1208,4375.893885
2365,1014,4379.171139
252,106,4379.416481
3055,1330,4383.614405
3044,1540,4388.456506
2358,1125,4391.875362
1925,752,4394.200273
2364,1081,4397.744858
3045,1419,4401.94242
654,270,4402.663857
1321,607,4404.781309
2363,1059,4407.878056
1326,525,4409.617321
1695,726,4411.903985
2353,1237,4415.561937
2354,1218,4419.172616
3056,1305,4423.350806
1927,736,4425.639375
2359,1125,4429.256615
819,486,4431.762057
3056,1316,4435.947195
3056,1314,4439.907717
3045,1532,4444.73769
2366,980,4447.704709
1874,776,4450.259063
1571,674,4452.11947
2365,976,4455.273436
247,116,4455.644312
1571,622,4457.392904
2369,975,4460.658691
1931,758,4462.896108
1707,638,4464.94962
3059,1256,4469.177455
2359,1138,4472.93941
2641,1218,4476.712785
1694,658,4478.59401
1333,547,4480.629214
252,106,4480.87356
2367,999,4483.871063
3048,1462,4488.475386
3052,1385,4492.822752
2371,949,4495.503889
3052,1388,4499.971133
1436,554,4501.885987
3061,1200,4505.533595
1866,692,4507.753513
2372,919,4510.533987
1866,732,4512.944152
3054,1341,4516.87723
2368,951,4519.94566
1567,692,4522.116203
252,106,4522.354534
2364,1073,4525.76663
2365,974,4528.941878
1926,728,4531.112941
252,106,4531.633548
3046,1505,4536.197581
2361,1078,4539.532173
1915,816,4542.186276
3046,1511,4546.836019
610,228,4547.460979
2365,1024,4550.696997
3045,1537,4555.516884
3042,1586,4560.417501
3051,1404,4565.022897
2364,1022,4568.765022
3050,1309,4572.821948
2369,919,4575.46226
252,106,4575.831508
2354,1193,4579.602747
3046,1500,4584.309216
3040,1639,4589.420851
2364,1059,4592.802602
1693,712,4595.050277
2367,964,4597.863805
1868,736,4600.113368
1729,686,4602.298113
3042,1465,4606.909448
2359,1136,4610.380928
252,106,4610.941434
1696,684,4612.82481
3053,1375,4617.116609
1699,688,4619.291073
2363,1016,4622.513575
1716,668,4624.562378
1865,724,4626.689012
2368,1022,4629.955091
1698,730,4632.248503
2645,1078,4635.493725
3054,1355,4639.47022
1698,690,4641.575521
3058,1261,4645.583362
3052,1388,4649.791202
3053,1373,4654.078519
3048,1460,4658.674276
1710,638,4660.546238
1704,640,4662.678796
3053,1367,4666.963274
2363,1055,4670.016801
3052,1396,4674.579649
1072,423,4675.907885
3049,1330,4680.104027
2364,1005,4683.237371
2362,1087,4686.369578
3043,1448,4691.285314
2629,1502,4695.643601
3051,1406,4700.002643
2367,974,4703.042716
3058,1277,4707.152148
1048,445,4708.38992
1696,750,4710.999934
1696,732,4713.155736
252,106,4713.505573
2366,958,4716.65268
3050,1432,4721.030585
1075,447,4722.32003
1583,600,4724.222362
2370,965,4727.13867
3050,1426,4731.551543
3052,1388,4735.900026
2358,1132,4739.119669
2365,988,4742.23572
1690,762,4744.658866
3033,1770,4750.215385
246,108,4750.571721
2365,1006,4753.814647
2376,888,4756.334811
2368,934,4759.585522
3050,1422,4763.938072
3053,1362,4768.252156
3052,1392,4772.454428
1950,728,4774.56687
3056,1305,4778.699284
2370,973,4781.816314
2369,968,4784.911024
2650,1098,4788.127904
3057,1291,4792.198889
3049,1457,4796.586712
3052,1391,4800.677253
2365,997,4803.833496
3046,1509,4808.361744
1714,664,4810.559156
2363,1077,4813.878678
2362,1052,4817.053659
252,106,4817.399734
3052,1381,4821.768341
2368,941,4824.660064
3051,1407,4829.24352
2367,933,4831.953593
2366,976,4834.9715
3051,1411,4839.511788
3052,1386,4843.84315
3046,1395,4848.038408
2367,929,4851.005668
3057,1290,4854.845487
3052,1399,4859.099058
2367,970,4862.035802
3050,1422,4866.442063
3053,1379,4870.806532
3050,1432,4875.148149
2353,1260,4879.017992
3054,1341,4883.20666
3052,1384,4887.408999
3055,1323,4891.716562
2363,1074,4894.874452
2644,1074,4898.209333
2367,1017,4901.393973
3049,1458,4905.661358
2364,1026,4908.854197
1692,732,4911.320182
2366,992,4914.383476
1439,634,4916.324945
2359,1105,4919.733309
2363,1026,4923.158137
2357,1153,4926.643359
2368,977,4929.725845
3055,1333,4933.761336
3051,1414,4937.971237
1072,423,4939.448528
2647,1106,4943.014385
3051,1414,4947.449016
2366,984,4950.386299
3046,1500,4954.960019
2371,954,4958.087112
2366,960,4961.183495
1866,724,4963.360401
2644,1090,4966.794948
1702,648,4968.897005
1719,660,4970.809094
252,106,4971.320888
3053,1377,4975.57149
1702,712,4977.762574
2366,957,4980.837314
1949,744,4983.091973
3055,1332,4987.256781
2349,1305,4991.297788
2368,948,4994.317516
1929,712,4996.352033
2364,1037,4999.614655
2366,962,5002.575017
1691,746,5004.795458
2362,1044,5008.13916
3056,1316,5012.374911
2371,930,5015.287671
2373,947,5017.933574
2365,1059,5021.481027
3056,1315,5025.530311
3045,1538,5030.284492
1843,788,5032.726166
3053,1366,5036.86654
2366,978,5040.248064
2362,1032,5043.499645
2364,1011,5046.679549
2363,1037,5049.664303
2361,1074,5053.036835
1696,692,5055.21488
1703,646,5057.129443
2365,1011,5060.255423
3056,1313,5064.247469
3048,1478,5068.764077
1706,676,5070.939094
1705,702,5073.213602
1696,700,5075.31423
3061,1219,5078.905862
3053,1369,5083.22339
2370,951,5086.206028
3053,1370,5090.333481
3044,1546,5095.073232
2646,1150,5098.628425
3045,1402,5102.942555
3048,1350,5107.101072
3054,1356,5111.408048
3055,1321,5115.452278
1693,668,5117.392815
2365,985,5120.453546
2365,1006,5123.64048
3058,1278,5127.746746
3043,1578,5132.658085
3057,1297,5136.591225
1434,580,5138.610597
2366,945,5141.498337
3053,1255,5145.44085
252,106,5145.681207
3053,1369,5149.933948
1695,676,5152.098262
2370,981,5154.947055
3054,1349,5158.9728
3056,1310,5163.670946
3055,1335,5168.1228
1344,515,5169.571755
252,106,5169.924991
1948,728,5172.252714
3053,1366,5176.592513
3060,1236,5180.227884
3050,1433,5184.76039
3046,1517,5189.837518
2370,953,5192.761315
3057,1288,5196.76293
3049,1455,5201.457396
2366,969,5204.588067
3049,1454,5209.074031
3055,1334,5213.166051
3051,1285,5217.216577
3049,1321,5221.42072
3054,1354,5225.419604
1698,748,5227.725113
2368,949,5230.708651
3059,1256,5234.48211
2366,1010,5237.524536
3058,1276,5241.547911
2360,1081,5244.783256
2367,992,5247.932468
1702,650,5249.993024
2369,937,5252.878295
2367,973,5256.246713
2366,1013,5259.307651
3056,1304,5263.27512
2366,946,5266.173349
2368,970,5269.234217
1696,720,5271.463437
2368,991,5274.655195
2372,895,5277.316696
2364,1022,5280.573108
3051,1403,5284.778139
2365,991,5287.975232
3058,1279,5292.020896
3055,1329,5296.117668
1945,728,5298.390635
2366,1037,5301.545668
3057,1284,5305.561662
1869,704,5307.799862
3057,1281,5311.780915
3054,1343,5316.017511
2366,986,5319.003624
3056,1307,5323.080558
2366,1013,5326.396389
2368,957,5329.169853
3057,1283,5333.255907
1867,742,5335.453252
2650,1074,5338.92783
2365,990,5342.129661
2368,928,5345.222012
2368,973,5347.932571
2359,1083,5351.458473
3060,1239,5355.123248
2370,986,5358.316151
3057,1293,5362.291581
3057,1291,5366.229127
2640,1240,5371.411734
3048,1358,5375.795771
2361,1063,5378.909883
2365,961,5381.856616
3052,1387,5386.107015
3053,1379,5390.416445
1442,550,5392.387217
3053,1368,5396.498089
3055,1327,5400.546382
2365,947,5403.459087
2367,957,5406.568428
3056,1317,5410.299652
3054,1351,5414.729061
3051,1419,5419.101714
2364,993,5422.095809
2371,966,5425.207026
3054,1353,5429.614723
2369,937,5432.448797
3053,1365,5436.474474
2369,923,5439.501652
2366,977,5442.315139
3057,1284,5446.182576
3058,1272,5450.229496
3050,1438,5454.609891
2650,1054,5458.117194
2361,1100,5461.528774
3058,1261,5465.472998
2365,962,5468.558254
3057,1290,5472.492583
3055,1321,5476.463464
2369,958,5479.517021
1438,670,5481.503802
2363,1046,5484.562427
3046,1381,5488.927947
2366,990,5491.916051
3055,1327,5496.164475
3050,1424,5500.530726
3057,1285,5504.363928
3052,1399,5508.774662
3054,1237,5512.817221
2367,957,5515.691952
3046,1502,5520.386774
2370,944,5523.48952
2364,1008,5526.715466
3047,1365,5530.902182
3056,1305,5534.946761
3053,1379,5539.503779
609,230,5540.137863
2367,950,5543.071962
3058,1267,5546.830038
3053,1367,5551.209161
2363,1014,5554.450531
1866,732,5556.782966
2369,941,5559.519874
2366,954,5562.455348
3053,1363,5566.538086
3057,1289,5570.586363
2363,1011,5573.826062
3056,1309,5577.816583
1052,443,5579.044122
2366,994,5582.270106
3055,1325,5586.497677
2365,993,5589.700802
2363,1025,5592.851795
2368,933,5595.84851
2370,945,5598.585436
3053,1360,5602.815978
2648,1156,5606.590966
3059,1248,5610.240151
3064,1153,5613.964587
1946,736,5616.23107
3053,1246,5619.978398
2371,889,5622.847617
3057,1281,5627.088096
3053,1363,5631.179301
2364,1046,5634.300276
3056,1319,5638.574738
2368,989,5641.449036
3057,1281,5645.814919
3058,1261,5649.837273
2360,1094,5653.182497
2371,933,5656.028033
2372,972,5659.075637
1716,736,5661.463182
2365,986,5664.390671
2371,959,5667.55309
2368,953,5670.32619
3058,1266,5674.270548
2364,1018,5677.32356
2362,1042,5680.613949
2365,1005,5683.785192
3046,1394,5688.160695
2368,981,5691.105457
3051,1418,5695.517273
2368,998,5698.587577
2371,965,5701.55064
1715,660,5703.685619
3055,1332,5707.90691
3050,1304,5711.94894
3053,1373,5716.015301
2372,892,5719.267807
2363,1054,5722.550564
1588,598,5724.302773
1344,515,5726.132678
3053,1363,5730.326668
1351,519,5732.000269
3060,1237,5735.837544
3057,1289,5739.949857
3056,1318,5743.848403
1699,654,5746.085041
2366,1019,5749.19717
1072,423,5750.402177
3057,1299,5754.564884
2367,986,5757.594558
2370,954,5760.469165
3053,1363,5764.582472
3054,1342,5768.911266
2367,951,5771.647172
3058,1266,5775.696715
1863,722,5777.823639
2370,910,5780.650416
2365,1009,5783.682201
2363,1031,5786.935209
2365,972,5789.86724
2371,889,5792.694308
2367,957,5795.637648
3049,1450,5800.28326
3058,1266,5804.386211
3055,1337,5808.561321
3060,1230,5812.437774
3054,1347,5816.483554
2366,964,5819.542843
3057,1292,5823.574412
3049,1445,5828.009404
2370,929,5831.096227
3049,1440,5835.594458
252,106,5835.83415
3058,1269,5839.877913
2371,955,5842.892306
2367,983,5845.733688
2364,1053,5849.21014
2360,1068,5852.541105
3056,1314,5856.77932
2371,953,5859.717681
3058,1277,5863.649261
2372,925,5866.385885
2367,1033,5869.830132
3056,1309,5873.865693
2365,1006,5876.790128
611,236,5877.570158
3050,1434,5882.106382
2367,935,5884.849207
3058,1273,5889.104527
3047,1375,5893.190837
3055,1334,5897.216985
3058,1260,5901.171448
2366,953,5904.32161
3059,1247,5908.248959
2365,961,5911.11336
3049,1335,5915.119222
3054,1344,5919.708389
3058,1260,5923.51883
3052,1271,5927.323717
3053,1259,5932.050182
2367,941,5934.792928
2640,1094,5938.502933
2366,1070,5941.547306
3053,1256,5945.481367
2367,956,5948.553314
3049,1320,5952.494216
3061,1210,5956.355126
3054,1351,5960.650037
2366,950,5963.621218
3054,1342,5967.684888
1704,656,5969.851901
3059,1254,5973.678378
607,232,5974.498226
3057,1282,5978.287669
2370,939,5981.37097
3061,1209,5985.133725
3057,1297,5989.453262
2364,1065,5992.538669
3059,1251,5996.19904
3056,1315,6000.68518
3056,1309,6005.433924
2367,959,6008.551286
3049,1328,6012.818512
2366,962,6015.692154
3058,1270,6019.596373
3051,1280,6023.511374
2364,981,6026.720362
3062,1184,6030.332278
2367,973,6033.31713
3057,1295,6037.476353
1436,550,6039.150284
2367,965,6042.255475
1695,666,6044.452242
3050,1437,6048.812325
2362,1049,6052.093415
3049,1450,6056.604824
607,232,6057.39339
2366,959,6060.266572
2369,956,6063.243089
3058,1261,6067.039874
3057,1281,6071.188159
3056,1303,6075.222833
3054,1359,6079.454152
3056,1310,6083.671534
3059,1256,6087.570704
3056,1301,6092.506212
3047,1364,6096.804537
3055,1325,6101.122949
1929,712,6103.083918
3052,1391,6107.442875
3057,1291,6111.688104
3054,1341,6115.901695
3058,1266,6119.709815
2370,939,6122.693192
3046,1389,6127.198747
2361,1075,6130.833348
3054,1222,6134.502946
3056,1318,6138.621761
3058,1264,6142.362083
1700,686,6144.434244
2370,980,6147.562165
1691,758,6150.169545
3057,1286,6154.182721
1698,678,6156.125829
2317,1942,6162.31568
2366,1002,6165.520651
3058,1264,6169.460804
2366,955,6172.431901
2649,1160,6175.980715
1706,672,6177.810846
2647,1170,6181.496051
3053,1379,6185.764207
3056,1305,6189.830035
3057,1288,6193.977243
3054,1342,6197.929549
2359,1094,6201.504392
3054,1352,6205.592602
761,470,6206.902276
1883,712,6209.31544
3056,1316,6213.221889
252,106,6213.746485
3052,1387,6217.928228
2365,1007,6221.128551
3056,1318,6225.183114
2356,1166,6228.779257
3059,1253,6232.530808
3061,1209,6236.195806
3057,1293,6240.503206
3047,1360,6244.789592
3059,1256,6248.50212
2368,943,6251.662667
3062,1197,6255.527948
3055,1323,6259.528608
3057,1296,6263.637964
2374,882,6266.2697
3056,1311,6270.615886
2369,955,6273.512038
3055,1338,6277.486731
2364,1035,6280.937531
3053,1244,6284.734045
3058,1270,6288.52148
3056,1304,6292.825135
3060,1231,6296.63853
2368,907,6299.22216
3053,1368,6303.453098
1347,520,6305.174543
2365,1021,6308.402571
1696,746,6310.697074
3049,1442,6315.043783
3059,1255,6319.230061
3047,1365,6323.472569
3053,1374,6327.78125
2365,1009,6330.82905
3062,1191,6334.522882
2360,1139,6338.026024
2368,986,6341.053432
2639,1230,6345.165382
3047,1379,6349.369049
2366,990,6352.217552
2369,939,6355.1362
3054,1229,6358.951891
2368,998,6362.177835
3058,1269,6366.074877
2363,1076,6369.461702
3054,1227,6373.150981
3057,1283,6377.372331
2653,1030,6380.645471
3056,1301,6384.670216
3055,1206,6388.52109
1692,668,6390.751609
3060,1233,6394.489036
2371,925,6397.322694
3055,1326,6401.431704
3052,1386,6405.955469
1587,596,6407.952953
2360,1083,6411.209883
3056,1314,6415.38566
2633,1040,6418.726827
1950,720,6421.164491
3055,1335,6425.381957
2365,1035,6428.591599
2371,910,6431.194942
2654,1000,6434.388559
2364,1057,6437.656674
3051,1402,6442.117918
3060,1223,6445.80554
2366,990,6448.799195
3055,1323,6452.671438
2367,971,6455.777204
3056,1310,6459.892489
252,106,6460.132817
2365,1013,6463.209601
3060,1227,6466.831522
3060,1238,6471.027548
3059,1242,6474.846945
3056,1312,6478.539217
2367,933,6481.520138
3058,1265,6485.411856
3062,1196,6489.213509
3058,1274,6493.275195
3058,1267,6497.259068
3059,1243,6501.852893
3055,1335,6505.865327
3055,1335,6510.014324
3052,1269,6513.937829
3055,1327,6518.359653
3057,1290,6522.088008
2361,1079,6525.645643
3054,1356,6529.766731
3054,1354,6533.971721
3059,1245,6537.866124
3060,1239,6542.056861
3047,1480,6546.937385
3054,1238,6550.848407
1427,570,6552.611471
2369,893,6555.441822
2366,941,6558.223769
3054,1234,6562.073023
2366,988,6565.119667
3055,1320,6569.454768
3062,1192,6572.98616
3054,1344,6577.283908
2637,1072,6580.559437
3056,1306,6584.609892
3053,1252,6588.533765
2371,927,6591.222564
3061,1213,6595.127427
3059,1242,6598.758131
3056,1305,6602.754465
3055,1336,6606.976387
3059,1259,6611.375088
2372,895,6614.358397
3061,1219,6618.254259
2367,953,6621.007111
3059,1250,6624.720554
606,226,6625.366556
2368,959,6628.41253
2367,973,6631.479363
3055,1209,6635.022498
3053,1368,6639.277061
2368,932,6641.975246
1862,726,6644.139061
3060,1238,6648.174869
3056,1190,6651.799602
3060,1231,6655.923085
252,106,6656.301072
3061,1213,6659.979524
3048,1470,6664.559833
3061,1209,6668.546313
3055,1327,6672.67069
3058,1276,6677.441988
3047,1370,6681.679003
3053,1364,6685.783725
3052,1272,6689.901026
3057,1283,6694.001717
3051,1414,6698.282252
3061,1218,6702.124147
3059,1247,6705.882729
2371,971,6708.903212
2365,965,6711.873336
1583,600,6713.921737
3052,1266,6717.610896
3056,1315,6721.749288
3052,1399,6726.211973
1570,704,6728.140928
2365,1030,6731.530709
3060,1221,6735.443267
3056,1300,6739.383391
3060,1226,6743.302121
3061,1214,6747.861155
3061,1207,6751.768077
1336,529,6753.286416
3047,1484,6757.994813
2362,1049,6761.18163
3057,1290,6765.034753
3054,1222,6768.908356
3059,1246,6772.876194
3061,1213,6776.81361
3051,1414,6781.03691
2374,889,6785.452832
2371,959,6788.33569
3064,1154,6791.858765
3063,1169,6795.725933
3061,1216,6799.551086
3059,1245,6803.269653
2371,889,6805.896269
2369,938,6809.010288
2359,1101,6812.580223
2362,1045,6815.76947
3060,1232,6819.544739
2369,977,6822.570237
3057,1280,6826.560753
2367,944,6829.402315
3055,1201,6833.376765
2370,945,6836.222864
2369,925,6838.981531
3054,1224,6842.760366
3057,1285,6846.861958
3053,1243,6851.188414
3060,1225,6855.04317
3064,1140,6858.74019
3060,1238,6862.580663
2364,963,6865.744332
3060,1222,6869.346259
2365,1011,6872.569431
3056,1305,6876.466782
3054,1342,6880.808182
3054,1351,6885.073518
3061,1216,6888.658637
1950,720,6890.991972
3058,1273,6894.939093
1928,758,6897.387948
3061,1216,6900.994008
2366,994,6904.213684
3046,1399,6908.400466
3065,1131,6911.859511
3064,1157,6915.66763
1856,768,6917.940529
749,440,6919.292934
1671,1148,6922.857126
250,116,6923.243092
252,106,6923.73375
251,112,6923.988099
618,290,6924.863755
250,116,6925.130044
251,114,6925.495782
251,112,6925.778054
757,568,6927.588979
252,114,6927.958112
1029,898,6930.618171
251,122,6931.02218
613,286,6931.824005
248,120,6932.292751
251,114,6932.557081
237,142,6933.05914
605,342,6934.217157
1045,560,6935.829273
1044,595,6937.732251
601,306,6938.59594
239,130,6938.999299
608,294,6939.775072
649,370,6940.881135
636,276,6941.879557
611,234,6942.645726
3046,1384,6946.856816
3046,1511,6951.419526
2365,1004,6954.600541
1697,682,6956.797081
1697,684,6958.874523
2367,947,6961.720258
1697,688,6963.931051
2364,1028,6966.997179
1702,714,6969.266227
1861,692,6971.522889
2368,981,6974.446374
3058,1271,6978.492325
1943,716,6980.560831
1058,442,6982.072446
3053,1362,6986.136886
3061,1204,6989.961667
3058,1264,6993.962357
3057,1281,6997.781286
3062,1198,7001.730088
2362,1056,7004.820811
3062,1193,7008.412444
3059,1248,7012.561328
2370,932,7015.435185
2364,993,7018.284766
3055,1325,7022.507215
3058,1268,7026.499541
3062,1188,7030.155665
252,106,7030.506762
3055,1329,7034.48734
3060,1238,7038.514897
3055,1326,7042.511566
2364,1073,7045.988863
3061,1216,7049.773077
1724,698,7051.879198
3063,1160,7055.340771
2371,945,7058.259512
3055,1338,7062.410287
2372,889,7065.228467
3061,1219,7069.081597
2372,893,7071.78118
2363,1052,7075.052408
3059,1256,7078.746646
3060,1225,7082.860972
3059,1241,7086.642593
3059,1247,7091.074925
3059,1258,7094.896419
3056,1308,7098.719736
2366,945,7101.792132
3058,1264,7105.775764
3055,1216,7109.693699
3059,1240,7113.378788
3058,1267,7117.135677
2367,964,7120.155432
3061,1215,7123.944104
3054,1349,7128.211192
3059,1244,7132.168686
3053,1362,7136.360789
3059,1258,7140.328152
2370,909,7143.511858
2368,966,7146.60557
3054,1355,7151.147128
3061,1219,7155.022982
2367,941,7158.120322
3061,1203,7161.601485
2371,889,7164.56921
3060,1237,7168.218801
3055,1320,7172.317423
1950,720,7174.530896
3057,1281,7178.494063
2371,924,7181.292078
3050,1430,7185.878336
3049,1448,7190.299955
3062,1195,7194.128163
3059,1120,7197.530218
2367,1000,7200.710421
2366,1004,7203.753539
3055,1333,7208.102826
3056,1303,7211.857808
3059,1253,7215.874563
3061,1204,7219.673978
2365,976,7222.973493
3062,1184,7226.766508
2375,917,7229.584042
3059,1246,7233.513333
3057,1286,7237.421331
3060,1232,7241.14041
3059,1241,7245.222596
3058,1274,7249.118383
3061,1212,7252.944513
2373,912,7255.714337
3059,1251,7259.635088
3057,1296,7263.787606
