#{"t_start": 1650950673.6539598, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
600,378,1117.830142
243,124,1118.388295
245,110,1118.639738
231,140,1119.067338
1319,679,1120.940375
786,554,1122.994607
1844,1034,1126.430351
608,274,1127.3248
607,392,1128.352707
614,326,1129.406027
1324,732,1132.353935
615,616,1134.349839
605,338,1135.368293
815,578,1136.989034
239,136,1137.510109
1323,734,1139.836798
726,520,1141.36196
609,414,1142.592748
652,314,1143.851864
1313,773,1146.321432
246,112,1146.723052
619,286,1147.739672
1044,700,1149.774492
250,106,1150.210864
1321,616,1152.184024
603,350,1153.367219
241,120,1153.689642
242,116,1154.07879
1310,798,1156.707099
598,380,1157.846152
1163,466,1159.445901
1907,1176,1163.482133
1327,710,1166.040706
630,270,1166.888456
610,258,1167.707429
1035,671,1170.127683
626,282,1171.00942
608,376,1172.288362
236,132,1172.776136
245,118,1173.079969
634,314,1174.206897
246,120,1174.51159
734,462,1176.158502
1044,735,1179.571195
814,598,1181.604612
1429,648,1183.897004
1316,724,1186.334226
1033,779,1188.978946
651,326,1190.0913
1048,501,1191.62244
615,376,1193.132604
1426,804,1195.86943
1320,1019,1199.367852
634,340,1200.554108
594,368,1201.813207
813,602,1203.830258
1039,801,1206.598772
654,276,1207.466479
1051,569,1209.408138
247,114,1209.853528
613,346,1210.898592
1050,452,1212.411978
1023,1117,1215.700548
247,118,1216.200719
608,264,1217.044656
615,380,1218.376667
1157,532,1220.200051
1323,709,1222.47777
1037,690,1225.148551
813,600,1227.150726
590,394,1228.495949
1316,894,1231.421536
248,112,1231.936579
252,106,1232.211086
245,118,1232.68383
626,338,1233.873425
1179,718,1236.2005
1913,1032,1239.718101
1310,844,1242.826829
603,392,1244.473462
620,278,1245.366683
765,536,1247.212304
1055,511,1248.629227
234,134,1249.183837
231,144,1249.624176
251,112,1249.901844
652,316,1250.842374
612,360,1251.997846
1031,730,1254.340084
242,128,1254.772196
604,296,1255.62127
1313,772,1258.069527
618,390,1259.526497
1701,810,1262.07149
251,112,1262.491369
1065,522,1264.31769
1048,613,1266.267861
238,126,1266.571102
608,238,1267.378486
240,134,1267.95145
620,342,1268.963193
247,118,1269.235463
1039,687,1271.668612
1042,755,1274.203176
1321,630,1276.009788
1064,605,1277.899833
616,336,1279.701444
1428,762,1282.125425
242,124,1282.595976
754,516,1284.40846
1054,526,1286.138843
242,114,1286.593431
1045,528,1288.259744
1044,749,1290.810759
1324,526,1292.713218
633,348,1293.929732
1055,512,1295.578585
242,130,1296.061062
252,106,1296.339487
777,630,1298.423056
1044,565,1300.437414
1322,775,1303.058791
734,462,1304.561233
245,112,1305.015552
1869,1092,1308.846697
1042,630,1310.952998
247,110,1311.237408
250,110,1311.682726
1321,883,1314.667077
1427,734,1317.175085
1327,625,1319.316024
1047,671,1321.510294
611,276,1322.532717
246,118,1322.853455
809,684,1325.232929
623,400,1326.656851
1050,433,1328.086439
636,326,1329.240338
624,258,1330.068838
1334,607,1332.110236
238,126,1332.664562
237,128,1333.003655
652,310,1334.110858
1345,612,1336.159043
618,320,1337.155955
613,358,1338.401368
1915,998,1341.846084
1036,727,1344.320843
815,578,1346.410351
776,648,1348.607004
1310,820,1351.25786
779,566,1353.24262
652,318,1354.364553
1046,508,1355.978177
1068,462,1357.484446
616,278,1358.36105
246,108,1358.651273
757,528,1360.561208
628,322,1361.540824
1325,586,1363.455657
1029,814,1365.925738
704,544,1367.629661
1335,678,1369.695974
1567,850,1372.607789
235,126,1373.006788
772,616,1374.933195
1037,700,1376.958866
247,108,1377.309207
629,332,1378.778576
1043,728,1381.357487
1062,639,1383.27072
1049,632,1385.027021
1058,447,1386.87209
1336,762,1389.192962
1446,722,1391.243635
252,106,1391.794211
618,358,1392.877225
1048,622,1394.977241
651,334,1395.92083
612,388,1397.19998
1437,618,1399.213669
651,322,1400.320631
252,106,1400.564874
246,110,1400.92155
1050,600,1402.711199
598,420,1404.077512
605,344,1405.36541
232,140,1405.792958
235,134,1406.099065
249,116,1406.485327
1317,715,1408.847862
1054,549,1410.423104
1053,437,1411.947956
591,418,1413.280361
249,108,1413.634363
245,112,1413.994428
252,106,1414.236751
248,114,1414.634208
1352,635,1416.574055
615,250,1417.329377
617,256,1418.086686
242,118,1418.473651
1853,904,1421.710645
722,460,1423.211846
1048,645,1425.427952
1040,651,1427.564785
654,270,1428.55482
594,380,1429.813384
615,390,1431.217266
714,514,1432.773598
1157,564,1434.455069
1043,753,1436.919451
240,118,1437.196679
249,112,1437.575665
612,402,1438.766147
631,316,1439.77971
604,382,1440.890091
1424,784,1443.409346
726,688,1445.669367
590,414,1446.880917
235,126,1447.180962
247,108,1447.578792
1689,826,1450.184345
1045,548,1451.832086
653,280,1452.591876
650,340,1453.714233
606,240,1454.383441
251,112,1454.759
245,112,1455.021995
1839,920,1458.757963
246,114,1459.048187
611,250,1460.012298
1025,895,1462.995966
252,106,1463.42227
1682,1090,1467.012585
249,116,1467.459891
1574,794,1470.155244
235,130,1470.486502
1040,657,1472.742515
813,618,1474.54588
1341,765,1477.070921
247,108,1477.354164
1689,912,1480.402049
737,520,1482.014943
618,262,1483.052054
598,372,1484.304109
631,272,1485.15484
1044,584,1487.077866
250,108,1487.355095
819,488,1489.313244
614,332,1490.304525
651,326,1491.471548
1039,645,1493.564322
622,274,1494.549836
1332,587,1496.568508
734,344,1497.595387
728,676,1499.928472
1319,933,1503.017882
640,556,1504.914495
1031,882,1507.954404
248,108,1508.254256
653,298,1509.418083
744,556,1510.98062
1037,843,1513.784758
1052,551,1515.447701
1689,882,1518.747014
1043,592,1521.0997
245,108,1521.372966
630,300,1522.339638
1320,646,1524.602751
1575,752,1527.051737
1143,690,1528.985737
1055,515,1530.686296
814,584,1532.527809
651,334,1533.782763
236,136,1534.132799
1320,621,1536.48979
1693,864,1539.484869
763,600,1541.323184
748,594,1543.315007
638,598,1545.923595
620,342,1547.105483
246,110,1547.488964
1035,738,1549.896247
1320,659,1551.923677
815,568,1553.709982
618,280,1554.593258
1055,513,1556.369902
1049,608,1558.198003
636,304,1559.000232
622,354,1560.017634
1317,692,1562.428187
768,548,1564.12045
250,106,1564.535198
635,312,1565.484838
619,286,1566.486947
1038,672,1568.878442
1055,504,1570.557077
1326,773,1573.136268
1048,648,1575.240361
232,136,1575.587141
249,108,1576.086805
1049,518,1577.739055
1323,731,1579.84339
611,290,1580.85495
1315,721,1583.242498
1049,630,1585.482651
1055,544,1586.972361
235,124,1587.358477
612,282,1588.107473
1318,673,1590.156208
235,124,1590.454015
603,256,1591.296557
1050,497,1592.774994
654,274,1593.514032
1317,1115,1596.955659
1427,768,1599.362568
1047,502,1600.832443
1698,948,1603.681549
1861,950,1606.471422
246,110,1606.734309
1040,633,1608.727487
1697,946,1611.511573
235,124,1611.94492
252,106,1612.377784
252,106,1612.645432
613,262,1613.389441
1679,952,1616.301386
252,106,1616.677381
249,108,1616.939473
632,316,1618.019363
744,578,1619.87279
1337,927,1622.667899
616,330,1623.666429
620,404,1625.029581
247,108,1625.394604
245,112,1625.663
1319,799,1628.044287
1336,851,1630.443123
816,556,1632.227305
250,106,1632.664252
2623,1580,1637.52957
615,362,1638.640163
1435,654,1640.874132
1040,624,1642.754952
1333,699,1644.890885
634,308,1645.935689
609,256,1646.755411
1314,748,1649.25355
619,346,1650.517065
741,690,1652.815174
614,236,1653.916024
1148,590,1655.981908
628,326,1657.531622
716,600,1659.565963
607,362,1660.644207
249,108,1660.892542
652,316,1662.022472
247,108,1662.287762
784,574,1664.497542
1348,585,1666.386927
636,290,1667.387617
627,312,1668.715801
651,338,1669.767375
1052,579,1671.649097
1031,965,1675.151682
238,136,1675.55838
634,340,1677.203285
619,278,1678.447768
815,578,1680.80642
615,370,1682.11114
1154,678,1684.585521
817,534,1686.234823
251,112,1686.805297
1422,946,1689.884887
1034,741,1691.898905
249,108,1692.397572
637,292,1693.394055
1425,802,1695.700679
631,320,1696.714405
1681,904,1699.866688
1062,609,1701.779229
235,126,1702.223043
1427,806,1704.785064
606,266,1706.012003
237,138,1706.499801
614,282,1707.533816
610,232,1708.277825
1322,672,1710.407053
605,342,1711.608664
248,124,1711.959485
613,232,1713.030189
814,582,1714.960379
1159,644,1716.936132
792,720,1719.273129
1055,509,1721.037623
1837,946,1724.263494
252,106,1724.539266
637,362,1725.84436
247,108,1726.285686
1343,713,1728.591825
619,276,1729.604133
1039,642,1731.706771
741,432,1733.232955
250,108,1733.51587
2347,1349,1738.373398
249,116,1738.826184
1328,623,1740.96416
633,300,1741.888319
1052,566,1743.796869
806,746,1746.414167
601,282,1747.302772
1058,748,1749.849813
604,378,1751.136855
1036,686,1753.420998
639,282,1754.450084
1678,1000,1757.805542
1331,645,1759.985723
1316,717,1762.433188
634,338,1763.434375
235,126,1763.942303
624,312,1765.046143
615,348,1766.12971
1335,740,1769.107404
1429,772,1771.715626
606,280,1772.611739
252,106,1773.039181
1037,652,1775.282375
810,674,1777.647382
1040,793,1780.404369
1421,974,1783.578947
252,106,1784.016825
613,260,1784.852797
627,258,1785.831694
1053,547,1787.634674
1681,964,1790.905515
1316,704,1793.35138
626,258,1794.270569
238,128,1794.769568
621,246,1795.557965
628,358,1796.814672
607,270,1797.696554
604,278,1798.58658
1320,649,1800.964888
249,110,1801.251881
253,116,1801.719678
246,118,1802.041004
623,346,1803.25234
1057,471,1804.81019
1696,804,1807.561296
1044,583,1809.592851
1053,544,1811.472855
1138,860,1814.317468
1857,888,1817.465028
752,556,1819.393367
235,124,1819.723482
1343,620,1821.984445
621,342,1823.17217
237,126,1823.654
624,302,1824.611352
245,110,1825.060604
1323,791,1827.75639
639,564,1829.757619
1050,600,1831.784877
602,360,1832.883956
1034,817,1835.683162
248,108,1836.118731
1047,543,1837.991658
606,264,1838.833408
1563,1020,1842.304879
1149,678,1844.819391
777,644,1846.97281
1430,682,1849.271434
608,250,1850.072898
1330,1005,1853.457043
1915,1070,1857.443841
724,748,1860.107433
623,314,1861.095815
1341,729,1863.747131
1309,980,1867.075507
1847,846,1869.99179
1341,743,1872.582486
2617,1868,1878.587528
807,738,1880.783853
1152,484,1882.189669
1037,736,1884.696192
636,278,1885.549373
1047,618,1887.912032
606,266,1888.881057
1042,566,1890.97511
1329,650,1893.158558
1317,743,1895.552932
1314,890,1898.409805
1039,622,1900.487708
609,258,1901.210016
243,118,1901.613935
252,106,1902.002894
628,300,1902.944113
616,272,1903.772033
233,128,1904.379576
1697,774,1906.674671
1336,761,1909.254808
621,310,1910.103245
248,108,1910.549051
611,368,1911.796528
1037,663,1913.716501
1922,818,1916.405915
1042,724,1918.595123
810,660,1920.703417
641,528,1922.564069
654,270,1923.306188
603,262,1924.446331
1319,767,1927.217493
630,326,1928.223335
1840,934,1931.041118
1074,439,1932.701102
1040,665,1934.643369
1334,552,1936.591603
612,256,1937.605867
654,270,1938.473349
1160,538,1940.320571
1038,642,1942.508262
252,106,1942.940105
1037,701,1945.248634
603,420,1946.663622
612,262,1947.649751
637,316,1948.626336
613,244,1949.632691
1056,520,1951.293461
636,290,1952.340535
752,514,1953.993145
1064,547,1955.956694
619,262,1956.798035
1054,548,1958.682773
1047,487,1960.182428
252,106,1960.561896
246,108,1960.936265
745,702,1963.205411
1340,755,1965.457757
1032,801,1968.050113
605,362,1969.211
1046,688,1971.562692
236,134,1972.069481
1043,564,1973.981365
243,114,1974.276591
252,106,1974.711426
1841,1096,1978.385453
612,256,1979.338933
245,112,1979.634143
636,286,1980.680349
613,268,1981.568449
610,262,1982.535368
640,552,1984.405367
1432,652,1986.543596
627,328,1987.699923
1325,559,1989.726123
629,302,1990.673851
611,294,1991.750044
614,290,1992.645934
619,298,1993.727499
809,688,1996.036224
252,106,1996.461292
239,122,1996.78141
605,334,1997.95354
614,342,1999.143917
1050,613,2001.202206
234,128,2001.539809
248,108,2001.972619
635,312,2003.00081
1341,582,2004.968556
635,650,2007.328043
1314,955,2010.337615
1038,747,2012.781762
1685,940,2015.698647
1349,591,2017.605515
236,122,2017.892277
1030,832,2020.708424
632,294,2021.510648
1324,690,2024.050489
621,248,2024.752238
1341,613,2026.583746
653,296,2027.439367
248,108,2027.99952
778,546,2029.691204
773,570,2031.492413
245,110,2031.870401
624,326,2032.885446
640,552,2034.439255
248,108,2034.889065
635,310,2036.072159
1056,499,2037.470203
235,140,2037.925723
809,684,2039.912879
247,108,2040.392165
1046,482,2041.848318
233,128,2042.284628
1690,986,2045.815089
1055,726,2048.263062
1320,650,2050.83352
1048,633,2052.949669
618,338,2053.978135
248,112,2054.432648
252,106,2054.944196
618,268,2055.797222
245,110,2056.084936
252,106,2056.516395
635,348,2057.719665
1066,536,2059.428247
1147,820,2062.409455
252,106,2062.686585
237,138,2063.199685
1570,940,2066.267915
1049,651,2068.673347
623,354,2069.746082
1044,543,2071.631548
813,612,2073.684086
603,394,2075.028881
614,250,2076.165453
1042,589,2078.066195
1563,1032,2081.712895
596,344,2082.826537
243,114,2083.279362
1344,675,2085.493331
1436,596,2087.531623
607,270,2088.53111
234,126,2088.866513
1923,946,2092.160717
654,270,2093.024534
247,108,2093.45888
250,110,2093.740291
1029,1011,2097.40722
1156,538,2099.126023
1315,947,2102.362133
1351,595,2104.449605
1046,540,2106.342592
1328,658,2108.532887
1428,768,2111.26967
1313,789,2113.948975
1911,1054,2117.442479
1341,627,2119.504793
647,406,2120.704834
1324,736,2123.037368
1312,806,2125.607421
245,118,2125.998615
1055,488,2127.442951
622,342,2128.509624
1343,579,2130.514304
246,118,2130.796311
1844,990,2133.953321
617,346,2135.031503
608,258,2135.937823
611,256,2136.747843
619,294,2137.813837
1064,557,2139.721409
1422,682,2141.981393
252,106,2142.482557
1043,595,2144.484468
237,132,2144.83738
1676,1096,2148.612264
750,410,2150.069351
714,402,2151.469888
1065,582,2153.461983
613,244,2154.172058
1048,623,2156.213179
252,106,2156.590705
1919,906,2159.401194
1044,585,2161.368363
235,124,2161.799185
639,566,2163.810606
1151,572,2165.522018
3019,2053,2172.29014
1323,703,2174.546897
1684,860,2177.581577
731,688,2179.816615
1055,517,2181.615734
1143,698,2184.036804
2337,1568,2189.421854
607,380,2190.754476
638,586,2192.742047
1054,823,2195.524042
1068,505,2197.394722
609,268,2198.258497
618,324,2199.260188
1421,810,2202.157769
1043,613,2204.309374
1327,731,2206.660158
650,340,2207.851295
653,296,2208.698004
610,262,2209.623062
248,108,2209.88954
652,312,2211.145441
621,294,2212.04214
1045,564,2213.920071
615,350,2215.132559
1576,820,2218.002601
1843,1074,2221.647126
1340,761,2224.478
630,318,2225.636923
1321,738,2228.206445
608,262,2229.04989
613,234,2229.838143
1152,750,2232.483485
1038,845,2235.34095
603,250,2236.221374
1031,859,2239.506513
616,242,2240.339475
252,106,2240.647527
245,112,2241.082871
234,126,2241.533279
605,262,2242.304789
1053,527,2243.987043
653,292,2245.168344
609,258,2245.879772
803,808,2248.387872
1849,860,2251.733682
238,126,2252.084888
243,114,2252.55015
246,110,2252.84252
1330,843,2255.793942
1062,651,2258.031535
1345,602,2259.802742
1054,531,2261.488327
1058,485,2263.067688
1313,784,2265.735918
1047,522,2267.418062
1047,539,2269.1218
1048,482,2271.233149
638,318,2272.397563
633,324,2273.516658
620,248,2274.438463
1048,461,2275.866063
598,354,2277.051192
248,116,2277.460131
247,110,2277.790248
611,248,2279.138946
1317,704,2281.392435
238,126,2282.090129
609,240,2282.77492
616,264,2283.528404
1046,736,2286.058696
586,410,2287.336038
618,244,2288.139
617,244,2288.815439
246,108,2289.177487
235,124,2289.569961
239,134,2289.891108
1065,562,2291.906095
750,498,2293.401662
652,314,2294.235389
252,106,2294.593927
1435,714,2296.873973
246,110,2297.268611
640,312,2298.203907
252,106,2298.575411
1050,495,2300.114354
1436,592,2301.967844
1726,794,2304.442766
627,326,2305.442746
773,562,2307.283205
1046,501,2308.885089
606,360,2310.038081
637,302,2311.375503
611,270,2312.273102
631,312,2313.454939
1348,605,2315.579255
1051,599,2317.648707
1047,646,2320.000046
1042,750,2322.407297
653,298,2323.334042
1050,582,2325.446679
631,294,2326.388505
720,422,2327.766425
1054,521,2329.387913
1037,660,2331.784322
637,282,2332.825909
607,264,2333.780826
233,128,2334.469633
1043,587,2336.883628
235,126,2337.339381
818,506,2339.16914
239,118,2339.56238
249,108,2339.812709
1319,643,2341.646112
1438,614,2343.741797
1313,783,2345.952467
235,126,2346.51912
751,538,2348.241261
1422,852,2350.74974
615,346,2352.000329
1428,830,2354.460157
248,108,2354.709073
1696,796,2357.204274
1147,520,2358.932038
617,266,2359.644341
1154,514,2361.504995
1156,564,2363.116323
251,116,2363.397774
617,240,2364.562701
634,310,2365.374657
627,322,2366.323111
248,108,2366.575543
619,346,2367.652523
1068,551,2369.50339
630,338,2370.598538
233,130,2370.905718
1054,512,2372.495603
235,124,2372.788818
248,108,2373.315665
1046,667,2375.326455
236,132,2375.735219
1055,506,2377.322187
236,130,2377.733088
1068,509,2379.394657
1434,742,2381.589903
1330,631,2383.658637
1414,740,2385.873788
252,106,2386.384422
616,280,2387.131977
621,314,2388.065617
1439,688,2390.681933
1425,654,2392.483249
612,334,2393.512193
1028,876,2396.642527
635,312,2397.457516
1311,813,2400.048372
252,106,2400.429574
634,272,2401.174873
651,322,2402.548638
641,284,2403.300613
1694,786,2405.700807
239,118,2406.234422
252,106,2406.477923
1333,683,2408.544822
606,308,2409.551099
652,314,2410.627817
1681,958,2413.4956
1411,874,2416.313145
1341,662,2418.158433
610,322,2419.161928
775,502,2420.932795
614,280,2421.945486
249,110,2422.192853
1329,1095,2425.50164
622,398,2426.987792
612,234,2427.641582
630,342,2428.641282
599,496,2430.218117
1056,492,2431.802552
620,274,2432.5344
1046,485,2434.358096
249,122,2434.91644
807,730,2437.150363
739,486,2438.526513
612,296,2439.653817
1347,584,2441.593342
637,352,2442.502518
1034,745,2444.972374
641,298,2445.932559
618,318,2446.98312
746,568,2448.728303
638,308,2449.656063
250,106,2449.902234
808,712,2452.391011
1339,746,2454.420892
1426,628,2456.650324
1050,605,2458.626874
1054,508,2460.166576
1334,727,2462.333874
1427,792,2464.802147
1049,616,2466.569657
612,318,2467.547196
817,534,2469.229311
1146,894,2472.189397
640,338,2473.064406
248,108,2473.42138
607,276,2474.168205
1040,607,2475.984702
246,110,2476.344772
1042,637,2478.344981
626,262,2479.049785
235,124,2479.462648
736,600,2481.479928
1333,861,2484.091699
2345,1374,2488.314252
624,334,2489.394238
1150,462,2491.021384
236,130,2491.615986
252,106,2491.855345
1858,758,2494.199768
631,328,2495.313536
1046,575,2497.035398
235,124,2497.322627
252,106,2497.697652
1059,687,2499.830943
1566,896,2502.544169
1048,637,2504.452152
1336,619,2506.230979
