#{"t_start": 1644553171.7345524, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
248,114,386.841931
234,134,387.256937
243,126,387.695737
238,140,388.025856
1040,667,390.421854
1330,921,393.32708
743,542,394.909511
247,116,395.181813
634,336,396.247794
632,332,397.59506
629,284,398.854859
1334,630,400.978147
247,126,401.383481
1309,996,404.653532
1341,708,406.73322
251,116,406.997514
1431,738,409.429263
237,134,409.908951
610,336,410.814531
761,698,413.17718
1316,890,416.140616
247,118,416.592379
233,140,416.907815
1050,593,418.653973
229,164,419.321659
248,124,419.835314
611,422,421.018618
627,316,422.147125
605,248,423.054973
617,344,424.056952
627,322,424.928229
721,436,426.346564
613,328,427.328994
614,352,428.411672
799,576,430.45367
1422,876,433.101895
1301,1010,436.391504
615,382,437.626181
741,412,438.795573
649,360,439.88255
242,124,440.173773
598,356,441.394073
604,402,442.743041
252,122,443.13149
1033,793,445.760397
245,114,446.027683
247,130,446.43644
1427,846,449.457864
633,324,450.621961
242,122,451.20451
621,356,452.539923
616,362,453.622323
1046,482,455.48811
1046,598,457.44123
632,302,458.547797
1567,996,461.763553
1032,780,464.422835
757,588,466.240976
1040,647,468.096791
1044,610,470.345958
717,598,472.4276
1419,836,475.560283
1433,718,478.051511
1141,668,480.111933
631,350,481.134364
1045,556,483.161227
1339,723,485.440342
1328,699,487.7919
252,116,488.167927
623,358,489.174392
625,344,490.382964
605,332,491.509431
622,282,492.256509
627,272,493.115752
249,132,493.42991
797,598,495.391365
817,502,496.873279
251,106,497.121899
246,114,497.511835
248,114,497.778125
811,646,500.056408
247,114,500.31919
238,132,500.731116
1062,623,502.756278
1042,634,504.677821
632,390,505.940993
245,116,506.324967
818,512,507.825955
1341,732,510.110119
1313,767,512.668284
601,302,513.472607
623,348,514.561773
1337,788,517.210582
237,136,517.63269
607,308,518.457399
230,140,519.02092
609,304,519.829688
238,142,520.338199
1326,710,522.76474
252,114,523.029
236,142,523.470053
621,318,524.623446
1047,548,526.276815
1546,1142,529.989713
1046,523,531.572935
614,280,533.144851
638,290,534.251795
237,138,534.566595
636,314,535.511068
1344,669,537.730529
247,110,538.095837
1044,611,540.039011
1335,843,542.66091
1046,561,544.303082
622,332,545.329119
1577,702,547.695447
650,344,548.70381
622,262,549.436783
615,352,550.633327
243,126,550.923545
735,568,552.847015
250,126,553.392088
626,326,554.35406
228,156,554.713128
252,126,555.115071
607,300,556.069527
251,112,556.331823
1350,639,558.422727
629,324,559.463941
627,296,560.278734
1031,803,562.891109
617,300,563.985998
1341,706,566.150239
1070,493,567.647197
625,262,568.511915
1697,786,570.947747
1331,699,573.595816
633,302,574.392752
628,316,575.379452
614,302,576.225269
621,268,577.363602
640,296,578.237566
238,138,578.665586
629,310,579.499397
248,114,579.892375
633,322,581.211052
1043,614,582.951134
612,244,583.811936
242,128,584.447026
742,670,586.312409
236,126,586.735296
1060,699,589.037883
1338,775,591.366735
1323,743,593.89114
236,134,594.199344
248,114,594.578956
1036,733,597.144516
629,330,598.143492
742,442,599.382565
1031,839,602.063832
1052,432,603.684958
606,418,604.970624
611,234,605.790402
799,516,608.010115
634,332,608.882891
651,328,609.848679
1043,604,612.008126
1318,929,615.027385
1043,572,616.719486
252,120,616.993752
239,126,617.415694
1042,616,619.525259
603,244,620.207883
237,138,620.634419
248,112,620.891731
1139,972,624.370712
247,118,624.8614
733,618,627.092856
1338,759,629.334401
1037,545,631.16381
252,114,631.540838
632,344,632.872821
811,646,634.95747
1046,512,636.544374
607,404,637.744913
634,362,638.858063
631,276,640.035757
617,296,640.819942
620,370,642.353338
623,342,643.743902
1337,808,646.210722
1041,606,647.960703
1414,1090,651.373706
629,316,652.352314
1430,784,654.98893
236,138,655.420464
1324,742,657.894213
251,112,658.265859
753,598,659.969593
1336,833,662.597355
238,130,663.005539
234,142,663.330698
1342,661,665.526635
1693,786,667.93075
1150,566,669.749159
237,140,670.299701
621,312,671.236409
249,110,671.487899
1026,899,674.439122
631,278,675.330235
642,316,676.409696
1044,603,678.483182
632,306,679.291022
630,312,680.237738
1340,622,682.427302
819,498,683.928282
237,132,684.239477
1341,727,686.725657
813,604,688.612413
1331,641,690.43084
1053,453,691.797311
1046,552,693.760951
617,278,694.57067
247,114,694.951231
1687,832,697.606322
1050,447,698.839166
771,716,701.408897
1038,709,703.653534
1048,539,705.290973
817,528,706.91947
234,134,707.355945
1416,1050,710.696649
249,124,711.099773
249,118,711.377978
245,130,711.811935
1041,615,714.064348
252,106,714.307161
1332,651,716.331992
1340,632,718.158977
1061,739,721.080903
614,374,722.075348
641,536,723.936013
1041,633,725.741699
1571,936,729.127849
637,356,730.330572
601,282,731.145806
622,260,731.918739
1333,774,734.49263
231,138,734.93512
1345,707,737.090764
619,358,738.058119
1340,582,740.225046
1339,748,742.499785
1342,645,744.674739
1331,639,746.75603
623,318,747.723051
634,330,748.711551
607,364,749.92794
1329,943,753.141825
233,144,753.58253
758,450,754.909748
1030,673,757.365275
1424,864,759.960376
621,252,760.787819
1341,899,763.706873
632,298,764.498648
235,130,765.07638
742,446,766.365304
1432,750,768.573306
630,366,769.924053
608,282,770.735728
1323,783,773.258811
248,116,773.785143
1419,1006,776.922702
596,392,778.110595
247,106,778.356934
1037,643,780.404695
249,124,781.054079
247,118,781.449022
234,132,781.750468
1350,553,783.41229
1031,835,786.249366
651,330,787.26434
633,330,788.343716
250,118,788.626959
1345,556,790.599523
235,142,791.066095
632,312,791.88406
1041,609,793.718694
247,114,794.151846
812,620,796.307372
621,328,797.330391
610,228,798.216185
1037,733,800.37746
2358,1165,804.357968
1342,621,806.345113
631,330,807.469223
1017,1077,811.83459
609,258,813.174662
1327,659,815.444366
1053,442,816.986596
635,328,818.317604
614,234,819.26835
230,150,819.983443
1037,761,822.711136
639,560,824.676127
246,116,825.169807
638,318,826.550463
627,354,827.643566
1152,690,830.274717
251,106,830.570325
1346,593,832.698304
240,136,833.308187
247,116,833.776934
730,456,835.630949
743,658,837.92249
1066,547,839.875409
1031,826,842.917632
236,128,843.416844
640,330,844.481986
1026,949,848.074594
235,132,848.712578
604,300,849.678527
622,342,850.954494
235,134,851.48707
610,332,852.54646
252,106,853.100977
1042,527,855.725447
251,112,856.112075
615,342,857.506481
242,122,857.843021
238,126,858.306808
638,318,859.466908
1432,676,861.986088
616,356,863.298589
1337,792,866.225394
246,108,866.525769
1694,902,869.906577
1346,584,872.358922
1046,556,874.76422
631,330,875.823101
1578,850,878.873782
251,112,879.443607
236,134,879.952247
600,378,881.267389
636,318,882.484152
629,366,883.810142
615,266,884.684643
249,108,885.2702
247,108,885.576661
626,340,887.163438
1338,587,889.696565
629,300,890.810107
1038,711,893.310928
733,360,894.687853
641,324,895.981786
250,126,896.340835
1307,1034,900.347975
727,446,902.283443
251,118,902.619545
1332,893,906.250755
609,294,907.225312
1431,762,910.00028
626,376,911.513843
252,106,911.838975
1333,769,914.86685
1067,571,916.993329
1041,627,919.258647
1041,647,921.676411
1923,834,924.716064
1319,793,927.63047
1034,704,929.996136
606,290,931.171486
639,284,932.276616
249,106,932.694563
1436,592,934.870852
625,268,935.773524
627,328,937.088785
635,316,938.098021
1341,713,940.785379
248,114,941.114979
743,546,943.272089
236,136,943.813641
1039,719,946.486291
756,638,948.971046
637,280,949.994185
653,290,950.941504
1038,718,953.581229
252,106,954.039652
755,646,956.668595
2347,1387,961.839179
252,106,962.147609
1323,730,965.154336
626,334,966.419967
608,292,967.390238
1322,607,969.884741
1348,593,972.211406
1333,863,975.543166
600,266,976.671584
1050,588,978.834
608,234,979.717161
237,132,980.228429
252,122,980.577552
615,368,982.042624
248,114,982.498943
248,112,982.816095
251,112,983.258911
739,492,985.156803
617,270,986.211816
814,594,988.397587
1045,547,990.368158
651,320,991.607957
248,120,991.930596
251,112,992.523843
1052,565,994.691027
616,400,996.295334
249,108,996.589575
1315,836,999.840945
729,420,1001.294286
600,290,1002.424462
1043,790,1005.42154
606,260,1006.285233
252,106,1006.811858
248,114,1007.280869
1045,562,1009.25455
610,230,1010.228926
1050,585,1012.385971
251,116,1012.840775
652,308,1014.175632
236,122,1014.536685
633,302,1015.832123
1343,672,1018.090931
247,122,1018.569653
607,258,1019.444433
626,336,1020.811289
1032,780,1023.622717
1038,640,1026.217373
1068,469,1027.792208
1057,735,1030.715059
628,332,1031.78631
1038,736,1034.522243
249,108,1035.063534
232,130,1035.44465
607,294,1036.664582
637,312,1037.795783
248,120,1038.281483
640,558,1040.266388
246,110,1040.579553
611,332,1041.942339
744,524,1043.947265
1054,520,1045.794536
623,250,1046.648185
636,320,1047.942811
1694,912,1051.287785
1046,553,1053.338869
248,110,1053.924301
623,300,1054.887357
758,546,1056.948388
232,128,1057.434602
246,108,1057.727818
1043,592,1060.053181
1342,759,1062.861386
1571,704,1065.45342
1044,596,1067.739543
629,262,1068.577955
606,374,1070.115185
814,580,1072.110819
1041,632,1074.390868
252,106,1074.686108
251,112,1075.130934
617,268,1076.043493
251,114,1076.708348
252,106,1077.005552
619,368,1078.309287
634,340,1079.546863
1345,609,1081.980001
604,280,1082.887238
611,274,1083.918648
1694,838,1086.941936
1343,565,1089.024413
817,538,1091.110898
1037,654,1093.539415
235,126,1094.065277
628,370,1095.235281
621,280,1096.486453
630,332,1097.555324
238,126,1098.156746
1342,701,1100.649867
614,376,1101.917001
1327,661,1104.371108
633,296,1105.344306
1692,794,1108.291619
765,454,1110.220234
636,320,1111.399666
252,106,1111.844477
733,364,1113.222878
620,308,1114.547404
616,296,1115.631999
1570,838,1118.72773
1699,878,1121.885207
233,140,1122.406516
1044,586,1124.606164
1585,720,1127.318062
650,344,1128.54573
242,114,1129.008492
233,130,1129.392494
630,316,1130.677032
615,300,1131.645783
1151,774,1134.54115
608,274,1135.592896
627,334,1136.694351
237,134,1137.329651
1046,563,1139.453195
640,308,1140.524485
247,108,1140.961317
633,342,1142.18793
1043,572,1144.066568
623,254,1145.160791
1042,595,1147.599476
608,260,1148.480345
608,248,1149.474981
1334,846,1152.64938
1047,653,1155.103493
630,316,1156.126046
242,120,1156.587347
636,322,1157.785902
249,108,1158.091093
818,506,1160.051986
1418,610,1162.254851
1414,1086,1166.181644
247,108,1166.618918
1035,718,1169.199298
1046,490,1171.200547
768,596,1173.288455
805,774,1176.207308
608,260,1177.286489
1039,674,1180.08825
609,290,1181.180807
609,278,1182.110557
1321,607,1184.422483
1038,703,1187.267799
1042,628,1189.574741
639,310,1190.575736
620,308,1191.847622
629,300,1192.916598
617,286,1194.012218
628,316,1195.161818
1050,601,1197.62161
762,586,1199.589619
618,370,1201.780072
1029,893,1205.605074
236,126,1205.957859
1562,916,1209.271627
640,306,1210.559219
605,322,1211.802423
250,108,1212.245384
1433,646,1214.718216
608,256,1215.651252
1856,914,1219.201089
1062,605,1221.089681
248,108,1221.372552
1162,478,1223.48326
812,630,1226.217231
616,294,1227.291821
251,112,1227.761566
252,106,1228.203382
1054,540,1230.04613
649,368,1232.145311
1347,585,1234.089477
252,106,1234.598658
622,340,1235.511481
1046,692,1237.821148
610,298,1238.874849
741,640,1240.942277
816,558,1242.764247
1581,762,1245.372007
1343,618,1247.704138
249,108,1248.290753
246,114,1248.588765
1050,475,1250.385442
819,498,1252.440793
240,124,1253.064953
1567,942,1256.709181
1331,712,1259.080594
252,106,1259.617056
250,108,1259.931215
617,314,1261.292733
635,622,1263.818837
240,124,1264.161922
636,354,1265.405611
817,528,1267.582475
1336,791,1270.472925
611,238,1271.236436
732,420,1272.608665
617,258,1273.612305
1347,574,1275.627443
237,128,1276.108943
249,108,1276.414279
611,282,1277.480183
742,632,1279.581206
1330,598,1281.690699
249,112,1282.210228
1041,573,1284.42799
1326,902,1287.771189
1330,576,1289.827982
627,318,1291.042345
252,106,1291.3537
234,128,1291.838403
232,130,1292.200986
1040,657,1294.61014
609,254,1295.42398
750,654,1297.720813
1858,854,1300.61066
1333,841,1304.089452
1344,671,1306.282865
252,106,1306.86681
619,280,1307.752873
632,310,1309.009073
1042,568,1310.778044
747,438,1313.002391
1328,635,1315.258786
632,298,1316.193091
627,264,1317.168146
1047,525,1319.036585
617,388,1320.324672
627,342,1321.54748
639,566,1323.531023
633,298,1324.529331
650,348,1325.804276
614,320,1327.069758
630,340,1328.08302
252,106,1328.490928
633,270,1329.363044
235,124,1329.837265
1436,672,1332.219748
1340,748,1334.890545
653,284,1335.765206
245,114,1336.200379
618,300,1337.156702
1031,806,1340.392097
623,320,1341.729118
605,294,1343.003231
252,106,1343.287648
245,110,1343.707554
622,366,1344.953574
1045,583,1346.911855
1088,972,1350.652939
606,352,1351.905119
609,262,1352.868519
735,490,1354.810165
610,448,1356.301867
653,284,1357.204954
231,134,1357.705763
618,278,1358.856093
815,564,1360.715153
251,114,1361.190017
250,114,1361.727357
246,108,1362.034487
754,522,1363.980719
616,368,1365.385326
1339,668,1367.623715
1044,599,1369.797074
621,282,1370.653473
636,308,1371.788274
613,360,1372.977782
631,336,1374.003101
631,346,1375.160605
608,276,1376.114916
236,130,1376.725487
237,130,1377.206201
1324,778,1380.093805
249,108,1380.375531
630,308,1381.62373
1150,706,1383.955575
635,374,1385.24084
1345,613,1387.40557
604,244,1388.179366
1437,592,1390.236299
1031,830,1393.26964
629,344,1394.323343
1325,719,1396.970654
252,106,1397.256889
624,332,1398.581734
253,116,1399.015783
760,590,1400.953468
605,282,1401.887776
1058,449,1403.528641
1343,774,1406.199355
250,118,1406.791308
248,118,1407.134616
239,118,1407.766925
1033,805,1410.523329
619,346,1411.804078
611,266,1412.649614
594,386,1413.963348
246,118,1414.527842
618,348,1415.562262
756,540,1417.410447
230,132,1417.971052
1341,721,1420.546842
251,112,1420.976735
612,252,1421.831796
626,294,1422.986722
235,126,1423.322069
1696,774,1425.975212
1161,558,1427.909235
251,116,1428.345068
1336,750,1430.695752
1328,678,1433.201682
1038,669,1435.469708
1047,525,1437.481709
1138,648,1439.668974
759,684,1442.000757
1044,560,1443.872076
1050,440,1445.341777
733,586,1447.715698
1032,820,1451.168776
1420,1018,1454.922689
249,118,1455.246883
251,112,1455.849409
1062,599,1458.106991
622,350,1459.184097
814,592,1461.465521
244,118,1461.921304
606,366,1463.168781
244,114,1463.475932
653,292,1464.727769
631,326,1465.87942
245,118,1466.211885
731,388,1467.687763
1311,838,1470.604252
252,106,1471.04259
1857,872,1474.236022
607,288,1475.481681
738,454,1477.290426
627,258,1478.084914
611,236,1478.841832
252,106,1479.258719
607,238,1480.135779
1138,818,1482.917296
627,306,1483.981523
609,240,1484.732779
1423,882,1487.76474
238,134,1488.246452
610,404,1489.77505
1028,892,1493.273048
634,306,1494.196496
621,334,1495.330606
1323,741,1497.899871
635,348,1499.095198
633,292,1500.207291
248,114,1500.534347
608,260,1501.642953
243,120,1501.970088
724,702,1504.681735
608,346,1505.788559
1321,818,1508.684258
610,268,1509.68014
252,106,1509.965377
253,116,1510.411381
1429,620,1512.713604
1045,587,1514.710764
601,304,1515.924788
1049,481,1517.465161
238,126,1518.010758
1042,589,1520.10885
1877,1648,1525.890494
764,624,1527.964383
247,110,1528.257571
235,138,1528.917807
237,130,1529.414516
626,258,1530.247799
1046,547,1532.20501
234,130,1532.79546
623,350,1533.926692
1337,807,1536.785819
608,352,1538.054452
237,128,1538.559239
811,650,1541.154362
1310,730,1543.751971
250,110,1544.07237
238,134,1544.729494
253,116,1545.04465
609,294,1546.326458
817,520,1548.243414
1051,407,1549.814643
243,120,1550.135816
245,116,1550.562674
615,282,1551.464966
746,680,1554.009625
1352,610,1556.144192
1046,553,1557.875217
247,108,1558.308627
1033,666,1560.594847
731,482,1562.562798
1320,574,1564.718909
249,108,1565.001574
253,116,1565.431445
652,302,1566.390607
236,130,1566.889229
612,266,1567.846387
733,388,1569.167427
241,124,1569.628205
246,108,1569.916178
1687,842,1572.963429
638,282,1573.841806
734,470,1575.455013
1045,570,1577.663591
1330,631,1579.752289
244,110,1580.352664
239,118,1580.98996
239,118,1581.321613
1567,1064,1585.047541
632,302,1586.132191
1040,667,1588.332422
638,302,1589.469835
1337,777,1592.209726
1046,556,1594.156091
1692,956,1597.574773
252,106,1597.990673
252,106,1598.269927
1349,560,1600.23459
251,112,1600.653503
247,112,1600.958272
633,310,1602.061326
612,324,1603.043253
1341,709,1605.717367
230,134,1606.195611
623,348,1607.273253
250,108,1607.6941
1061,677,1610.024293
611,366,1611.379385
251,112,1611.952877
651,324,1613.12533
634,298,1614.181025
625,332,1615.333008
1041,640,1617.829692
1327,687,1620.246592
638,308,1621.599413
239,118,1621.965917
1326,691,1624.326044
634,306,1625.32878
250,114,1625.747478
620,298,1626.832839
615,366,1628.03746
252,106,1628.460833
612,266,1629.314394
248,116,1629.783141
249,108,1630.069589
651,326,1631.321608
252,106,1631.607842
1865,830,1634.674937
1042,659,1636.837157
618,334,1638.008912
639,568,1640.340077
1057,457,1641.987809
1327,695,1644.408354
719,446,1646.007575
1031,875,1649.297172
630,366,1650.571741
1349,577,1652.670625
650,346,1653.840976
1343,694,1656.434041
1439,686,1658.685354
1339,697,1661.318251
252,106,1661.615653
624,296,1662.678268
252,106,1662.963505
1330,881,1666.051872
1054,520,1667.816528
632,292,1668.955562
611,336,1669.952138
1047,509,1671.845248
636,294,1672.904501
625,260,1673.833733
1047,467,1675.393272
625,328,1676.530119
1832,1258,1680.877118
235,126,1681.643574
627,266,1682.687551
252,106,1683.162807
630,266,1683.991209
1034,761,1686.684638
625,262,1687.521657
818,516,1689.451421
1330,675,1691.711465
629,306,1692.893213
611,230,1693.616807
245,110,1693.92598
1872,986,1697.489971
728,552,1699.364384
1041,646,1701.625973
624,252,1702.427889
1047,477,1704.177645
2347,1418,1709.03171
623,348,1710.473065
1047,488,1712.070533
631,298,1713.306723
1325,865,1716.289846
1029,883,1719.464176
252,106,1719.905995
637,292,1720.949392
1045,577,1722.877585
612,236,1723.708263
1424,720,1726.533634
1033,803,1729.428376
246,108,1729.848025
1330,662,1732.26202
613,234,1733.006712
1044,579,1735.085954
818,504,1736.840101
744,520,1738.545768
628,310,1739.754196
247,110,1740.051232
759,530,1741.876562
626,378,1743.160145
249,108,1743.552564
611,244,1744.833851
1582,816,1749.335414
1577,766,1751.932823
620,244,1752.805503
245,112,1753.097722
1050,483,1754.806975
1043,563,1756.902696
640,558,1758.638943
616,244,1759.534611
249,112,1759.839058
1043,549,1761.991537
1048,471,1763.649687
1140,714,1766.162006
1317,711,1768.518676
1697,882,1771.743227
1324,703,1774.032358
639,292,1775.281793
814,580,1777.260902
780,530,1779.018657
606,266,1779.983582
810,670,1782.332165
615,322,1783.582245
604,258,1784.371932
251,112,1784.809875
614,240,1785.600296
1417,732,1788.10627
252,106,1788.509718
248,108,1788.786462
1701,762,1791.41034
642,284,1792.442327
252,106,1792.719094
611,264,1793.659057
234,128,1793.989171
627,326,1795.19955
1684,766,1798.111429
242,126,1798.44354
245,112,1798.887329
1339,722,1801.54467
1055,519,1803.281013
235,124,1803.879557
1046,529,1805.524982
818,512,1807.350885
1915,1126,1811.285496
1038,681,1813.709846
640,318,1814.817339
1047,648,1817.163144
1044,572,1819.074197
249,108,1819.356423
622,266,1820.330324
1327,689,1822.817464
1043,574,1824.775178
619,302,1825.849488
251,112,1826.274351
1338,560,1828.194375
751,454,1829.669873
606,462,1831.362269
253,116,1831.80214
1343,777,1834.467844
625,382,1835.95331
248,108,1836.251485
1047,505,1838.08559
1045,509,1839.843984
619,278,1840.831951
733,476,1842.529246
745,682,1844.916493
1038,672,1847.226446
252,106,1847.634355
628,332,1848.627644
1579,744,1851.278493
1338,708,1853.800565
1055,506,1855.596839
249,108,1856.021704
1340,562,1857.830003
1045,713,1860.662303
250,108,1860.943681
1327,778,1863.650715
609,250,1864.601684
1338,667,1867.003846
653,282,1867.881263
1042,580,1869.791798
1322,789,1872.640292
630,332,1873.84004
1044,575,1875.872027
1693,906,1878.860767
249,108,1879.286718
252,106,1879.570549
245,108,1880.109841
252,106,1880.730044
248,116,1881.042439
1068,475,1882.584377
733,340,1883.78684
252,106,1884.288489
631,302,1885.212826
252,106,1885.612757
234,128,1885.95983
610,234,1886.956045
619,306,1887.943218
1046,536,1889.715019
605,418,1891.114718
652,302,1892.268913
246,118,1892.718019
652,302,1894.042551
640,288,1894.935858
613,272,1895.773451
249,116,1896.223251
627,316,1897.57582
1344,587,1899.404454
608,296,1900.572642
737,316,1901.759572
634,302,1902.720191
252,106,1903.147814
738,464,1904.951522
1926,810,1907.62339
1413,1040,1911.795904
632,344,1913.182286
1051,571,1915.079766
1337,722,1917.686123
2345,1425,1922.557022
1043,598,1924.62266
1045,544,1926.765955
1334,795,1929.548621
609,266,1930.574043
252,106,1930.8702
243,114,1931.368099
253,116,1931.686248
235,124,1932.23873
245,112,1932.566854
606,372,1934.010579
245,116,1934.439775
1336,829,1937.391711
1050,468,1938.914041
634,296,1940.074147
623,354,1941.249495
619,302,1942.196467
251,112,1942.621066
619,318,1943.615528
604,338,1945.143243
252,106,1945.555442
252,106,1945.845726
1841,950,1949.171132
617,272,1950.032421
622,308,1951.200048
249,108,1951.493774
252,106,1952.003698
248,108,1952.311875
621,274,1953.362148
252,106,1953.644001
1347,565,1955.52696
1428,784,1958.422401
240,124,1958.991338
252,106,1959.269596
745,472,1961.016223
770,548,1962.759238
816,542,1964.668415
1045,579,1966.893748
1044,594,1969.080098
233,128,1969.539489
234,126,1969.86696
599,384,1971.139759
238,128,1971.6649
1044,556,1973.75821
252,106,1974.049462
610,228,1974.803339
610,270,1975.888602
812,620,1977.960926
1048,479,1979.591809
613,308,1980.768529
594,378,1981.905952
616,390,1983.209765
1035,684,1985.761862
251,114,1986.054081
237,138,1986.64863
1405,966,1990.012036
1337,731,1992.546228
1043,614,1994.767392
1056,795,1997.587949
1036,768,2000.207015
654,270,2001.067564
1049,433,2002.685549
627,390,2003.976938
1325,556,2005.950224
239,130,2006.336193
633,298,2007.56629
1343,677,2009.782418
729,442,2011.464105
248,108,2011.758352
251,106,2012.172413
610,252,2012.961853
632,294,2013.869947
1329,601,2016.172984
252,106,2016.59685
1329,713,2019.250486
1426,644,2021.651958
252,106,2021.910301
582,390,2023.088239
252,106,2023.461272
610,250,2024.337554
637,308,2025.593009
1045,523,2027.193903
624,320,2028.655823
1048,485,2030.161754
618,276,2031.033959
252,106,2031.305795
635,328,2032.390963
741,662,2034.394636
770,602,2036.338326
243,112,2037.047868
606,252,2037.838405
1049,495,2039.815084
1342,672,2042.408472
1052,561,2044.393869
616,294,2045.247967
247,108,2045.633443
1344,597,2047.684612
1425,710,2050.270263
1059,678,2052.777597
1049,493,2054.760524
629,314,2055.779608
620,250,2056.807305
1336,821,2060.324302
610,322,2061.312039
620,280,2062.110679
1344,598,2064.139227
246,110,2064.684087
621,310,2065.571379
1042,596,2067.316896
608,270,2068.324097
1346,625,2070.392045
1566,878,2073.290145
1050,487,2074.756283
1704,980,2078.271244
1425,644,2080.243995
652,312,2081.123796
1342,684,2083.504197
251,112,2083.757956
816,554,2085.553642
252,106,2086.069294
619,396,2087.20445
624,340,2088.113
1341,732,2090.63133
612,346,2091.658189
1039,685,2093.886977
623,254,2094.580119
768,500,2096.441035
1044,609,2098.56371
1332,803,2101.090164
1850,972,2104.311004
1417,808,2106.75076
252,106,2106.999096
1044,610,2108.823614
609,256,2109.9974
247,112,2110.253714
250,106,2110.612782
618,266,2111.33773
233,128,2111.751861
631,322,2112.809321
1337,571,2114.588741
1344,687,2117.066237
762,470,2118.377897
611,318,2119.541978
239,118,2119.842175
1341,643,2121.831217
1433,924,2124.892794
1036,696,2127.014956
1699,792,2129.652346
1340,705,2132.315333
613,340,2133.322996
1044,611,2135.48975
615,326,2136.345684
647,408,2137.793915
1347,674,2139.694446
625,356,2140.798462
749,446,2142.597506
249,108,2142.872799
1427,652,2145.113683
1921,918,2147.742766
1049,455,2149.298722
1043,624,2151.124268
252,106,2151.373631
654,272,2152.539941
252,106,2152.782296
626,296,2153.68453
637,306,2154.577142
629,298,2155.768674
1920,976,2158.819052
1022,1007,2162.000415
630,266,2162.882002
1072,438,2164.117072
252,106,2164.475996
613,232,2165.307773
614,324,2166.312611
609,262,2167.204984
239,120,2167.478255
1342,713,2169.949649
606,226,2170.582684
654,270,2171.324704
1325,767,2173.997437
252,106,2174.356362
652,316,2175.226197
1046,547,2177.133199
252,106,2177.492762
1039,673,2179.410907
607,250,2180.210917
640,338,2181.526669
238,128,2181.933571
630,312,2182.753255
667,8002,2208.324496
654,278,2209.204243
618,292,2210.025173
1682,1028,2213.420876
612,234,2214.08365
247,110,2214.487746
1342,595,2216.563813
1581,690,2218.640261
1342,663,2220.959506
236,122,2221.24487
