#{"t_start": 1644553171.7255762, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
1338,711,2247.044812
1039,651,2249.115077
1030,857,2251.900947
1037,646,2254.022472
248,108,2254.298763
1041,564,2256.09567
1050,470,2257.780409
742,526,2259.231626
247,108,2259.615845
612,322,2260.520623
1856,898,2263.53721
615,322,2264.421542
1047,534,2266.306322
248,108,2266.663003
1696,718,2269.013649
242,120,2269.477312
631,382,2270.581441
623,308,2271.439032
1341,721,2273.876127
242,132,2274.294951
252,106,2274.541633
252,106,2274.90031
1048,503,2276.516759
1070,459,2277.915725
633,272,2278.873992
1148,608,2280.761694
1313,775,2283.290065
1693,806,2285.716029
739,470,2287.155575
622,332,2288.213399
624,312,2289.210096
1042,571,2290.876711
233,128,2291.461146
607,258,2292.334758
606,252,2293.136487
634,290,2293.911479
639,278,2294.765919
1045,544,2296.713911
1057,697,2298.781401
1040,628,2300.971901
1584,634,2302.974306
623,328,2303.968968
237,126,2304.263181
252,106,2304.636796
240,124,2304.923001
1042,592,2306.806114
2356,1189,2310.667982
1339,686,2312.824122
1699,784,2315.450798
252,106,2315.728057
623,332,2316.735515
243,120,2317.014739
606,256,2318.003898
1340,779,2320.435436
233,128,2320.729957
633,334,2321.916147
649,362,2323.108715
235,124,2323.394947
252,106,2323.744575
621,278,2324.516549
1343,570,2326.605296
612,374,2327.746355
816,556,2329.538563
250,108,2329.816819
1345,674,2332.233516
247,116,2332.513766
1062,654,2334.863639
606,284,2335.825068
1039,660,2337.691651
816,546,2339.709707
1328,667,2341.607042
641,290,2342.693499
618,314,2343.666249
1061,607,2345.414934
626,334,2346.80508
654,270,2347.657942
1332,663,2349.589168
743,508,2351.248585
648,396,2352.484091
1044,591,2354.314111
246,108,2354.710478
252,106,2354.966791
234,128,2355.547099
1037,666,2357.548534
596,368,2358.826579
615,428,2360.042539
242,120,2360.503916
1580,746,2362.829205
623,390,2363.98595
1690,882,2366.862393
1051,568,2368.669901
1339,705,2370.801142
1344,715,2373.345554
252,106,2373.703597
739,454,2375.003121
626,300,2376.015665
1345,819,2378.599554
1342,665,2380.906304
616,276,2381.665246
1042,619,2383.518427
635,354,2384.962263
1336,719,2387.261083
246,108,2387.53632
646,426,2388.892471
1339,768,2391.23752
1042,629,2393.342945
1423,698,2395.596959
630,314,2396.593716
1337,834,2399.457377
622,328,2400.345188
608,300,2401.26305
1324,681,2403.304264
604,244,2404.184279
1031,792,2406.62974
1337,605,2408.690387
252,106,2409.051518
633,278,2409.886846
601,262,2410.773201
622,324,2411.79746
1923,978,2414.796743
1711,864,2417.654348
800,536,2419.421979
1048,498,2420.931318
249,108,2421.181648
610,242,2421.884796
1037,696,2424.304902
252,106,2424.549219
1332,613,2426.759524
636,322,2427.614109
252,106,2427.977185
612,232,2428.700808
1045,555,2430.663531
619,336,2431.539536
252,106,2431.903816
1042,623,2433.7754
1579,812,2436.456182
247,110,2436.823911
1686,908,2439.716969
251,114,2440.089994
622,312,2440.968583
778,528,2442.963228
1339,742,2445.135048
635,330,2446.207665
252,106,2446.717054
637,296,2447.508981
1437,782,2450.004657
633,318,2450.968084
606,226,2451.63834
1342,591,2453.668565
1681,990,2456.779716
1431,712,2458.895504
606,300,2460.008098
235,124,2460.664774
1427,776,2462.762018
1698,844,2465.609779
1195,554,2467.169096
248,108,2467.555007
635,316,2468.825106
814,588,2470.502058
1041,612,2472.614383
625,258,2473.389419
631,326,2474.369882
1046,544,2475.934471
1042,619,2478.124354
252,106,2478.483363
622,306,2479.304196
606,226,2480.307232
1435,612,2482.211655
638,300,2483.027793
803,520,2484.770767
250,108,2485.046019
610,232,2485.810973
252,106,2486.241864
252,106,2486.488128
1045,588,2488.278937
252,106,2488.646367
1319,871,2491.591486
1050,469,2493.080185
252,106,2493.333509
609,264,2494.224363
252,106,2494.488657
626,308,2495.652262
252,106,2495.916555
1685,994,2499.158775
1331,623,2501.051521
1416,796,2503.400383
769,492,2505.045303
1335,771,2507.475002
252,106,2507.73725
616,262,2508.596284
1042,594,2510.301085
607,230,2511.44803
1040,707,2513.41141
1161,558,2515.207021
1552,1276,2519.248681
243,120,2519.637612
249,108,2519.878999
252,106,2520.238201
819,488,2521.831287
1683,994,2525.116447
252,106,2525.481382
777,568,2527.155666
753,526,2528.827103
252,106,2529.332413
1055,492,2530.766957
1047,557,2532.607988
1035,779,2535.031251
234,132,2535.6224
1332,581,2537.380592
1326,742,2539.634814
636,292,2540.671045
1334,824,2543.275243
252,106,2543.776999
252,106,2544.022348
1588,652,2545.881893
252,106,2546.400644
1045,569,2548.186403
724,430,2549.484969
1036,705,2551.686603
1331,627,2553.732966
252,106,2553.986491
630,354,2555.198816
1323,701,2557.432043
1043,603,2559.287678
1044,562,2560.967408
626,254,2562.007241
250,106,2562.271651
1146,626,2564.20677
606,226,2564.838176
237,126,2565.265783
1333,576,2567.2604
252,106,2567.500757
625,310,2568.512882
625,260,2569.394603
235,124,2569.796982
1048,491,2571.168049
1040,664,2573.531944
632,294,2574.32524
1354,579,2576.065692
1440,574,2578.063531
1342,637,2580.066245
1570,728,2582.453377
1331,575,2584.328935
1354,563,2585.988722
614,330,2587.005598
605,346,2588.270511
1345,647,2590.297242
819,494,2591.912433
621,310,2592.733397
654,270,2593.675702
1050,483,2595.240207
635,334,2596.357242
250,106,2596.602556
608,260,2597.311068
607,286,2598.320868
1045,525,2599.945047
249,106,2600.206472
252,106,2600.729405
1047,469,2602.0372
780,594,2604.096879
634,396,2605.228726
619,352,2606.347593
1043,595,2608.417187
1050,455,2609.677611
235,138,2610.102491
1047,511,2611.717358
608,310,2612.898252
1058,441,2614.141868
610,228,2614.822387
625,256,2615.719949
1050,479,2617.317676
1042,636,2619.395971
1046,532,2621.121657
603,244,2621.796017
1339,723,2624.164529
252,106,2624.523564
610,228,2625.165478
774,570,2626.993007
1342,661,2629.204093
251,112,2629.576253
731,430,2631.000477
1042,639,2633.043288
598,386,2634.183274
235,122,2634.617109
252,106,2634.868407
1066,509,2636.696851
1049,539,2638.511663
639,288,2639.475274
743,558,2641.104689
1045,489,2642.532182
1911,1040,2646.009574
1348,605,2648.064269
233,128,2648.360478
609,266,2649.18579
252,106,2649.44323
1041,618,2651.607858
1349,569,2653.27395
1051,456,2654.74905
625,302,2655.81986
635,298,2656.613967
610,230,2657.449961
1696,774,2659.903724
237,120,2660.296165
1043,594,2662.330558
1042,605,2664.116088
236,130,2664.557936
1061,605,2666.555489
1332,753,2668.805416
1042,637,2671.181143
634,322,2672.031039
654,270,2672.904045
812,620,2675.048596
1864,852,2677.707604
233,128,2678.288051
1343,681,2680.171586
236,134,2680.626397
1320,843,2683.38197
1349,558,2685.019979
1344,641,2687.404197
1424,752,2689.806772
252,106,2690.05508
1345,632,2691.922201
637,300,2693.132025
603,288,2693.896872
1338,547,2695.677576
252,106,2696.257993
1347,596,2697.958678
252,106,2698.202018
237,126,2698.64011
1045,570,2700.808556
1041,602,2702.594743
630,320,2703.628208
1049,477,2705.109174
1923,762,2707.659111
252,106,2707.911685
654,270,2708.656692
1045,574,2710.46978
1035,743,2713.561635
1320,827,2716.360413
631,314,2717.335411
1341,680,2719.589756
1048,483,2721.033102
252,106,2721.282405
1337,814,2724.00353
1346,611,2725.945373
1327,641,2727.790745
1697,730,2730.395067
817,524,2731.925104
234,126,2732.212364
635,294,2733.313879
1345,667,2735.441795
1350,528,2737.367854
1047,464,2738.654324
613,270,2739.533003
1331,568,2741.429924
1924,846,2744.347906
625,304,2745.154907
610,292,2746.042309
1329,615,2747.938312
253,116,2748.218839
235,124,2748.791993
1343,659,2750.766294
732,364,2752.014716
1345,579,2753.685541
600,328,2755.09995
1336,699,2757.053466
1329,699,2759.329062
1052,464,2760.879842
1347,623,2762.666142
632,310,2763.952945
1421,590,2765.639952
1422,798,2768.190551
1326,707,2770.230702
1862,780,2772.961464
606,260,2773.763851
1344,651,2776.289172
1346,596,2777.872705
613,324,2779.031085
718,410,2780.409132
240,118,2780.794865
606,226,2781.448955
1052,426,2783.021101
1348,582,2784.826804
606,226,2785.454461
1926,842,2788.077066
608,286,2789.301779
633,370,2790.378727
1046,553,2791.913113
1065,551,2793.940464
1050,468,2795.371791
1432,762,2797.819282
606,226,2798.457604
1690,758,2801.027209
637,320,2801.980567
252,106,2802.221894
253,116,2802.602904
1039,664,2804.548943
1346,589,2806.421335
252,106,2806.781537
1921,986,2809.98406
252,106,2810.231398
609,264,2811.060147
641,284,2811.939399
1041,642,2814.138766
237,134,2814.564657
1423,622,2816.386903
742,406,2817.744282
252,106,2818.326313
610,256,2819.037138
252,106,2819.282785
1046,541,2820.888983
1041,644,2823.04208
613,346,2824.069911
1051,444,2825.769652
1044,595,2827.486557
252,106,2827.871358
1349,647,2830.049551
620,308,2831.043864
1339,735,2833.419865
1038,723,2835.572683
633,376,2836.853756
1050,446,2838.356199
1327,609,2840.123415
1347,635,2842.291125
606,226,2842.933405
2361,1177,2846.736129
1927,768,2849.32321
606,226,2849.964845
632,306,2850.97542
1065,587,2852.859074
1046,540,2854.502643
250,108,2854.757313
1348,537,2857.029339
634,290,2857.829316
606,226,2858.47663
234,132,2859.011268
1346,631,2860.930459
606,226,2861.570171
1323,725,2864.150975
253,116,2864.53227
1049,513,2866.099213
606,226,2866.906292
1332,555,2868.510366
252,106,2868.890273
252,106,2869.147612
1040,592,2871.254843
637,288,2872.13187
1042,626,2874.094345
618,276,2875.01682
1352,496,2876.545325
611,234,2877.386106
1884,856,2879.971726
1048,538,2882.997891
616,350,2884.138972
636,298,2885.059236
2637,1362,2889.406111
610,230,2890.164793
1146,622,2892.252228
239,118,2892.633699
1435,654,2894.815378
1049,473,2896.124501
2356,1190,2899.857089
631,302,2900.84046
1350,546,2902.816061
1046,595,2904.417978
625,330,2905.602762
608,444,2907.012946
624,254,2907.815363
239,118,2908.109576
1694,680,2910.50622
2372,930,2913.161973
1050,457,2914.854519
252,106,2915.104852
631,322,2916.177192
252,106,2916.448467
1337,659,2918.766582
1352,517,2920.201744
1046,519,2922.138592
1856,790,2924.41853
1696,712,2926.760799
615,322,2927.749163
1349,525,2929.730627
605,302,2930.537469
606,260,2931.259566
618,246,2932.259791
252,106,2932.529042
1045,529,2934.238208
1348,531,2936.230065
1074,459,2937.514663
252,106,2937.758977
1051,431,2939.114396
633,324,2940.012242
1047,520,2941.909461
1694,716,2944.063388
1034,796,2946.990194
1047,509,2948.770683
1351,536,2950.511987
252,106,2950.760318
1051,448,2952.05257
1348,631,2954.186169
1345,511,2955.76947
1328,659,2957.984272
1046,469,2959.403536
1337,647,2961.655465
1684,870,2964.322894
1051,430,2965.756888
735,416,2967.243904
606,226,2967.906394
1068,483,2969.617287
1045,493,2971.088115
1351,516,2972.740808
724,402,2974.165257
1704,774,2976.593496
1350,529,2978.48393
1049,443,2980.75522
1050,516,2982.684255
1053,456,2983.972168
1694,788,2986.584849
1345,648,2988.564596
1586,624,2990.649572
815,564,2992.460204
636,276,2993.3657
1054,429,2994.637241
1931,780,2997.407873
1706,658,2999.542788
1693,694,3002.146831
1430,598,3004.23127
1688,770,3006.515846
1426,658,3008.79067
611,444,3010.180739
1583,730,3012.500438
1930,818,3015.101394
1336,515,3016.642691
611,234,3017.321971
1705,638,3019.43837
1070,457,3020.910083
1344,571,3022.78955
1698,744,3025.092526
1577,676,3027.094725
627,258,3028.525064
1044,452,3029.798956
1866,690,3032.15897
1855,738,3034.281727
1702,654,3036.359805
1703,678,3038.537217
1046,485,3040.13104
747,486,3041.785661
1043,565,3043.568484
1066,551,3045.089594
1051,448,3046.763322
1052,414,3048.148581
1070,487,3049.518831
1925,756,3052.064639
1574,624,3053.970027
2362,1078,3057.330444
1336,547,3059.346573
606,226,3060.072126
252,106,3060.4295
1707,710,3062.663626
1050,487,3064.15663
1043,562,3066.307622
1051,473,3067.68358
1052,419,3069.372041
1051,439,3070.614895
741,404,3071.85166
1692,706,3074.306165
1048,475,3075.639804
1858,834,3078.376399
1353,563,3080.09226
1047,495,3081.906048
2357,1162,3085.653921
252,106,3085.904172
1430,554,3087.550869
1051,454,3088.921466
1850,698,3092.641023
750,426,3094.118642
731,424,3095.324205
1048,445,3096.626713
1051,425,3098.061383
1072,443,3099.60592
1342,667,3101.854985
1695,784,3104.149997
252,106,3104.403346
1052,432,3106.148562
2643,1158,3109.576824
250,108,3110.096406
604,244,3110.758504
1341,731,3113.28695
1695,702,3115.548759
1050,450,3117.439158
1853,832,3120.060511
615,316,3121.114805
618,246,3121.953435
1332,551,3123.571417
1050,463,3125.225908
619,276,3126.152958
1330,607,3127.916764
1863,728,3130.391568
1053,410,3131.62655
1050,475,3133.139909
633,290,3134.041602
1704,668,3136.12584
1350,521,3137.71303
1044,583,3139.525273
1051,422,3141.152027
1347,581,3143.346212
1692,702,3145.667297
1918,868,3148.489403
252,106,3148.847578
1771,8019,3174.537267
1700,730,3176.759212
1046,510,3178.46079
1700,686,3180.668389
2360,1115,3184.256007
1696,720,3186.641965
1327,641,3188.702357
1707,664,3191.037063
1430,560,3192.665555
1581,750,3195.221967
1050,431,3196.512688
1052,463,3198.142414
1052,414,3199.317199
632,294,3200.248572
1047,513,3201.952025
1857,890,3204.701412
1050,450,3206.31969
1157,530,3208.207789
1070,451,3209.796079
1697,660,3211.992064
1689,756,3214.206241
1693,656,3216.569207
616,318,3217.41168
1049,430,3218.657924
1860,734,3221.189826
1860,754,3223.694781
1699,728,3225.87143
1052,414,3227.086024
1344,640,3229.397744
1051,441,3230.84608
1439,546,3232.46998
1588,592,3234.343156
1704,700,3236.924001
1049,475,3238.677711
1053,438,3240.13907
1046,509,3241.745328
2640,1152,3245.338731
1927,778,3247.966099
252,106,3248.208003
1050,447,3249.847464
1049,446,3251.252193
1051,440,3252.474408
1925,740,3255.184074
1050,449,3256.795198
1048,499,3258.289532
1048,449,3259.739535
2361,1086,3263.208225
1047,503,3265.014479
1702,686,3266.938886
1698,660,3269.400122
1071,445,3270.814379
1863,740,3273.080123
1048,502,3274.754642
1349,559,3276.453541
1864,800,3279.18189
1047,529,3280.709167
1701,680,3283.144618
2360,1158,3286.884459
1700,718,3289.3383
249,108,3289.70362
1437,576,3291.438851
1583,688,3293.740642
1704,660,3295.882262
1696,658,3298.022909
1051,455,3299.512879
1052,432,3300.979114
252,106,3301.339352
1697,656,3303.51358
1051,425,3304.708544
1926,854,3307.261195
1048,511,3309.156901
1706,696,3311.368108
1072,423,3312.838316
1050,471,3314.246186
252,106,3314.499117
1050,443,3316.18196
1051,420,3317.378734
1693,662,3319.415786
1051,431,3320.731039
1865,746,3323.230757
2492,4366,3337.384532
1917,870,3340.383993
1701,654,3342.525714
1069,447,3344.089845
1704,662,3346.056762
2366,980,3349.22541
1332,619,3351.326299
1574,630,3353.215208
1050,431,3354.787276
1694,666,3356.796187
1865,732,3359.236902
1695,676,3361.582047
1435,626,3363.350451
1076,423,3364.594949
1076,423,3366.084119
1696,658,3368.069861
1717,652,3370.238263
1695,758,3372.817928
1853,778,3375.125601
2370,912,3378.207027
1868,702,3380.506062
1701,682,3382.598264
1569,640,3384.814609
1700,766,3387.245602
2638,1274,3391.177453
1931,734,3393.66014
1052,430,3395.052448
1865,772,3397.547919
1429,580,3399.378484
1050,431,3400.608557
1332,547,3402.459415
1861,824,3405.03739
1864,786,3407.685091
1059,427,3408.911446
252,106,3409.290404
1705,666,3411.613851
1926,706,3413.600222
1708,660,3415.923364
635,292,3416.763983
2367,980,3419.792984
1929,740,3422.487183
1865,694,3424.543339
1438,546,3426.46059
1068,555,3428.104913
1846,732,3430.463806
1351,639,3432.567692
2365,1070,3436.002907
1857,790,3438.639106
1076,423,3439.817107
1692,728,3442.389163
1929,712,3444.458957
1050,456,3446.188673
1700,654,3448.052941
1065,523,3449.89328
1569,642,3451.996327
2362,1078,3455.272687
1857,730,3457.758471
1704,688,3459.677729
1706,678,3462.066602
1702,648,3464.320318
1579,604,3466.051293
1587,596,3468.212361
1710,714,3470.216764
1704,710,3472.473175
1854,760,3475.110097
1046,556,3476.713855
2358,1148,3480.291659
1708,676,3482.691725
1925,710,3484.678496
1050,475,3486.327483
1929,738,3488.625017
1074,411,3489.870641
1844,806,3492.557464
2636,1414,3497.037856
1161,572,3498.883195
1352,547,3500.755923
1442,596,3502.619907
1699,652,3504.515786
1708,626,3506.69682
2366,946,3509.641659
2646,1040,3513.000983
2361,1097,3516.803061
1862,878,3519.547996
2363,1046,3523.022922
1051,425,3524.429583
1699,656,3526.546081
1074,423,3527.870189
1702,688,3529.800987
2360,1084,3533.371598
1588,612,3535.459004
1870,764,3537.689123
1442,578,3540.231759
1050,466,3541.534812
1339,527,3543.277655
2360,1142,3546.58043
1866,740,3549.022396
621,334,3550.037024
1930,712,3552.416667
1703,720,3554.947629
2359,1067,3558.250954
1868,748,3560.577574
1437,614,3562.660408
1931,708,3564.865194
2364,1060,3568.280433
1697,656,3570.464746
2358,1170,3574.258449
2359,1134,3578.329977
3050,1308,3582.347797
1051,428,3583.550581
606,226,3584.577146
3034,1745,3590.033477
1926,742,3592.641195
635,278,3593.396944
653,290,3594.28764
2361,1076,3597.855767
1051,429,3599.196275
1702,716,3601.642909
2358,1145,3605.113219
1926,754,3607.794841
2361,1062,3611.237332
1864,822,3613.804728
1927,808,3616.405667
2369,1002,3619.560442
654,270,3620.443194
1051,420,3621.841482
1701,656,3624.005015
1691,704,3626.115986
1839,832,3628.803682
1331,563,3630.510299
1438,628,3632.518868
1704,680,3634.660779
1699,682,3637.003348
1356,539,3638.621985
1691,656,3640.83388
742,388,3642.013661
3049,1446,3646.557006
1703,648,3648.759676
1706,694,3651.05305
1572,604,3652.950805
1701,786,3655.649442
1702,692,3657.738081
2655,1134,3661.292066
1701,656,3663.432694
1429,566,3665.259486
1588,608,3666.997218
3045,1530,3671.895437
2363,1050,3675.358623
2373,954,3678.463134
1578,636,3680.713441
1427,566,3682.354821
1696,702,3684.760871
1863,760,3686.95681
1050,451,3688.631547
3052,1382,3692.992498
1884,748,3695.251707
1049,468,3696.722039
1706,672,3698.90171
1932,768,3701.407909
2364,1049,3704.742694
2645,1138,3708.376678
1715,660,3710.649251
1929,718,3713.00552
1690,760,3715.251449
1861,730,3717.625694
1694,776,3719.914474
1694,678,3722.148572
1700,708,3724.591763
1437,582,3726.327146
635,290,3727.137978
1695,702,3729.53153
1946,790,3732.217632
1592,610,3734.097425
1866,730,3736.336919
3044,1556,3741.256105
1049,465,3742.870343
1855,758,3745.323781
1708,626,3747.326679
1701,670,3749.359921
2359,1164,3753.167777
1695,674,3755.241439
1697,654,3757.206321
1883,700,3759.78925
1880,828,3762.330568
1860,748,3764.691914
2365,1074,3768.194111
1863,728,3770.509843
3043,1566,3775.501183
2362,1093,3778.846212
1430,560,3780.765576
1927,718,3783.134414
3045,1523,3787.74922
1719,692,3790.232296
2365,993,3793.420594
2651,1138,3796.754358
3047,1484,3801.875669
1720,660,3803.72279
1866,774,3806.284132
2363,1068,3809.590435
1707,676,3811.730583
2368,983,3814.951852
1586,644,3816.837461
1704,656,3818.983247
1700,710,3821.308566
3049,1324,3825.491855
1707,636,3827.814929
2367,973,3830.960526
2361,1090,3834.699157
2367,980,3838.09357
3054,1347,3842.712727
1867,722,3844.957523
1343,511,3846.661844
1704,666,3848.670671
2362,971,3851.788604
2370,962,3854.989905
2353,1212,3858.85893
252,106,3859.106272
1703,674,3861.544956
1946,716,3863.728697
2365,1002,3866.834973
2363,1033,3870.112815
1697,660,3872.299795
1431,560,3874.172043
3046,1504,3878.665267
1574,618,3880.755068
3055,1323,3884.921862
2361,1093,3888.439568
2355,1202,3892.331663
1701,690,3894.467568
1915,826,3897.088331
1717,656,3899.162941
1710,678,3901.38887
1870,756,3903.620313
2358,1148,3907.401916
1704,674,3909.49356
1704,656,3911.55148
3053,1360,3916.117009
1860,758,3918.489305
2658,956,3921.683575
1692,666,3923.562422
2364,1057,3927.083723
2642,1196,3930.937513
2643,1114,3934.425708
2358,1103,3938.06062
1691,678,3940.040805
3051,1400,3944.725528
2364,1001,3947.683824
1700,658,3950.048031
1696,666,3952.096902
3052,1392,3956.640803
1929,712,3958.65202
1698,652,3960.932114
1721,652,3963.009413
2651,1182,3966.765418
2652,1104,3970.201891
2643,1042,3973.720702
1699,738,3975.858773
3043,1453,3981.365892
3047,1488,3986.00539
3055,1324,3990.290909
1696,656,3992.471002
1933,752,3994.717925
3048,1343,3998.99928
1702,688,4001.437287
1854,752,4003.816847
1853,736,4005.890722
1705,664,4008.233848
1693,684,4010.374338
1699,676,4012.419681
2366,1039,4015.87613
1703,748,4018.026788
2371,952,4021.344647
3057,1296,4025.533043
3046,1512,4030.442199
1942,728,4032.594528
1717,656,4034.913866
1693,676,4036.802068
3055,1322,4041.295825
1703,716,4043.545087
2644,1056,4046.982746
3052,1389,4051.33167
1699,634,4053.426758
1067,483,4054.894583
2362,1064,4058.222106
3045,1537,4063.030004
2368,947,4066.195556
2365,981,4069.439955
1698,672,4071.386237
3051,1415,4077.036192
2368,955,4080.67378
2650,1026,4083.986789
1927,730,4086.384718
3046,1506,4091.271157
2653,1092,4094.597915
3052,1384,4099.317226
1728,662,4101.639575
3048,1460,4106.51251
3053,1374,4110.668828
1700,634,4112.734905
1705,642,4114.768719
2371,933,4117.814559
2371,978,4120.78821
2364,1084,4124.177212
1698,682,4126.791949
2364,968,4129.828986
2364,953,4133.062896
1719,660,4134.932556
3049,1446,4139.594701
2375,932,4142.518562
3055,1330,4146.721805
1925,758,4149.294733
1701,642,4151.196435
3049,1450,4155.778594
1855,710,4158.341126
2363,1067,4161.783117
3051,1410,4166.500817
1704,682,4168.950387
1704,710,4171.000993
1701,654,4173.215975
2644,1038,4176.687192
2651,1068,4179.861276
2156,5223,4197.14595
1692,778,4199.439987
3054,1354,4203.839473
2367,978,4206.986883
3048,1469,4211.965781
1925,722,4214.262977
2370,981,4217.576166
1703,688,4219.675724
3055,1333,4224.179288
1697,734,4226.244475
3044,1557,4231.341375
2375,875,4234.047241
3055,1334,4238.496979
2375,891,4241.517621
3056,1305,4245.269045
2633,1142,4249.000651
3052,1380,4253.442055
2361,1088,4256.914052
2367,945,4260.058722
2641,1176,4263.786323
2369,977,4267.099412
3049,1454,4271.806268
3040,1507,4276.787484
3053,1364,4281.135938
2368,1002,4284.112013
2364,1029,4287.59884
3052,1384,4291.743161
1694,668,4294.142282
2651,1034,4297.292975
2367,974,4300.43351
2365,1016,4303.523471
1703,646,4305.758375
3050,1433,4310.136496
1701,830,4313.098291
2366,954,4316.128031
3050,1316,4320.371808
1700,682,4322.31332
3052,1390,4326.885639
2370,917,4329.641833
3056,1300,4333.757882
3053,1371,4338.245055
2369,951,4341.188437
2645,1094,4344.612103
1693,674,4347.107513
1704,748,4349.323359
3054,1238,4353.322811
1052,414,4354.887418
1932,720,4356.962307
3056,1319,4361.138696
3053,1365,4365.861211
1707,670,4367.74715
637,318,4368.907609
1592,610,4370.898868
3054,1340,4375.16059
2645,1046,4378.59799
3046,1396,4383.057605
3049,1458,4387.601355
3059,1241,4391.763864
2369,970,4394.636701
1703,648,4396.894503
3057,1290,4401.026257
3048,1352,4405.402005
3055,1336,4409.647436
2373,953,4412.573783
3060,1238,4416.58406
2364,988,4419.909183
3056,1304,4424.164257
3049,1440,4428.701608
1050,425,4430.102083
1705,660,4432.102101
3050,1312,4436.502436
3061,1216,4440.442572
1705,672,4442.338643
2364,1010,4445.682449
3055,1337,4449.73815
3054,1354,4454.090639
2367,943,4457.165456
3057,1297,4461.150672
3049,1452,4465.933304
1695,644,4468.04682
1694,668,4470.135585
1705,646,4472.033852
3050,1421,4476.379965
3055,1332,4480.985299
252,106,4481.469055
3057,1293,4485.537705
3053,1377,4489.907046
2371,981,4493.004023
3053,1365,4497.561824
3063,1179,4501.454653
3051,1418,4506.104253
3050,1426,4510.602859
1868,714,4512.947377
3052,1382,4517.210613
1708,626,4519.243862
1696,682,4521.492122
3045,1529,4526.280977
3053,1362,4530.665428
1926,700,4532.956449
2367,979,4536.010056
3057,1298,4540.03227
3053,1373,4544.651838
3049,1322,4549.073888
3055,1337,4553.841526
2354,1232,4558.292491
2361,1148,4561.72068
3050,1301,4566.058981
3052,1268,4569.992536
1051,413,4571.276196
3047,1489,4576.245234
2368,988,4579.498395
2365,973,4582.769332
1339,507,4584.225276
1696,722,4586.824785
2365,981,4589.924886
2368,949,4592.645583
1698,714,4595.124285
2369,979,4598.270444
2344,1464,4602.812374
3058,1265,4606.877237
3053,1361,4611.150012
3058,1261,4615.37958
3052,1385,4619.91555
2372,910,4622.587917
3053,1363,4627.104606
3045,1418,4631.508707
2365,1001,4634.891002
3059,1255,4638.848341
3052,1391,4643.281705
2364,1029,4646.745748
2369,938,4649.599883
3054,1355,4653.988019
1058,425,4655.204134
3058,1277,4659.424331
1925,772,4661.867605
3058,1267,4666.008267
2633,1414,4670.469917
2371,925,4673.613102
2643,1194,4677.420384
3053,1373,4681.783915
1698,672,4684.141891
2368,932,4686.828464
2367,993,4690.003966
2371,925,4693.057984
3061,1209,4696.75593
3054,1356,4701.092474
3055,1322,4705.543349
3057,1280,4709.572867
3058,1270,4713.596322
2371,999,4716.860436
3059,1246,4720.867789
1718,712,4723.136245
3048,1470,4727.615491
2363,1002,4730.880482
2369,949,4734.003481
3060,1236,4738.029292
3054,1342,4742.713399
3063,1177,4746.501814
3057,1290,4750.611789
2272,2858,4759.652118
2371,967,4762.858274
2361,1081,4766.249751
3050,1435,4770.866329
3050,1313,4775.13305
1930,774,4777.737513
606,226,4778.373813
611,236,4779.07391
2651,1196,4783.106227
1699,666,4785.11199
2369,945,4788.185056
3053,1374,4792.459623
1927,722,4795.001873
3046,1512,4799.69366
3054,1345,4803.953411
3053,1365,4808.362611
1697,710,4810.56067
3047,1485,4815.447115
1691,664,4817.380646
3048,1468,4822.056718
2371,959,4825.180943
3056,1304,4829.474584
2368,990,4832.764873
3058,1279,4836.758768
1701,656,4838.71725
2360,1191,4842.642597
3054,1236,4846.58705
2646,1026,4849.959429
3058,1275,4853.951539
2361,1178,4857.770009
3054,1344,4862.062652
3053,1372,4866.367767
3053,1241,4871.116527
3052,1388,4875.355646
3055,1330,4879.50847
2366,953,4882.568678
3058,1261,4886.544738
3052,1386,4890.964484
3054,1341,4895.261736
3045,1413,4900.109928
2368,970,4903.138713
1050,425,4904.55657
3051,1407,4908.913337
3057,1292,4913.130084
3059,1259,4917.140529
3058,1270,4921.192684
3053,1367,4925.571951
3056,1191,4929.46458
3052,1395,4934.171946
3055,1326,4939.402342
3052,1394,4944.070003
3053,1361,4948.359503
2371,949,4951.606663
2367,971,4954.783376
3062,1180,4958.737855
2369,925,4961.821459
1719,660,4963.776634
3055,1337,4968.209224
1705,676,4970.593877
3055,1321,4974.812754
3058,1269,4978.838357
1729,686,4981.188219
3062,1181,4985.073841
2363,1087,4988.706187
3057,1296,4992.819592
3046,1517,4998.012807
2369,941,5000.980321
2366,951,5003.897554
2369,970,5007.022311
2646,1282,5011.327701
3056,1317,5015.478609
2371,979,5018.79922
1951,728,5021.195841
1703,676,5023.20964
3054,1359,5027.554371
2368,951,5030.730115
3058,1274,5034.79819
3055,1339,5039.027327
2368,957,5042.258936
3055,1332,5046.402628
3052,1385,5050.858676
3054,1354,5055.415352
3059,1248,5059.186262
2369,955,5062.4185
3057,1284,5066.471032
2364,1024,5069.882109
3056,1316,5074.017607
2374,935,5077.129695
1703,686,5079.41075
1700,662,5081.595721
3057,1294,5085.575965
3054,1350,5089.960615
2653,1090,5093.480628
2370,909,5096.671435
3061,1206,5100.451203
606,226,5101.132302
606,226,5101.802174
2360,1162,5105.701011
2370,967,5108.727808
2372,936,5111.83253
2641,1006,5115.289176
2370,954,5118.089874
2361,1058,5121.63895
2365,1078,5125.1886
