#{"t_start": 1644553171.7305636, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
1151,564,2232.460877
1047,521,2234.199522
610,230,2234.980813
630,278,2235.735482
1037,640,2237.796491
1345,634,2239.788846
613,266,2240.536814
246,108,2240.78817
249,108,2241.161527
614,286,2242.064893
620,340,2243.208382
236,124,2243.667717
1043,562,2245.479252
1048,523,2247.084704
239,118,2247.470717
1035,731,2249.867738
654,270,2250.797676
604,278,2251.557644
252,106,2251.946852
252,106,2252.200174
235,124,2252.634123
1851,924,2255.646777
1187,542,2257.498161
1345,606,2259.245559
252,106,2259.627841
1350,548,2261.589188
609,238,2262.261986
1566,954,2265.436826
616,338,2266.320246
1850,880,2269.331673
1020,1029,2272.330182
815,568,2274.272012
603,292,2275.0529
627,358,2276.337234
603,296,2277.133354
1347,593,2279.071434
1346,608,2280.953181
1868,776,2283.500496
1344,711,2285.684105
1042,603,2287.54254
636,314,2288.461851
610,234,2289.380765
248,114,2289.644884
1579,802,2292.298854
1036,735,2294.523595
1042,622,2296.659059
235,124,2297.062235
610,258,2297.775337
653,298,2298.571052
1702,888,2301.597273
813,614,2303.558951
1325,556,2305.210381
742,580,2307.271233
1922,901,2309.835341
617,394,2311.304568
235,124,2311.692436
618,250,2312.378538
1034,737,2314.896308
613,274,2315.67021
623,274,2316.428335
610,234,2317.230195
1348,557,2319.039114
1340,750,2321.286576
783,516,2323.115665
1690,916,2326.020859
1033,766,2328.449474
1042,593,2330.487052
245,108,2331.02359
1056,735,2333.220874
1043,564,2335.171815
610,258,2336.144092
625,370,2337.114186
1419,910,2340.207814
240,124,2340.601094
1423,794,2343.240037
252,106,2343.488724
1691,858,2346.173906
776,586,2348.00903
1048,514,2349.602126
1040,625,2351.655345
252,106,2352.08715
234,128,2352.39829
638,282,2353.349936
609,340,2354.311116
252,106,2354.702497
1049,486,2356.37291
231,142,2356.81758
1042,610,2358.756794
624,256,2359.464924
618,322,2360.506906
1340,700,2362.613617
234,130,2363.025648
244,112,2363.414637
1043,627,2365.476526
1047,491,2366.959162
608,274,2367.807102
627,338,2368.887319
1048,491,2370.519319
807,738,2373.101038
1343,668,2375.0111
253,116,2375.296308
1305,946,2378.464912
638,330,2379.780354
1338,787,2382.078843
252,106,2382.331053
235,124,2382.758139
1040,640,2385.006149
1326,660,2386.886962
1057,459,2388.622194
738,276,2389.364215
2341,1505,2394.177361
622,254,2394.901638
239,118,2395.45177
813,610,2397.420592
252,106,2397.664938
607,308,2398.77719
1704,892,2401.454846
1070,527,2403.135235
637,276,2404.078561
1048,533,2405.81392
654,270,2406.559927
612,232,2407.402267
1697,670,2409.602339
1048,547,2411.165179
612,234,2412.239306
607,296,2413.034411
252,106,2413.392426
654,270,2414.138458
1345,619,2416.340755
811,640,2418.190406
250,108,2418.713325
238,128,2419.120755
1043,612,2420.891454
607,348,2421.835926
1920,872,2424.76963
244,116,2425.03695
1419,888,2427.985159
246,108,2428.22751
1038,725,2430.772239
815,578,2432.474301
1043,545,2434.295227
616,340,2435.398918
251,112,2435.769018
1046,527,2437.233402
1039,669,2439.55341
1332,711,2441.686165
252,106,2442.203136
1327,669,2444.243093
1567,710,2446.702093
240,118,2446.977328
654,270,2447.885628
1040,610,2449.817164
1033,812,2452.199891
816,548,2454.173519
1049,469,2455.486287
252,106,2455.857295
624,376,2457.037
252,106,2457.535006
1041,665,2459.408162
1044,574,2461.483268
1420,956,2464.438014
1029,880,2467.12122
620,316,2468.289043
1049,450,2469.663257
251,106,2470.024042
252,106,2470.270705
816,548,2472.096574
1038,693,2474.242759
1573,878,2477.162318
630,394,2478.479373
624,336,2479.542749
601,408,2481.031388
1435,694,2483.000865
252,106,2483.377056
1324,719,2485.713242
252,106,2486.144096
252,106,2486.394376
612,254,2487.264828
252,106,2487.525303
247,108,2487.89951
252,106,2488.158817
235,122,2488.568609
1428,744,2491.211473
1042,607,2493.019317
625,304,2493.866811
1344,619,2495.923564
252,106,2496.440353
625,300,2497.231131
1051,424,2498.43898
1322,795,2501.073432
1045,547,2502.711217
618,318,2503.820485
811,654,2505.720461
1929,806,2508.392827
1047,468,2509.683736
234,126,2510.084635
603,338,2511.489457
1851,922,2514.225062
1340,728,2516.384665
1052,541,2518.380175
636,326,2519.240699
741,432,2520.456588
816,550,2522.454871
1585,640,2524.375741
1045,526,2526.105712
1337,699,2528.387579
1044,575,2530.128758
610,328,2531.179671
1037,729,2533.663287
1333,725,2535.891679
628,260,2536.786026
608,238,2537.458866
633,310,2538.300951
1055,509,2540.151432
607,290,2540.920375
611,258,2541.733038
1434,734,2544.183918
1041,654,2546.314872
625,302,2547.284451
253,116,2547.659578
802,556,2549.342377
1346,600,2551.265728
253,116,2551.558981
236,132,2552.13431
1841,1014,2555.202805
252,106,2555.448733
235,124,2555.912868
622,270,2556.680041
235,124,2557.253681
249,108,2557.774131
611,228,2558.400982
626,300,2559.19592
1038,700,2561.32689
620,364,2562.767822
1840,996,2565.79038
252,106,2566.057814
234,126,2566.613536
249,108,2566.859875
1348,649,2569.028564
637,276,2569.791994
1334,570,2571.484246
607,292,2572.316185
725,498,2574.114008
235,124,2574.404031
1047,545,2576.067686
610,232,2576.904023
771,482,2578.502292
1423,640,2580.674906
651,322,2581.584055
1048,513,2583.170997
1046,517,2585.02172
1923,816,2587.631372
1339,720,2589.646469
1701,762,2592.163759
819,486,2593.709611
1433,634,2595.864481
252,106,2596.107869
1571,874,2598.798609
1927,856,2601.465504
1049,479,2602.809737
604,432,2604.475967
251,114,2604.736022
1317,905,2607.660527
1337,719,2609.807292
1038,665,2612.146823
742,404,2613.388636
628,262,2614.110945
1583,722,2616.620511
1043,604,2618.367114
1049,468,2620.094284
609,230,2620.741553
606,226,2621.371748
635,274,2622.402648
651,330,2623.468204
1858,806,2625.887702
1349,546,2627.748016
1329,581,2629.586254
1335,629,2631.748577
1050,410,2632.991425
1929,714,2635.313369
1044,590,2637.165007
641,284,2637.940054
1064,663,2640.217289
2340,1498,2645.030615
252,106,2645.27397
1350,559,2647.106855
1042,632,2649.027693
731,446,2650.742593
1066,527,2652.237374
1056,464,2653.687858
1047,537,2655.469605
1858,836,2658.215313
1045,577,2659.914695
249,108,2660.281234
606,226,2660.92543
654,274,2661.86392
1327,662,2664.02106
652,306,2664.869484
237,136,2665.322722
1330,651,2667.567432
1921,890,2670.626256
650,344,2671.535793
622,330,2672.520737
1342,595,2674.484009
1333,701,2676.752088
239,118,2677.043448
248,108,2677.571966
759,518,2679.166925
252,106,2679.525347
1429,632,2681.381349
1347,617,2683.456071
1058,449,2684.717488
613,232,2685.789085
737,486,2687.411178
1322,779,2689.873594
1045,587,2691.630573
1047,512,2693.337506
252,106,2693.691392
1047,512,2695.361811
1051,442,2696.852549
1432,674,2698.775963
239,118,2699.33047
652,302,2700.350307
602,368,2701.551076
1037,691,2703.871396
606,226,2704.507811
1342,598,2706.581667
247,110,2706.838038
1697,694,2708.979872
1045,572,2710.854327
612,306,2711.799481
252,106,2712.784038
1335,637,2714.979476
653,298,2715.792294
1352,647,2717.853868
1073,437,2719.413975
1319,807,2721.733001
635,294,2722.795199
1048,489,2724.372904
1044,565,2726.215679
622,330,2727.103511
631,324,2728.120775
252,106,2728.372105
1344,637,2730.728146
1340,739,2732.784805
236,122,2733.348784
1348,566,2735.241391
1036,725,2737.622173
607,256,2738.440015
633,310,2739.274693
239,118,2739.690552
610,254,2740.583385
249,108,2741.111774
633,300,2741.976638
609,270,2742.818615
606,226,2743.648526
1039,665,2745.668747
1067,497,2747.197025
1040,665,2749.474651
1333,521,2751.013636
1347,581,2752.770228
617,238,2753.54791
612,266,2754.55145
1035,770,2756.944725
1325,691,2758.956934
638,280,2760.154988
638,334,2761.097538
1327,700,2763.374315
250,106,2763.642598
1346,600,2765.476909
1702,780,2767.984097
605,304,2768.920851
611,414,2770.159891
1342,650,2772.288162
1051,453,2773.847627
1858,820,2776.86978
1435,794,2779.479504
634,312,2780.369208
1928,774,2782.976192
1340,748,2785.272403
1693,766,2787.69565
636,308,2788.719777
654,296,2789.782279
252,106,2790.025628
1049,513,2791.566041
1696,778,2794.262826
252,106,2794.509401
633,314,2795.458589
1046,551,2797.168983
252,106,2797.671669
1435,632,2799.543688
1045,562,2801.463041
1431,708,2803.570885
250,118,2803.847587
1338,653,2805.911297
600,260,2806.733638
622,350,2807.665901
1336,715,2810.117702
1327,671,2812.107948
1330,595,2814.197638
252,106,2814.559669
629,262,2815.275725
1049,488,2816.82743
1048,514,2818.621135
628,410,2819.79713
1047,519,2821.519053
1053,415,2822.862587
611,230,2823.497922
1344,661,2825.822482
611,230,2826.592792
610,252,2827.279784
1040,581,2829.343139
603,244,2830.018963
1337,599,2831.999924
606,226,2832.775957
784,518,2834.311694
239,118,2834.584992
1425,716,2836.91858
1336,601,2838.881068
616,338,2839.905996
1935,796,2842.571374
1048,517,2844.098111
605,244,2844.937534
607,310,2846.023064
613,232,2846.665345
1333,823,2849.380027
1693,748,2851.832593
610,490,2853.298249
611,250,2854.018897
606,226,2854.693446
606,246,2855.451409
738,332,2857.067236
1337,717,2859.216716
636,296,2860.232356
1067,499,2861.613057
1050,457,2863.290203
1430,596,2865.180793
1044,594,2867.202504
1880,748,2869.286242
618,338,2870.535084
1327,621,2872.450018
237,130,2872.861356
1696,766,2875.440536
616,358,2876.547319
1570,750,2878.959463
736,320,2879.925848
1047,511,2882.54982
1572,860,2885.570059
1049,473,2887.24514
1345,605,2888.9922
627,300,2890.044571
1694,748,2892.420805
250,108,2892.776346
1344,591,2894.812376
1322,733,2897.20498
606,226,2897.8519
251,112,2898.11719
1042,599,2899.873045
1341,691,2902.278527
1043,600,2904.074893
1923,966,2907.216995
252,106,2907.463332
252,106,2907.821346
1431,718,2910.214193
1340,531,2911.788853
1046,530,2913.551654
252,106,2913.817902
756,456,2915.223534
1343,651,2917.642013
1429,632,2919.427813
1341,515,2920.903894
639,296,2922.171504
609,260,2922.875739
1771,8019,2948.985113
1351,504,2950.636618
1050,483,2952.006694
1047,469,2953.775297
624,254,2954.541695
1581,746,2956.895156
1429,646,2958.904901
1048,519,2960.553886
1046,515,2962.410095
1697,690,2964.409661
1054,429,2966.080023
1071,475,2967.476311
2346,1362,2971.817278
1350,521,2973.633678
252,106,2974.083474
1071,421,2975.369618
1045,509,2977.158054
1697,682,2980.053599
1050,450,2981.771467
1048,506,2983.444495
1041,585,2985.483132
1346,631,2987.286059
1693,768,2989.968971
1859,858,2992.57293
1069,447,2993.977096
619,338,2995.066191
1048,508,2997.073765
1051,420,2998.264552
1046,553,3000.197541
1437,668,3002.777311
252,106,3003.048557
604,292,3004.100617
1932,772,3006.376348
1050,456,3008.074818
1686,826,3010.475949
1047,535,3012.327896
1051,457,3013.639388
1051,425,3015.084409
1044,533,3016.671644
1052,419,3018.033406
1040,687,3020.112567
612,258,3021.02179
621,332,3022.096645
1585,636,3024.131068
2361,1080,3027.741163
1589,632,3029.848794
1442,558,3031.800094
1706,696,3033.79491
2363,1051,3037.292553
1048,510,3038.720494
1690,796,3041.269936
1350,530,3043.136812
606,226,3043.771939
1046,505,3045.312889
1051,455,3046.890952
1927,878,3049.583658
1048,524,3051.477892
2366,1033,3054.724748
1050,474,3056.18396
1049,467,3057.616707
1047,527,3059.457305
1051,453,3061.019966
2357,1188,3064.813051
1048,484,3066.487115
1929,714,3069.056195
1426,640,3070.965689
1700,766,3073.631854
606,226,3074.263786
1862,778,3076.57075
607,256,3077.432323
639,280,3078.346451
1051,455,3079.807023
1049,495,3081.378236
1584,652,3083.344296
1051,451,3085.131132
1346,596,3086.839762
1049,509,3088.315057
1928,754,3090.920233
1047,514,3094.003948
1587,622,3095.799073
610,228,3096.468062
611,234,3097.145478
1075,423,3098.678819
1050,442,3099.97593
1583,696,3102.40249
1053,431,3103.624204
1349,600,3105.64156
1574,644,3107.617725
728,408,3108.798756
1717,656,3111.087025
1037,670,3113.361634
1047,521,3115.099987
1691,774,3117.88995
1338,535,3119.672519
1047,463,3121.188609
1685,848,3123.885598
1851,788,3126.552482
1047,528,3128.024472
1054,429,3129.46306
1441,542,3131.173575
1048,507,3132.944403
1583,634,3134.775696
607,354,3135.9859
1588,620,3138.003234
1050,474,3139.359743
1046,481,3141.13606
1052,414,3142.793464
1356,515,3144.535513
2358,1155,3148.312423
1356,523,3149.878463
1866,696,3152.222483
3048,1352,3156.313804
3058,1278,3160.413787
1868,710,3163.026033
1862,824,3165.491949
1045,505,3167.182018
654,270,3168.027712
1351,531,3169.671811
1051,433,3171.202376
1438,618,3173.160435
1924,858,3175.705058
2360,1106,3179.317187
607,286,3180.100679
2356,1156,3184.048379
2359,1136,3187.710594
1851,894,3190.855376
1698,700,3192.808173
1704,640,3195.108262
606,226,3195.736582
1348,560,3197.779103
2362,1085,3200.880447
1862,832,3203.659876
1440,606,3205.555828
1050,449,3207.152158
1919,750,3209.838964
1698,712,3212.264645
1076,423,3213.470967
1048,493,3214.874428
1430,570,3216.911664
1076,423,3218.107345
1050,425,3219.827914
1046,536,3221.306401
1345,608,3223.198902
1048,500,3225.013158
1070,431,3226.222518
1691,794,3228.934984
1046,539,3230.711418
1865,752,3232.815059
1037,759,3235.523565
1346,615,3237.805073
252,106,3238.328672
3035,1734,3243.772601
1441,566,3245.483371
1070,443,3247.232129
1691,746,3249.345886
1049,432,3250.919723
252,106,3251.274134
252,106,3251.521427
1864,828,3254.038292
1049,432,3256.075833
2362,1081,3259.187906
1058,449,3260.752517
731,370,3261.891633
1437,630,3264.080582
1926,802,3266.607414
1709,726,3268.951318
1350,603,3271.005186
1690,740,3273.495946
1047,511,3274.964073
1051,425,3276.348848
1076,431,3277.825041
2367,1047,3281.306451
1852,760,3283.681622
1703,700,3286.028099
1697,690,3288.524785
1703,720,3290.538604
1858,782,3293.237986
1698,684,3295.524219
1848,806,3298.026898
1040,645,3300.249094
1929,718,3302.602613
606,226,3303.38689
2641,1192,3306.911129
1699,664,3309.171889
1050,439,3310.431483
1931,740,3312.993081
1699,680,3315.022715
1918,932,3318.033803
252,106,3318.30106
1865,764,3320.760986
1863,754,3323.271619
1865,728,3325.483003
1860,792,3328.125293
1346,515,3329.733016
1440,586,3331.554856
1694,666,3333.968655
1051,438,3335.214397
2362,1172,3339.050557
1040,605,3341.564514
1702,674,3343.656002
1425,684,3345.592824
2366,1044,3349.101769
1703,724,3351.440964
1570,622,3353.323854
1696,652,3355.606991
1050,425,3356.845055
1691,746,3359.433376
1925,860,3362.198585
1074,419,3363.384356
1864,690,3365.463899
1700,672,3367.769634
1711,672,3369.865943
1926,706,3372.436877
1044,440,3373.700485
1592,610,3375.661832
3043,1570,3380.77022
1677,772,3383.095933
1927,752,3385.534985
1921,926,3388.635242
1703,688,3390.589807
1865,738,3393.18139
2363,1059,3396.35895
1051,459,3398.182251
1425,646,3400.001937
1702,654,3401.936974
2631,1466,3407.009624
1047,539,3408.497577
1702,700,3410.8609
1693,656,3412.891067
742,404,3414.080797
2641,1210,3418.117001
1846,746,3420.331576
1578,666,3422.722552
252,106,3423.159395
1866,740,3425.671727
1052,430,3426.886451
252,106,3427.136781
2362,1050,3430.485747
1073,427,3431.969116
1565,798,3434.633501
1694,788,3436.997074
1051,437,3438.550308
1705,700,3440.477277
1058,441,3441.944323
1334,529,3443.758861
1854,702,3446.238507
1700,668,3448.135718
2648,1130,3451.991339
1338,675,3454.033559
1879,700,3456.224837
1705,676,3458.41802
2360,1083,3461.851205
1698,686,3464.302365
2362,1122,3467.702417
1692,726,3470.044225
1584,598,3471.932435
3049,1458,3476.512419
1704,726,3479.013972
1701,712,3481.339726
1698,734,3483.521369
1351,523,3485.103104
1052,443,3486.561856
252,106,3487.144791
1051,427,3488.366735
252,106,3488.620029
1709,638,3490.726102
1051,465,3492.285166
2642,1204,3496.182442
1699,692,3498.297157
1926,770,3500.801828
1695,714,3503.049955
1929,713,3505.118528
1706,656,3507.448234
1702,656,3509.492058
1926,712,3511.603161
1703,770,3514.36676
1926,816,3517.029457
1717,656,3519.23573
1692,734,3521.446305
2362,1136,3525.169608
2645,1136,3528.838815
1862,744,3531.091178
1054,429,3532.629066
1702,688,3534.767878
252,106,3535.257573
2367,975,3537.999264
2367,994,3541.704359
1930,712,3543.979538
1692,690,3545.994931
1724,722,3548.434356
1702,674,3550.351182
2366,993,3553.677741
610,230,3554.769966
1929,750,3556.83749
1931,750,3559.452776
2365,1002,3562.664395
1691,766,3565.013874
1860,796,3567.707015
1052,430,3569.077209
2373,939,3572.075304
1921,850,3574.830207
3047,1486,3579.791202
1705,650,3582.093277
1703,650,3584.027277
1428,560,3586.005044
1699,634,3587.824355
1576,614,3589.918754
2347,1339,3594.227798
3049,1451,3599.016726
2360,1070,3602.379909
2365,1011,3605.436327
1049,448,3607.299118
3043,1452,3611.851162
1948,782,3614.52
2648,1170,3618.284592
1694,700,3620.235748
2365,1006,3623.657213
1706,672,3625.806812
1882,716,3628.120538
1703,662,3630.157237
1051,453,3631.476847
2367,1006,3634.672744
1697,706,3637.071166
3052,1392,3641.458287
1695,644,3643.649423
1700,668,3645.731973
1696,686,3647.855392
1695,716,3650.210958
1331,571,3652.218667
3052,1392,3656.650894
2644,1126,3660.16143
2366,989,3663.356926
1702,716,3665.651997
2366,1008,3668.833835
1426,650,3670.817482
3037,1692,3676.561289
1694,694,3678.506051
2368,1027,3681.866124
1698,674,3684.220439
2371,984,3687.309893
1693,724,3689.450672
1696,658,3691.758512
1698,652,3693.837265
2648,1030,3696.846676
1581,612,3698.887049
1862,722,3701.276261
2357,1169,3704.916256
1697,682,3707.171955
2367,985,3710.512612
1929,714,3712.60085
1700,676,3714.77874
2364,1071,3718.177423
1691,746,3720.584955
1696,670,3722.619283
252,106,3722.982167
2364,1096,3726.489681
1883,704,3728.914175
1703,662,3730.756112
2364,1038,3734.274949
1049,498,3735.838607
1165,466,3737.356642
1576,606,3739.282431
1692,700,3741.528409
1575,668,3743.782625
2364,980,3746.726982
1882,696,3748.978939
2653,1156,3752.602762
1930,720,3755.055907
1694,666,3757.043722
1702,684,3759.588834
2370,977,3762.493132
1695,718,3764.778906
1853,756,3767.24326
2368,987,3770.453545
1072,445,3771.996865
1688,770,3774.237112
3056,1312,3778.361339
1051,420,3779.979251
1703,646,3781.813004
1070,519,3783.483067
1695,638,3785.561469
1698,678,3787.634497
252,106,3787.997555
3046,1512,3792.900983
2359,1103,3796.391328
2360,1062,3799.797508
2370,999,3803.076732
1864,728,3805.346468
1073,411,3806.704008
1707,726,3808.800433
2365,1013,3812.050726
2366,1019,3815.346002
1694,644,3817.488087
1697,650,3819.454909
1715,648,3821.555933
1052,430,3822.889545
1692,658,3825.182103
1944,712,3827.251471
2365,1046,3830.993408
3050,1428,3836.166543
1852,798,3839.030021
1704,688,3841.166832
2365,948,3844.210717
2364,1040,3847.446852
2361,1105,3850.938514
2361,1114,3854.610416
1693,670,3856.712462
1695,700,3858.957671
1849,772,3861.616812
1699,666,3863.680853
2371,969,3866.71741
1705,674,3868.846591
1701,706,3871.055612
1924,780,3873.562446
1924,774,3876.136523
3043,1577,3881.070641
2368,963,3884.080085
1693,672,3886.337712
1050,425,3887.715475
1868,728,3889.888884
1868,696,3892.228902
2357,1118,3895.597371
1717,656,3897.848583
2364,1004,3900.84408
252,106,3901.094579
1703,656,3903.358027
1857,698,3905.736571
1692,756,3907.989291
252,106,3908.38097
1690,736,3910.548059
2361,1106,3914.358907
2362,1026,3917.734943
1703,668,3919.647507
1726,650,3921.982884
3053,1363,3926.214867
3040,1631,3931.399409
1690,724,3933.780932
3049,1446,3938.312945
2361,1104,3942.020226
1705,638,3943.919851
1045,506,3945.606647
2367,986,3948.853548
2648,1052,3952.074959
1689,708,3954.188206
1708,626,3956.480231
3044,1554,3961.212506
2160,5178,3978.612461
2359,1101,3982.088141
3044,1541,3986.800267
2367,998,3990.088392
1695,664,3992.401784
1048,445,3993.642964
2092,6465,4014.50335
1726,638,4016.446034
3057,1287,4020.714023
2366,963,4023.894112
1053,415,4025.094212
606,226,4025.741774
3043,1579,4030.912456
1698,682,4032.859014
2369,907,4035.977369
2368,934,4039.076293
1699,642,4041.159523
3055,1320,4045.252051
2352,1281,4049.561403
1693,674,4051.474295
1694,760,4054.087742
2361,1124,4057.558507
1701,736,4060.008662
2369,950,4062.821589
3054,1357,4067.36237
2372,960,4070.378244
2650,1026,4074.764557
1437,546,4076.399982
1052,426,4078.40901
1696,654,4080.47531
2652,1154,4084.198222
1856,710,4086.439069
2366,975,4089.418749
3051,1418,4094.064603
1701,656,4096.092649
3059,1250,4100.786885
2366,996,4103.826177
1944,744,4106.162931
2649,1030,4109.382291
1698,660,4111.603522
2375,885,4114.211461
1700,638,4116.445588
1705,660,4118.577799
3057,1287,4122.616221
1865,700,4124.764611
2365,1008,4128.277821
2647,1078,4131.807994
1054,429,4133.254412
3053,1377,4137.465429
1694,668,4139.649553
1690,808,4142.289179
2370,952,4145.287399
2368,971,4148.126094
1923,762,4150.740381
1868,742,4153.290351
3057,1296,4157.322849
2361,1065,4161.03701
3052,1393,4165.570158
3053,1366,4170.150641
1697,746,4172.43416
2363,1114,4176.170575
1868,754,4178.460701
1700,652,4180.60932
2373,886,4183.35297
3060,1220,4187.45995
1690,808,4190.244299
1882,732,4192.444012
1695,674,4194.645403
2650,974,4197.869131
3053,1377,4202.273617
3056,1312,4206.511682
1693,668,4208.908699
1708,626,4210.751246
1855,706,4213.228223
1706,644,4215.091051
2644,1200,4218.975863
1439,558,4220.946033
2369,986,4224.258049
606,226,4224.89041
3055,1334,4229.196036
606,226,4230.014856
2368,953,4232.871397
1853,724,4235.262335
1350,516,4236.829822
1704,676,4239.052772
2368,950,4242.20093
2370,898,4244.776905
1704,682,4247.111042
3061,1216,4251.103599
2365,1004,4254.305992
3046,1510,4258.931693
3057,1288,4263.18866
1693,750,4265.849923
3048,1477,4270.503149
743,388,4271.79129
2370,950,4275.114712
2370,952,4278.109766
1051,414,4279.42805
2359,1122,4282.828103
1864,732,4285.24016
2311,2062,4291.60855
2369,962,4294.804531
3050,1421,4299.173093
252,106,4299.572811
2366,1010,4302.814705
2371,930,4305.843148
2360,1068,4309.232693
1711,638,4311.128924
2361,1091,4314.672784
2366,941,4317.762652
1921,818,4320.511402
3040,1514,4325.359297
3055,1328,4329.29482
2653,1186,4333.145438
2364,1025,4336.520839
2373,944,4339.402047
2374,912,4342.420202
2644,1150,4346.398901
1708,626,4348.167678
2366,988,4351.524305
606,226,4352.166799
3052,1388,4356.6041
3058,1269,4360.554304
3057,1291,4364.926385
3039,1529,4369.854826
1701,686,4372.08235
2371,956,4374.928122
3051,1417,4379.568191
2364,1188,4383.329874
3055,1332,4387.578421
3056,1307,4392.008212
3053,1365,4396.428968
3053,1366,4400.635134
2366,1021,4403.911133
2369,944,4406.966374
1932,720,4409.348007
3046,1512,4413.847637
3054,1340,4418.516984
1442,562,4420.276244
3058,1263,4424.324862
3053,1376,4428.715569
3047,1496,4433.673721
3062,1187,4437.291815
3051,1408,4441.888878
2365,1007,4445.123968
3058,1277,4449.016741
1924,774,4451.621084
2366,964,4454.680123
3053,1255,4458.602598
1699,686,4460.623045
3048,1466,4465.548141
1704,680,4467.64884
1698,674,4469.8766
1861,712,4471.926139
1866,714,4474.264362
3058,1262,4478.279787
3055,1327,4482.607722
1701,666,4484.685966
3049,1441,4489.267231
3061,1217,4493.170708
3050,1436,4497.896928
3055,1329,4502.386132
1855,746,4504.825513
3058,1157,4508.527299
3054,1354,4512.922445
3053,1378,4517.175705
3051,1404,4521.670605
1694,756,4524.141212
1694,654,4526.052551
2652,1070,4529.6105
2368,975,4532.809812
2360,1110,4536.181596
3055,1337,4540.40576
2368,915,4543.373379
2646,1120,4547.049406
3056,1302,4551.653434
3063,1174,4555.915854
3060,1224,4559.964827
3051,1405,4564.616236
3058,1266,4568.427122
3053,1374,4572.954405
3057,1294,4577.046859
3044,1429,4582.126689
3050,1427,4586.745248
3057,1293,4590.682175
3052,1386,4595.119297
3055,1331,4599.304305
3055,1325,4603.426802
3051,1295,4607.612966
3063,1178,4611.54106
2364,1026,4614.675888
3061,1214,4618.725942
3053,1373,4623.142473
2370,928,4625.919832
2650,1058,4629.598046
2365,1001,4632.519109
3050,1314,4636.730571
3050,1428,4641.546918
2364,1077,4644.945096
3047,1482,4649.612846
3050,1427,4654.163587
3056,1301,4658.31858
3057,1281,4662.398429
2367,979,4665.660721
2356,1160,4669.416219
3062,1182,4673.273791
3054,1358,4677.569983
2357,1145,4681.406922
2364,1118,4684.955978
3056,1300,4689.101411
3052,1381,4693.423521
3049,1443,4698.035142
1693,668,4700.060077
3053,1377,4704.474196
3052,1264,4708.343953
1051,425,4710.022695
252,106,4710.271167
3053,1368,4714.558604
3057,1292,4718.64561
3060,1237,4722.896222
2369,950,4725.799029
1857,762,4728.078777
2369,921,4731.13317
1697,658,4733.359877
2651,990,4736.545101
3053,1374,4741.404183
3051,1414,4745.909331
3058,1276,4749.98917
3056,1300,4754.127765
3051,1413,4758.544688
3058,1264,4762.585841
1931,772,4765.037436
3051,1408,4769.699481
1051,430,4770.913243
2369,993,4774.149673
1867,738,4776.737796
3055,1336,4781.052177
3053,1366,4785.319845
1051,455,4786.642014
3055,1334,4790.837001
1702,658,4792.962548
3046,1385,4797.438098
2366,989,4800.700058
1945,728,4802.929798
1717,656,4804.998412
606,226,4805.648514
3060,1228,4809.622544
1701,654,4811.815465
2364,1045,4815.198779
2652,1062,4818.576946
3054,1346,4822.867325
3052,1387,4827.354102
1717,656,4829.481595
3052,1387,4833.943227
1698,746,4836.336926
1866,746,4838.605575
1695,672,4840.987816
1702,654,4842.985539
3059,1248,4846.938676
3057,1284,4850.923963
3051,1405,4855.362111
3058,1277,4859.847848
2366,957,4862.695952
2368,930,4865.713804
3051,1409,4870.128795
3055,1329,4874.944471
3050,1420,4879.435635
3057,1291,4883.878852
3054,1353,4887.726452
3061,1205,4891.764577
2368,951,4894.71424
2367,967,4898.144613
3057,1290,4902.148385
2362,1137,4905.868053
3059,1250,4909.709275
3054,1352,4913.98894
252,106,4914.371916
2364,1042,4917.725156
3056,1300,4921.85078
3062,1184,4925.688615
3053,1369,4930.289405
3055,1328,4935.348769
1695,660,4937.750055
2364,1071,4941.449999
2365,1042,4944.88446
2647,998,4948.002456
3061,1205,4951.965876
3044,1549,4956.979393
3057,1298,4961.265196
2372,950,4964.325196
1854,764,4967.026031
3057,1296,4971.205287
3053,1365,4975.596363
1727,662,4977.794449
1929,770,4980.301712
3055,1330,4984.807707
3060,1225,4988.91826
3054,1340,4993.099186
2366,969,4996.206809
3053,1360,5000.550166
654,270,5001.802122
3056,1314,5005.85234
2651,1056,5009.305678
2364,1021,5012.636593
1727,658,5014.746376
1868,746,5017.038084
2648,1158,5020.703186
1868,746,5023.222589
2350,1291,5027.412753
1867,680,5029.568501
1050,425,5030.940522
2370,948,5033.975389
3058,1271,5037.965895
3053,1363,5042.497331
3056,1310,5046.766847
3050,1434,5051.297732
2370,929,5054.419309
3053,1377,5058.653685
3056,1301,5062.955065
2366,977,5066.19876
3056,1319,5070.284067
2646,1134,5074.010628
252,106,5074.384833
1697,638,5076.565707
2366,1045,5080.079657
3050,1438,5084.474676
3056,1306,5088.809515
3054,1341,5093.136548
2374,911,5096.109455
3055,1334,5100.41681
3055,1336,5104.711016
2371,974,5107.809414
2371,903,5110.753766
2370,975,5113.868907
2366,1018,5117.204058
2371,934,5120.443911
2367,996,5123.706179
3047,1495,5128.550675
3062,1194,5132.47807
3060,1225,5136.380015
3048,1357,5140.816656
2373,914,5143.920235
1693,682,5146.065172
2367,986,5149.010777
2365,1058,5152.474002
3062,1191,5156.372254
2369,929,5159.278049
1697,658,5161.59661
1857,748,5164.092297
2368,998,5167.16931
