#{"t_start": 1644553171.7315605, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
1682,954,371.835855
1309,856,374.706511
1039,681,376.611626
648,374,378.114325
1144,662,379.985687
246,124,380.53925
605,370,381.609484
235,140,381.923672
603,488,383.412703
225,176,384.027561
1303,1145,387.706708
732,352,388.832365
607,454,390.432827
729,498,392.012816
626,444,393.386896
1032,808,395.71084
1039,681,398.630459
753,682,400.878383
636,314,401.820342
651,328,402.713819
1050,477,404.550667
1048,678,406.442996
241,130,406.87182
248,132,407.396721
245,138,407.741827
611,376,408.984211
226,190,409.530991
249,118,409.976803
637,346,410.91127
613,342,412.241742
247,118,412.624582
1040,666,414.674147
1034,682,416.916788
241,136,417.34302
251,124,417.757911
1307,1008,420.94452
637,354,422.158068
1415,662,424.229723
1035,713,426.417405
247,124,426.820187
591,394,427.976653
244,146,428.459574
3029,1856,434.449136
741,644,436.536118
620,306,437.581673
250,124,437.872553
637,612,439.752685
248,120,440.037136
1140,860,442.839814
1131,834,445.664599
632,314,446.49628
1142,788,449.360125
1328,915,452.872256
247,112,453.124585
819,486,454.584489
618,284,455.843161
595,518,457.586068
633,346,458.758944
236,146,459.391091
1322,753,461.72466
805,766,464.360004
616,372,465.425062
248,122,465.722082
1339,746,468.045926
630,306,469.391511
240,134,469.805681
770,554,471.473152
242,124,472.043656
1026,920,475.480526
815,574,477.552511
248,116,477.937655
601,260,478.654488
1339,703,480.897549
247,114,481.156305
1435,624,483.337755
1429,778,485.754264
250,116,486.171713
1320,798,488.882049
607,246,489.577119
251,120,490.131637
816,550,491.76974
1429,746,493.970436
247,110,494.367403
250,116,494.650649
1033,795,497.097962
234,134,497.533748
1329,798,500.158137
252,118,500.433883
251,114,500.802929
252,114,501.246724
631,280,502.020158
1040,611,504.07323
608,254,504.762555
1341,694,506.950266
616,298,507.855879
615,376,509.097826
631,330,510.08322
635,306,510.920054
635,330,512.07462
1340,733,514.431943
639,308,515.281339
1699,794,517.915903
610,234,518.585057
637,308,519.646238
237,136,520.134746
1430,846,522.870425
246,120,523.255626
609,370,524.253737
1432,726,526.76924
1049,434,528.189002
1331,643,530.156296
247,112,530.523482
1034,761,533.808106
251,118,534.076578
604,378,535.16297
1414,782,537.753467
1312,896,540.569215
635,336,541.457444
1340,627,543.581549
1048,480,544.93224
1325,681,547.144609
632,326,548.248203
1154,688,550.3411
1426,782,552.867931
636,610,554.732078
611,364,555.810854
247,110,556.201147
249,126,556.502341
1048,484,558.237193
602,364,559.36321
1352,611,561.458967
249,112,561.718277
237,136,562.135159
615,390,563.252143
251,112,563.787484
605,294,564.755971
1045,614,566.546181
1432,720,568.982916
624,316,569.822727
1703,740,572.272365
249,116,572.953619
238,134,573.268776
1026,944,576.051814
652,306,577.018489
641,310,578.192692
249,112,578.56286
1033,726,580.78918
605,266,581.773268
612,348,582.679873
609,256,583.667289
236,134,583.999436
1042,625,585.977278
251,118,586.371224
605,266,587.124284
620,358,588.380986
618,324,589.495959
1046,555,591.198945
251,114,591.48036
3043,1561,596.52499
636,324,597.843985
250,116,598.113238
739,612,599.878446
248,122,600.431996
1323,710,602.41985
612,376,603.895395
637,360,605.070359
604,252,605.941998
612,238,607.085637
623,258,608.081955
620,316,608.922813
252,116,609.290835
248,112,609.659651
605,292,610.543203
606,248,611.415007
623,344,612.561
619,276,613.287009
652,308,614.409016
1436,648,616.381362
1941,1016,619.710763
632,334,620.702265
251,114,620.963538
250,124,621.362472
624,292,622.433522
638,358,623.769175
1433,680,626.473121
1346,625,628.244835
251,114,628.524056
241,134,628.963878
252,106,629.345372
248,112,629.606976
815,570,631.660513
237,130,632.164001
1415,936,635.190091
1895,1440,640.002845
634,328,640.858839
1043,565,643.255984
814,594,645.040101
1159,592,646.89256
799,884,649.573307
1035,734,651.878363
1703,710,654.366703
1684,804,656.933897
1343,674,658.973218
636,364,660.044394
1043,591,661.935154
1429,784,664.264167
247,112,664.52846
252,114,664.927238
1046,492,666.59703
1043,629,668.556824
624,370,669.742176
785,550,671.454985
1152,524,673.324227
251,112,673.579672
235,134,674.003676
1142,872,676.715907
232,150,677.198617
1052,417,678.708549
1324,1029,682.061019
1581,668,684.066939
253,116,684.334196
590,378,685.486191
249,112,686.04535
1054,757,688.517663
1428,780,690.800949
1678,1074,694.313243
614,276,695.056948
230,142,695.507878
636,310,696.568461
614,400,697.873936
245,122,698.150168
633,314,699.086263
235,132,699.395448
1427,724,701.979432
250,118,702.357664
738,632,704.504031
1405,1104,707.685699
1687,836,710.489203
1432,676,712.616097
628,362,713.87901
1133,862,716.509517
1404,964,720.096788
1050,919,722.839307
1047,521,724.499398
247,116,724.885468
1346,581,726.988317
629,314,727.869115
252,106,728.237131
1043,608,730.344535
625,390,731.528783
633,334,732.482567
636,284,733.53727
245,120,733.813531
625,280,734.841443
1051,512,736.302531
630,322,737.286055
1679,1142,741.168047
629,310,742.022091
1306,1056,745.585303
816,552,747.256719
632,314,748.204719
652,318,749.067601
633,330,750.23034
252,114,750.779841
1153,682,752.765489
1850,962,756.025995
235,134,756.578379
1344,593,758.628605
814,586,760.460669
1329,785,762.884656
653,284,763.810625
1854,788,766.263575
635,282,767.018321
238,140,767.460171
235,138,767.898994
614,252,768.617189
1034,814,771.336878
249,116,771.720862
250,106,771.963215
242,122,772.369975
614,242,773.22892
632,320,774.336668
1049,510,775.788808
1047,550,777.67066
752,542,779.303113
249,118,779.577811
635,308,780.948213
1045,561,782.593272
611,354,783.568871
768,576,785.691868
1580,710,787.838805
735,348,788.935135
251,106,789.181477
756,432,790.755147
1821,1342,795.003622
252,106,795.279912
1069,462,796.881726
638,350,797.934035
617,364,799.137721
766,492,800.981529
808,700,803.158594
248,112,803.642423
235,124,804.05079
1432,666,806.112734
1341,713,808.785318
605,370,810.220039
629,332,811.546334
611,250,812.573342
249,106,813.213554
1042,695,815.5915
251,112,816.036629
1044,927,819.670279
729,516,821.536039
757,546,823.49754
1431,832,826.728985
249,108,827.027205
626,326,828.372161
616,300,829.472861
1422,676,831.816355
653,284,832.72623
252,106,833.253334
1038,716,836.095628
248,114,836.41032
652,304,837.625384
1070,449,839.144855
815,578,841.415272
249,112,841.722092
251,116,842.168127
627,330,843.34401
814,592,845.611432
246,114,845.934568
635,352,847.179282
606,314,848.264233
621,262,849.398249
1147,630,851.624212
246,110,852.056712
613,314,853.252571
635,282,854.802751
634,290,856.015306
624,330,857.396775
638,344,858.453415
618,246,859.414049
631,326,860.438311
635,346,861.927216
1848,772,864.74251
633,322,865.893281
632,338,867.259809
1322,821,870.14146
1311,986,874.224124
609,276,875.479274
1042,641,877.68459
754,604,880.016076
1038,693,882.527038
601,420,884.004883
626,268,885.153502
610,260,886.242716
1045,575,888.900818
606,226,889.667641
1045,539,891.563699
606,356,892.957585
250,106,893.253083
1045,534,895.370109
624,258,896.23811
234,128,896.73032
612,278,898.042264
648,388,899.426255
818,514,901.562171
249,108,901.88032
1310,900,905.290082
1043,591,907.591334
1329,811,910.676849
818,518,912.59407
740,626,914.928686
1435,708,917.682678
631,322,918.844726
253,116,919.178355
251,112,919.718635
1322,770,922.364581
735,338,923.443206
616,358,924.910545
1044,542,926.867353
654,270,927.883792
1034,744,930.488819
630,416,932.190168
1041,621,934.320145
613,280,935.37652
250,110,935.817379
247,108,936.258727
1436,598,938.559787
1320,871,941.777031
615,266,942.69263
1425,806,945.672851
618,348,947.024573
249,114,947.624998
1432,734,950.195585
1038,722,952.755455
633,298,953.836547
1049,694,956.738408
652,332,957.958758
1343,731,960.641851
813,618,962.912514
248,114,963.378269
609,258,964.496882
252,106,965.035655
233,128,965.468497
247,108,965.904832
1028,897,969.355733
1044,585,971.637938
747,508,973.707426
249,110,974.028272
607,284,975.252911
252,106,975.554107
1045,589,977.826252
637,308,978.979608
797,934,982.522879
1428,796,985.559111
642,294,986.523012
1071,443,988.159617
251,114,988.62254
631,368,990.076604
631,346,991.178106
1046,547,993.353032
733,742,996.342208
640,320,997.478373
731,360,998.748535
238,126,999.326534
1032,791,1002.316748
1866,772,1005.261967
632,318,1006.285233
617,414,1007.831736
1040,797,1011.043016
771,720,1013.691504
1035,698,1016.453109
601,322,1017.486864
1032,849,1020.430302
637,616,1022.921438
1042,604,1025.223674
609,364,1026.559288
1417,966,1030.14966
248,106,1030.69212
251,118,1031.035384
1042,659,1033.572548
1068,469,1035.261003
1859,874,1038.523836
1422,868,1041.797219
250,108,1042.101916
251,112,1042.554726
1040,784,1045.539176
1039,694,1048.055701
246,110,1048.514845
652,302,1049.508825
3042,1591,1055.487286
1058,783,1058.312284
634,290,1059.640068
1337,789,1062.565178
252,106,1062.86338
1036,717,1065.496711
640,294,1066.536479
624,286,1067.749516
1045,608,1070.033374
617,342,1071.094536
1325,913,1074.445722
616,328,1075.645559
653,298,1076.832017
1436,706,1079.359331
608,256,1080.343341
625,268,1081.306782
1319,650,1083.764905
649,366,1084.935928
621,260,1086.047294
253,116,1086.366441
252,114,1086.842172
235,124,1087.196275
651,330,1088.464285
626,358,1089.756654
252,114,1090.22092
1038,681,1092.895138
602,398,1094.318827
252,106,1094.620739
240,124,1095.09765
626,258,1096.151493
619,346,1097.403225
596,414,1098.94219
629,298,1100.045575
609,252,1100.878257
814,590,1103.042511
639,322,1104.253422
1149,578,1106.283561
606,396,1107.68668
618,268,1108.75139
635,322,1109.833269
251,112,1110.485524
252,106,1111.048457
252,106,1111.351678
633,304,1112.696043
606,406,1114.316023
627,334,1115.380671
638,290,1116.573016
1034,754,1119.316597
1035,755,1121.996908
239,132,1122.495278
622,300,1123.594252
1683,966,1127.294126
233,136,1127.806051
629,284,1128.745196
251,112,1129.209953
1851,998,1132.994336
815,576,1135.013445
1041,604,1137.251859
636,300,1138.235162
247,112,1138.686462
250,108,1138.991856
620,388,1140.550415
1042,638,1142.86512
813,608,1145.100951
1046,539,1147.171621
1704,666,1149.83203
744,492,1151.48255
610,390,1152.966647
620,348,1154.220599
1328,775,1157.151626
1344,627,1159.484055
249,108,1159.782232
245,120,1160.232488
242,120,1160.715197
609,274,1161.620547
1336,643,1164.010905
1034,797,1166.89518
607,300,1168.023249
632,362,1169.528432
611,284,1170.479887
622,312,1171.744684
1050,435,1173.245571
603,244,1174.061686
1061,645,1176.489553
247,108,1177.109725
1048,509,1179.325146
247,114,1179.813983
251,114,1180.137124
1337,819,1183.311359
814,582,1185.333204
247,112,1185.819505
631,362,1187.298744
1035,779,1190.176801
621,314,1191.326721
612,354,1192.684147
627,294,1193.801781
1581,788,1196.489331
633,336,1197.993758
736,356,1199.296197
252,106,1199.605577
734,356,1201.74719
1050,673,1204.76975
252,106,1205.138732
617,342,1206.3401
1433,690,1208.763787
640,552,1210.920766
1055,517,1212.935556
629,280,1213.902488
1341,662,1216.695505
251,112,1217.183201
818,514,1219.082406
636,620,1220.99977
1333,576,1223.339134
247,114,1223.706661
601,298,1225.172537
249,108,1225.532425
628,322,1226.93696
611,298,1227.93111
1329,867,1231.860842
626,314,1232.878826
587,472,1234.614615
632,338,1235.522452
1330,721,1237.929859
236,132,1238.507649
1044,543,1240.310994
634,370,1241.379242
1338,771,1243.8905
235,128,1244.366525
1050,448,1246.056635
235,134,1246.560138
628,336,1247.783924
236,132,1248.399434
253,116,1248.708445
250,108,1249.3238
252,106,1249.700974
246,112,1249.971431
631,290,1251.265009
1049,465,1253.164687
1047,658,1255.831942
252,106,1256.325622
815,566,1258.245586
1324,601,1260.500698
1340,715,1263.359024
1060,677,1265.934969
737,518,1267.766422
253,116,1268.309968
1349,627,1270.525786
641,528,1272.323411
608,302,1273.417502
1051,580,1275.458744
1338,827,1278.269243
1324,1075,1282.139416
1039,671,1284.647404
232,138,1285.374047
610,322,1286.358226
636,316,1287.620593
634,302,1288.594731
614,294,1289.753182
252,106,1290.043911
1038,699,1292.587347
654,274,1293.449054
818,514,1295.34519
237,134,1295.688092
608,376,1297.067183
233,128,1297.602871
606,226,1298.435025
1342,712,1300.849035
1058,683,1303.282919
252,106,1304.053548
628,298,1304.974651
1565,890,1308.195688
612,376,1309.48794
252,106,1309.892395
252,106,1310.312273
611,272,1311.376597
1047,474,1313.364473
607,384,1314.622646
628,270,1315.793356
1030,837,1318.778768
611,234,1319.530423
637,342,1320.718547
737,488,1322.44292
1342,664,1324.639064
653,286,1325.741351
249,110,1326.041659
1038,745,1328.676433
240,124,1329.158148
1430,636,1331.439001
807,738,1334.007118
1049,476,1335.6186
239,130,1336.095655
236,122,1336.43313
622,372,1337.732541
739,726,1340.721216
1049,440,1342.62423
249,114,1343.049108
252,106,1343.332528
1061,662,1345.615128
232,136,1346.101827
1040,678,1348.668881
816,542,1350.666902
624,352,1351.91908
609,276,1352.918386
249,108,1353.336865
1425,634,1355.674879
632,310,1356.79413
1040,655,1359.117394
623,258,1359.961332
610,348,1361.238886
1344,546,1363.358399
1341,729,1365.880573
600,320,1367.011188
762,550,1369.093263
609,392,1370.377184
654,270,1371.243897
605,362,1372.4934
1697,884,1375.325165
1186,586,1377.507401
1051,573,1379.716634
617,392,1381.011369
1344,639,1383.315053
620,306,1384.411869
653,290,1385.342568
1032,844,1388.358885
816,550,1390.174464
1578,860,1393.29557
1039,693,1395.650869
1064,582,1397.764717
251,112,1398.302767
251,112,1398.606175
1337,723,1401.019091
245,124,1401.371607
735,344,1402.603112
621,322,1403.951999
814,586,1405.890183
626,324,1407.068792
817,538,1409.045959
774,634,1411.342313
813,616,1413.400997
241,116,1413.841636
1051,430,1415.34333
1043,626,1417.422415
1046,552,1419.629972
815,576,1421.597423
1041,607,1423.715019
246,112,1424.014729
620,376,1425.348491
610,246,1426.128268
1553,1078,1429.808225
628,268,1430.641868
1044,557,1432.688796
621,290,1433.604116
614,256,1434.654201
1323,702,1437.019944
1338,627,1439.237519
237,126,1439.710862
627,334,1440.974771
1432,666,1443.149148
247,110,1443.570851
1693,846,1446.667866
1323,1097,1451.131874
627,332,1452.316249
1436,632,1454.615512
614,332,1455.938707
1039,687,1458.435142
233,142,1458.959873
247,114,1459.400518
234,126,1459.74759
626,300,1461.091521
626,310,1462.085865
1339,730,1464.760681
633,350,1465.982781
1337,927,1469.296268
633,310,1470.406781
1046,492,1472.078377
609,264,1473.272302
252,106,1473.561061
613,308,1474.849183
640,308,1475.868645
237,134,1476.515797
2356,1154,1480.608542
818,516,1482.252792
1340,738,1484.79162
639,572,1486.867237
237,130,1487.340873
1042,550,1489.083235
236,132,1489.735156
593,412,1491.252011
1325,713,1493.964118
1431,732,1496.286457
1317,863,1499.488147
741,438,1501.099179
249,108,1501.407382
602,380,1502.732572
250,108,1503.171427
252,114,1503.491287
1072,431,1505.309091
1584,678,1507.71244
1045,545,1509.577904
1042,577,1511.768731
1407,904,1514.758636
652,308,1515.982635
1046,559,1517.725183
234,128,1518.26904
623,262,1519.131018
621,310,1520.316319
1316,1002,1523.672368
1313,767,1526.570894
1324,723,1529.064945
614,282,1530.102187
628,350,1531.307393
1049,483,1533.102926
1336,603,1535.264799
813,610,1537.362091
1330,603,1539.682739
595,446,1541.362832
1038,666,1543.787874
249,116,1544.12374
247,110,1544.712537
1045,524,1546.617336
244,112,1547.137902
611,244,1547.93804
1047,551,1550.045056
1045,542,1552.039082
634,300,1552.960618
1324,794,1555.640538
233,134,1556.279828
1922,856,1559.084046
1073,475,1561.120409
1142,734,1563.500772
1046,538,1565.531178
248,108,1565.820582
608,266,1566.838366
1307,1126,1570.636278
1047,585,1572.74351
735,336,1573.893667
1040,659,1576.310092
616,278,1577.437076
1028,986,1581.091688
613,374,1582.4432
1328,635,1584.695463
816,548,1586.446705
239,118,1586.925732
653,296,1587.961976
745,524,1589.677467
815,576,1591.742991
652,318,1592.870956
634,322,1594.054363
233,128,1594.510144
612,288,1595.388867
1065,539,1597.473045
239,118,1597.915873
1337,719,1600.295428
1035,730,1602.776966
1056,480,1604.390139
622,370,1605.81252
785,580,1607.764475
1064,667,1610.058202
1436,636,1612.713919
1335,675,1614.916498
1856,1000,1618.694849
1019,1045,1622.57429
1436,634,1624.651148
1339,744,1627.349669
252,106,1627.740255
1434,722,1630.088538
609,352,1631.41436
610,330,1632.625582
246,110,1632.917006
2338,1520,1638.176476
620,272,1639.228697
1329,577,1641.544858
619,374,1642.957217
1048,471,1644.520054
250,106,1645.075586
1045,525,1646.987043
717,396,1648.48288
741,432,1649.919464
1341,570,1651.883529
755,478,1653.663479
622,334,1654.868645
607,230,1655.641606
1049,490,1657.363092
614,268,1658.356197
654,274,1659.241644
248,108,1659.6695
1332,583,1661.724869
252,106,1662.14569
1856,814,1664.932163
593,386,1666.227402
1052,538,1668.284841
250,108,1668.564374
815,578,1670.495455
238,126,1670.978425
1043,550,1673.055097
638,304,1673.975229
251,112,1674.482435
1333,591,1676.433378
610,234,1677.288137
1071,467,1678.760132
1050,486,1680.470201
1045,559,1682.898501
612,232,1683.63654
1337,721,1686.217352
251,114,1686.670675
252,106,1686.965888
252,106,1687.381005
1048,503,1689.15421
1336,762,1691.764323
601,342,1693.04283
238,134,1693.51807
627,346,1694.574027
630,270,1695.673109
233,128,1696.014196
627,308,1697.255094
1324,671,1699.461094
1429,616,1701.642926
620,324,1702.856267
1042,597,1704.924423
1043,721,1707.271745
625,258,1708.231849
1341,680,1710.717697
632,318,1711.850122
2348,1391,1716.931432
638,282,1717.995595
1048,474,1719.675611
628,310,1720.775855
1693,782,1723.403861
1070,491,1725.375599
815,566,1727.338986
252,106,1727.769834
813,582,1729.91385
735,364,1731.391331
236,120,1731.717505
1342,673,1734.046999
1340,732,1736.528889
252,106,1736.941828
1707,698,1739.386149
1922,940,1742.559736
610,232,1743.383509
1344,654,1746.281116
252,106,1747.953088
1041,634,1750.234031
1044,567,1752.175175
603,244,1753.039876
249,108,1753.441822
1334,714,1755.776551
1048,523,1757.765
1164,490,1759.307674
1316,703,1762.006497
637,602,1764.123926
238,126,1764.591192
1349,576,1766.514069
1158,590,1768.529646
606,336,1769.910221
1045,508,1771.65247
817,528,1773.300317
618,266,1774.468597
615,298,1775.442363
1150,732,1778.076756
623,312,1779.011675
616,268,1779.975603
637,306,1780.94084
1030,833,1783.951058
1332,874,1787.114893
625,292,1788.017513
1934,1082,1791.73144
641,532,1793.401237
1039,622,1795.497946
1041,577,1797.791064
607,270,1798.775431
251,114,1799.10127
1038,664,1801.595015
1037,748,1804.196495
1149,722,1806.667063
1300,1166,1810.714446
627,268,1811.591655
249,108,1812.032071
237,126,1812.363391
1053,833,1815.286308
1044,571,1817.430586
630,266,1818.40345
246,110,1818.69168
248,108,1819.118075
1038,664,1821.52435
250,106,1821.932259
602,304,1822.886547
252,106,1823.297465
623,308,1824.312823
624,328,1825.557101
654,270,1826.405999
251,112,1826.839894
1050,475,1828.396279
1036,756,1831.131646
624,356,1832.341846
1044,576,1834.325224
1321,766,1836.995713
235,124,1837.468118
625,362,1838.920893
1058,677,1841.087438
811,648,1843.466653
1058,433,1844.959379
1433,680,1847.291272
1317,685,1849.579608
1323,767,1852.295013
775,728,1854.973506
1039,669,1857.184942
1430,740,1860.114136
623,352,1861.284107
252,106,1861.565355
1697,872,1864.674518
1145,554,1866.769475
626,338,1867.802906
251,112,1868.21437
1430,706,1870.484543
1151,644,1873.005448
1349,571,1874.770313
1057,462,1876.514804
1353,535,1878.238462
618,324,1879.376049
252,106,1879.891792
1143,728,1882.465693
613,234,1883.255121
1566,830,1886.193272
635,344,1887.345974
720,460,1888.95522
748,474,1890.452196
1321,843,1893.45608
1050,588,1895.666711
1576,938,1899.076358
1148,662,1901.444145
618,254,1902.260421
607,280,1903.287009
1424,702,1905.840394
632,320,1906.961341
734,554,1908.995567
250,106,1909.275054
246,110,1910.195848
249,108,1910.490061
1045,547,1912.643775
653,282,1913.646584
231,136,1914.007589
1053,405,1915.361014
1309,852,1918.570254
249,108,1918.858293
1689,860,1921.836697
618,340,1923.083615
624,286,1923.97241
1038,683,1926.608377
1327,735,1929.233299
1311,814,1932.134009
629,294,1933.272043
2343,1454,1938.278501
1050,619,1940.564808
248,116,1940.861019
248,108,1941.282407
615,406,1942.621066
613,274,1943.49884
601,282,1944.55781
652,304,1945.819796
252,106,1946.241704
612,326,1947.264488
638,300,1948.43645
1431,690,1950.675351
1040,664,1953.113056
1331,619,1955.251696
621,352,1956.394151
632,322,1957.670781
613,260,1958.665206
629,340,1959.804754
1024,990,1963.205433
1397,1212,1967.60684
252,106,1968.032245
608,254,1969.034222
252,106,1969.314021
1035,757,1971.878329
1925,932,1975.265269
604,242,1976.151898
631,314,1977.243339
238,126,1977.592406
1045,556,1979.573857
1048,500,1981.397588
629,266,1982.237349
635,310,1983.194805
612,350,1984.408596
236,134,1985.115822
1344,662,1987.329124
600,390,1988.653864
237,136,1989.273743
252,106,1989.55197
615,298,1990.594703
1037,675,1992.867877
635,316,1994.15895
613,232,1994.897045
1068,502,1996.545734
235,122,1997.048391
632,320,1998.249181
237,126,1998.572389
1046,536,2000.467323
812,624,2002.729459
252,106,2003.13163
252,106,2003.420856
1336,691,2005.875424
1338,701,2008.34079
1428,774,2011.053232
1043,541,2012.887052
1034,783,2015.795991
1048,454,2017.432306
764,514,2019.270433
622,314,2020.340535
252,106,2020.707062
252,106,2020.968616
1347,577,2023.024325
1579,898,2026.242897
239,118,2026.572289
234,126,2027.014385
1047,501,2028.928276
1855,914,2031.835449
252,106,2032.23139
246,110,2032.503662
1035,707,2034.883834
607,282,2035.665414
635,338,2037.047869
1337,674,2039.593676
234,126,2040.128729
1581,826,2043.084051
234,132,2043.555065
239,120,2043.885258
236,138,2044.501581
812,632,2046.528499
1338,593,2048.529155
604,324,2049.939904
1345,642,2052.179224
622,260,2053.411801
1340,751,2055.887318
246,110,2056.178479
1334,667,2059.412766
1054,536,2061.089131
631,322,2062.110708
650,344,2063.182498
1342,739,2065.827998
1334,678,2067.791406
611,236,2068.602449
243,118,2069.168138
252,106,2069.422487
250,110,2069.793714
635,380,2070.980884
639,576,2073.050552
235,124,2073.34101
618,346,2074.361392
1326,783,2077.25671
651,334,2078.430984
1044,619,2080.235022
641,294,2081.073928
617,320,2082.345759
610,360,2083.450305
628,322,2084.299878
1429,812,2086.959103
1047,522,2088.679246
630,410,2090.072854
623,298,2090.865916
608,356,2091.925474
631,388,2093.20308
1701,878,2096.068186
1043,599,2098.393164
1428,842,2101.001934
252,106,2101.269674
635,290,2102.315877
1331,765,2104.934177
249,108,2105.181543
252,106,2105.540995
235,134,2105.857178
1337,785,2108.163119
612,232,2108.839582
636,316,2110.147028
249,106,2110.501081
605,396,2111.636172
250,118,2111.926396
1039,658,2114.106763
252,106,2114.463086
1341,871,2117.358457
612,314,2118.313041
1043,629,2120.49166
626,296,2121.410307
252,106,2121.660666
1693,762,2124.249434
1855,876,2126.763263
818,510,2128.651637
1344,563,2130.838266
630,336,2131.880496
251,114,2132.25749
252,106,2132.501806
1434,602,2134.258053
610,348,2135.677249
1347,609,2137.426288
1046,542,2139.179879
606,404,2140.363999
235,130,2140.8094
1305,814,2144.007764
1036,728,2146.008885
615,382,2147.148462
235,124,2147.578208
247,110,2148.131943
236,132,2148.435133
1327,642,2150.250243
252,106,2150.627253
249,108,2150.8836
1323,759,2153.410992
252,106,2153.766311
610,252,2154.532263
606,374,2155.902313
252,106,2156.146661
1045,535,2157.794873
625,356,2159.00855
1701,820,2161.489446
252,106,2162.001452
1042,601,2163.879706
608,232,2164.528859
1068,501,2166.238838
1345,767,2168.728149
252,106,2169.251847
630,320,2170.104317
630,304,2171.018522
1333,550,2173.003428
652,310,2173.895449
252,106,2174.279139
1070,459,2175.748839
238,126,2176.30931
239,132,2176.610533
252,106,2176.967639
247,110,2177.229939
608,270,2178.068019
249,108,2178.320344
1431,534,2180.023242
636,350,2181.375047
634,298,2182.168972
1340,743,2184.66136
249,106,2184.901714
1046,532,2186.534734
1040,661,2188.757725
632,324,2189.727126
246,118,2190.141639
1343,685,2192.405784
1159,618,2194.432225
626,352,2195.60754
252,106,2195.854843
235,124,2196.245436
1426,666,2198.169025
612,232,2199.161855
1323,731,2201.338763
613,300,2202.26044
603,378,2203.682294
651,334,2204.552374
1046,545,2206.400014
252,106,2206.917205
811,648,2208.727413
2359,1128,2212.505729
1934,760,2214.65926
624,278,2215.874105
1583,660,2217.765625
249,108,2218.22138
232,132,2218.541552
630,278,2219.605538
613,232,2220.40399
252,106,2220.647338
624,362,2221.717026
615,392,2223.016102
1049,463,2224.310936
250,116,2224.772976
628,350,2226.168004
1690,774,2228.426433
610,278,2229.215526
238,132,2229.652329
1701,742,2232.088873
1042,589,2233.824417
756,452,2235.503103
621,250,2236.178839
773,546,2238.127802
603,250,2238.814274
238,130,2239.229311
1322,602,2240.984996
1703,832,2243.676788
252,106,2243.918143
1697,768,2246.492575
1317,828,2249.080169
1322,728,2251.426996
628,342,2252.50504
1422,970,2255.632815
252,106,2255.991947
1347,560,2257.890114
248,108,2258.142411
611,232,2258.899515
756,458,2260.248352
