#{"t_start": 1644553171.7405362, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
1044,598,687.408799
751,438,688.80191
1435,626,690.596465
1026,911,693.696124
1036,726,695.905978
1039,649,697.99658
610,338,698.985509
251,112,699.246847
614,300,700.456695
619,286,701.410892
603,304,702.324751
1340,651,704.513036
604,306,705.319896
790,1076,708.730834
244,122,709.030066
1433,720,711.315146
251,114,711.710208
1699,888,714.693374
1336,796,717.05841
1330,647,719.052583
236,132,720.10776
1338,955,723.182867
232,136,723.490073
635,312,724.424599
815,570,726.333097
234,136,726.683133
610,350,727.890058
781,580,729.867871
608,258,730.670778
1042,603,732.503482
241,126,732.985193
651,332,734.222523
250,112,734.479665
1039,634,736.347588
1136,1000,739.699343
635,318,740.74158
252,106,741.121173
1045,576,742.716206
1338,768,745.277127
251,112,745.756875
1044,534,747.482303
638,314,748.327419
611,376,749.449953
626,298,750.680108
1669,1342,754.913737
1342,643,757.012219
630,360,758.294472
251,112,758.729337
621,284,759.504085
1339,720,761.993433
621,270,762.747023
251,112,763.161077
607,292,763.948228
251,114,764.324144
630,340,765.510219
634,340,766.416168
626,332,767.403293
250,108,767.649634
629,322,768.651098
818,502,770.453294
247,126,770.766646
1344,691,773.066113
1304,916,775.834869
615,360,777.097234
242,124,777.556834
619,382,778.676589
620,284,779.469105
616,290,780.438606
622,366,781.760441
1432,654,783.928959
1697,944,786.868401
612,254,787.726107
619,336,788.677824
633,334,789.678421
611,250,790.725215
638,292,791.63373
603,390,792.80095
2362,1110,796.412092
652,312,797.399178
735,360,798.735795
248,122,799.014051
1400,1100,802.809409
1318,684,804.861747
638,328,806.021977
1334,571,808.11857
1425,802,811.309966
612,284,812.417757
234,138,813.168678
631,314,814.187101
249,112,814.637019
623,330,815.858483
248,118,816.185738
1354,535,818.256768
612,296,819.382052
602,410,820.967595
621,292,822.094062
1319,642,824.435771
1912,1068,828.494799
1162,472,830.188946
1152,746,832.737201
612,266,834.036489
630,346,835.414557
1044,589,837.405466
1151,662,839.788641
620,368,841.336483
753,566,843.141551
619,282,844.210712
1035,732,846.979816
1054,438,848.677672
1430,636,850.909614
626,314,852.057946
609,352,853.41015
248,114,854.197369
628,334,855.718466
245,116,856.120054
614,332,857.481548
638,320,858.47037
1585,670,860.906438
1312,1077,864.909065
652,304,866.14461
252,106,866.43982
611,354,867.846746
1350,593,869.952454
725,478,871.799573
746,958,875.784205
1049,490,877.577875
249,108,877.879069
1577,850,881.01307
627,268,882.217848
247,110,882.534019
250,118,883.012738
612,338,884.252798
629,382,885.889336
1875,930,889.738451
617,278,890.788195
625,330,891.823006
736,558,894.01327
1045,551,896.098504
233,128,896.456053
251,112,896.990134
754,586,899.370404
615,322,900.742974
748,462,902.410105
605,298,903.386497
611,324,904.801242
625,276,905.731872
235,126,906.414477
1046,521,908.296862
247,112,908.60955
630,304,909.816471
1058,677,912.511292
252,106,912.939148
1914,1166,917.408887
614,232,918.204283
607,398,919.682732
250,106,919.976945
233,134,920.478371
637,288,921.411121
1056,467,923.100124
622,352,924.411879
628,320,925.572165
1050,581,927.755137
1330,958,931.199412
1323,701,933.739781
780,652,936.225816
1049,455,937.88958
1066,618,940.170512
1038,681,942.716567
609,286,943.814638
1356,575,946.081864
1318,669,948.510727
1575,848,951.54489
252,106,951.977158
636,324,953.01376
769,484,955.087345
608,230,955.885184
250,106,956.512506
605,308,957.535874
631,358,958.814469
1423,862,962.089764
1323,861,965.656501
1044,590,967.60666
623,278,969.032594
628,378,970.416326
768,618,972.965901
1045,972,976.653632
613,352,978.010757
1044,547,979.911641
635,342,981.168447
1583,668,983.593522
613,276,984.879545
634,324,985.949548
1425,792,988.832978
617,238,989.786339
612,260,990.784921
1332,866,993.998735
636,290,995.238127
249,108,995.590749
252,106,996.175675
622,334,997.22103
618,278,998.385996
234,128,998.760505
609,254,999.883831
788,542,1001.685247
816,552,1003.857893
1330,941,1007.455402
252,106,1007.776883
615,306,1009.024167
1047,548,1011.280381
622,310,1012.276755
638,302,1013.496981
619,356,1014.887746
1041,642,1017.225559
252,106,1017.53391
1335,766,1020.222353
622,294,1021.544484
1325,722,1024.006691
1048,455,1026.076749
649,376,1027.251188
622,300,1028.482527
630,390,1029.932307
1324,771,1032.869431
611,302,1033.875821
243,120,1034.351698
628,362,1035.752634
612,242,1036.688518
1050,467,1038.411137
815,562,1040.405018
640,556,1042.535778
632,346,1043.904369
1438,642,1046.247997
1433,634,1048.590645
1325,683,1050.90962
629,300,1052.289
1587,674,1054.758265
625,352,1056.134556
625,300,1057.246105
234,126,1057.588191
252,106,1058.022032
235,132,1058.391696
636,334,1059.856675
244,118,1060.336797
237,132,1060.717578
608,234,1061.513202
621,264,1062.655935
808,710,1065.117316
1043,581,1067.396581
1927,726,1070.142082
624,262,1070.979842
236,130,1071.479508
1034,750,1074.237279
1042,632,1076.639531
1038,682,1078.949862
652,304,1080.211693
1683,868,1083.356822
251,112,1083.806794
1315,721,1086.342505
252,106,1086.800284
1341,717,1089.306658
632,320,1090.487383
238,128,1091.145804
1343,641,1093.531437
1316,957,1097.125744
610,268,1098.12087
1040,667,1100.380083
635,320,1101.636733
797,610,1103.773543
770,622,1106.086074
252,106,1106.524917
654,270,1107.440307
620,300,1108.588825
1045,573,1110.846051
251,112,1111.294832
614,234,1112.123264
1325,698,1115.009904
244,122,1115.357733
251,116,1115.813514
614,280,1116.838852
632,268,1117.937899
811,644,1120.312275
235,134,1120.700121
615,274,1121.749883
613,274,1122.639892
635,296,1123.865903
611,366,1125.27367
251,112,1125.587357
251,114,1126.055304
808,704,1128.638482
1317,970,1132.15542
617,344,1133.591419
1336,762,1136.270766
813,616,1138.54883
607,286,1139.63528
1423,760,1142.36449
1678,1066,1146.306921
606,266,1147.521685
1419,808,1150.505594
1332,719,1153.047854
1582,746,1155.903641
632,296,1156.872843
615,258,1157.883641
620,332,1158.960919
248,116,1159.570795
620,358,1160.821912
252,106,1161.122112
1331,808,1164.119614
249,110,1164.67538
633,342,1165.898409
626,328,1166.960008
604,408,1168.393259
618,282,1169.667062
726,622,1171.956119
604,254,1172.806745
613,278,1173.873407
1434,668,1176.359901
1040,666,1179.335155
251,112,1179.808028
1057,686,1182.148457
1415,848,1185.538662
628,300,1186.711288
245,116,1187.165075
250,106,1187.472253
621,258,1188.366264
615,360,1189.753933
1331,884,1193.137558
622,330,1194.215879
1050,472,1195.960686
1058,667,1198.608116
1050,471,1200.32185
1861,917,1204.982151
1043,585,1207.010308
635,296,1207.980548
608,242,1209.022226
236,134,1209.420749
624,278,1210.632028
1050,457,1212.382017
625,328,1213.583821
617,352,1214.965554
619,262,1216.235722
609,250,1217.145302
1426,798,1219.851633
250,108,1220.2408
250,116,1220.531024
1343,779,1223.600944
252,106,1224.089637
617,324,1225.498011
1414,1038,1229.351988
234,126,1229.842674
250,106,1230.736706
1040,646,1233.316655
1040,647,1235.381829
816,540,1237.064201
229,144,1237.49502
651,326,1238.773938
742,546,1240.652053
1845,1026,1243.849609
1339,768,1246.732647
654,270,1247.698154
1040,620,1250.024289
1425,928,1254.070842
624,260,1255.031306
251,116,1255.550979
1709,742,1257.972316
1045,680,1260.636486
638,316,1261.805363
808,706,1264.591772
252,106,1265.02213
611,262,1266.077099
607,300,1267.16307
738,562,1269.270629
600,284,1270.348255
243,126,1270.681874
1339,783,1273.468367
610,250,1274.264227
771,620,1276.619237
1034,774,1279.079076
634,312,1280.313428
235,124,1280.758238
654,274,1281.632348
599,506,1283.49659
248,116,1283.863395
1048,514,1286.069778
250,108,1286.362216
250,106,1286.780555
2356,1193,1291.168198
615,266,1292.038407
609,322,1293.180759
249,112,1293.475982
1342,719,1296.012235
1032,824,1299.010841
631,298,1299.922425
1430,788,1302.655092
622,334,1304.279657
631,266,1305.122257
1348,715,1307.744894
252,106,1308.162776
1351,675,1310.506753
765,644,1313.284658
233,128,1313.74742
1427,794,1316.58358
629,320,1317.566082
605,322,1318.888981
640,280,1319.756818
1409,984,1323.181957
1032,722,1325.763386
612,236,1326.682793
252,106,1327.089704
636,332,1328.08701
608,278,1329.105289
1334,869,1332.152927
652,300,1333.291285
627,310,1334.242003
628,362,1335.556764
249,108,1335.843
618,318,1336.974191
1040,659,1339.59914
237,134,1340.165702
609,288,1341.425928
1034,777,1344.10099
614,366,1345.496446
239,136,1345.981149
252,106,1346.264134
1701,794,1349.1855
1056,481,1351.133973
626,296,1352.103002
612,346,1353.400694
1048,516,1355.414576
610,262,1356.271946
1404,946,1359.665176
628,314,1360.676288
624,330,1361.982123
1042,628,1364.213559
619,318,1365.486085
603,374,1366.779809
1689,840,1369.760144
1434,726,1372.103458
1309,1009,1375.39401
252,116,1375.911461
1044,512,1377.814697
238,126,1378.153791
1044,568,1380.341623
252,106,1380.747617
1426,820,1383.676321
609,366,1384.942639
620,318,1386.044057
634,300,1387.127676
1428,716,1389.379387
1434,644,1391.750469
1043,548,1393.630197
652,302,1394.824153
621,338,1395.839365
1340,589,1397.98014
251,112,1398.517932
1430,806,1401.164701
607,232,1401.960582
249,108,1402.389683
752,564,1404.504649
1924,916,1407.838733
1060,679,1410.241794
653,294,1411.243578
240,134,1411.75521
252,106,1412.032677
233,128,1412.517995
1039,672,1414.825209
1046,571,1416.723682
240,118,1417.18795
611,288,1418.162164
739,522,1420.222562
1574,816,1423.070498
235,124,1423.394875
1693,942,1426.633916
1414,878,1429.640673
608,284,1430.518198
1042,617,1432.720841
252,118,1433.176749
607,288,1434.070868
237,130,1434.665172
1046,544,1436.363518
250,116,1436.90924
1050,580,1439.008996
252,106,1439.420098
1424,884,1442.419784
245,114,1442.856123
1573,786,1445.378678
1155,604,1447.800471
1340,717,1450.970301
816,542,1452.872077
606,322,1454.064622
654,276,1455.077296
626,302,1456.191567
252,106,1456.646322
615,302,1457.778681
623,412,1459.181105
240,122,1459.650849
603,364,1461.171308
612,278,1462.076889
1836,1038,1465.718076
249,118,1466.185955
1153,700,1468.834759
248,116,1469.146955
1050,514,1471.000702
1050,471,1472.805882
1340,621,1475.074765
1063,621,1477.521808
237,134,1477.99615
629,316,1479.099146
819,486,1480.753128
252,106,1481.181742
1040,617,1483.294926
1435,652,1485.54371
614,356,1486.758529
239,134,1487.115594
1344,621,1489.462221
1051,451,1491.098185
650,342,1492.153902
1034,762,1494.964572
627,316,1496.068901
234,126,1496.759564
1038,751,1499.146062
252,106,1499.610819
247,110,1499.915071
615,280,1501.094193
1343,657,1503.339948
237,124,1503.898709
722,396,1505.399883
1071,462,1506.924423
636,300,1508.156497
1344,563,1509.941442
652,310,1511.140725
1325,668,1513.48307
252,106,1513.907131
624,258,1514.746669
616,252,1515.586426
244,112,1516.119273
1039,631,1518.258044
638,328,1519.552798
728,650,1521.656129
606,314,1522.755479
605,248,1523.567479
817,536,1525.588795
1348,553,1527.468664
1912,850,1530.441287
628,336,1531.607594
629,330,1532.98396
1325,739,1535.657329
808,712,1538.062431
252,106,1538.507378
777,554,1540.717925
1346,582,1542.734429
247,114,1543.203381
247,110,1543.512554
1042,657,1546.234704
248,108,1546.531293
1026,947,1550.06697
738,462,1551.559712
1346,743,1554.278058
817,534,1556.219021
252,106,1556.509215
1044,562,1558.392402
650,340,1559.590691
252,106,1559.869026
1046,559,1562.141893
1050,606,1564.379092
629,302,1565.432442
623,314,1566.426512
617,350,1567.755097
765,600,1569.768543
618,272,1570.630295
622,254,1571.740579
811,644,1573.819867
2347,1425,1578.902156
1043,588,1581.266729
1042,613,1583.553774
248,114,1583.990824
732,384,1585.267994
604,374,1586.423766
640,540,1588.265169
630,306,1589.409996
1348,559,1591.425303
1034,792,1594.141131
249,108,1594.543056
252,106,1594.947898
608,270,1595.970834
233,130,1596.531843
615,316,1597.507979
252,106,1597.916871
252,106,1598.201111
247,110,1598.713248
609,282,1599.609263
236,132,1600.081999
251,106,1600.360255
1336,822,1603.280163
631,412,1604.640468
623,286,1605.722355
1043,599,1607.721027
617,280,1608.717046
651,338,1609.895639
1032,817,1613.031075
249,108,1613.440006
1683,962,1616.790458
638,290,1618.027166
1339,768,1620.880968
251,112,1621.270211
1323,915,1624.444701
1034,770,1627.202529
252,106,1627.486932
252,106,1627.883871
1339,743,1630.549306
252,106,1630.826618
1160,536,1632.722323
1064,593,1634.831519
782,562,1636.73144
632,270,1637.596503
614,286,1638.783886
249,116,1639.128963
1064,551,1641.385283
246,120,1641.709039
637,308,1642.940263
712,450,1644.438273
1317,716,1647.142627
622,262,1648.009319
1918,910,1651.271383
628,306,1652.244565
622,312,1653.580672
234,126,1653.919766
250,108,1654.354602
638,314,1655.500981
252,106,1655.810024
619,260,1656.774602
652,306,1657.870029
1046,480,1659.437121
1056,470,1661.314262
626,348,1662.391037
1039,685,1664.834454
614,262,1665.649721
250,112,1666.097749
723,448,1667.665931
616,356,1668.969524
607,384,1670.269318
1337,653,1672.64521
250,106,1673.046121
251,112,1673.346318
252,106,1673.752949
253,116,1674.052026
1035,757,1676.659774
252,106,1677.16895
634,274,1678.023539
1423,810,1680.830243
636,278,1682.116611
1047,516,1684.017141
1043,565,1686.042312
1045,557,1688.064589
1048,490,1689.674566
252,106,1690.085616
252,106,1690.379829
2350,1322,1694.972474
1314,648,1697.371318
252,106,1697.795158
1045,575,1699.603251
637,286,1700.768779
1146,650,1702.989929
628,348,1704.178673
1572,744,1706.786043
631,336,1707.830412
719,428,1709.280372
252,106,1709.944479
1040,680,1712.17628
1068,559,1714.310743
1313,921,1717.785187
806,750,1720.47167
1331,704,1722.736929
1051,433,1724.350683
1348,711,1727.050758
249,108,1727.344971
252,106,1727.772826
249,106,1728.084292
252,106,1728.673395
638,580,1730.6347
234,128,1730.970802
1430,758,1733.753782
1042,617,1735.922866
610,228,1736.809185
610,248,1737.59608
809,684,1739.989397
252,106,1740.403291
604,248,1741.199185
1044,543,1743.074374
617,324,1744.490554
599,308,1745.894152
614,268,1748.085733
1033,810,1750.949325
249,108,1751.396099
233,128,1751.744328
1680,1022,1755.360034
246,110,1755.658787
1058,681,1758.188358
239,124,1758.521257
1433,690,1761.143563
247,114,1761.45945
628,306,1762.718863
1326,745,1765.065922
817,528,1766.974939
1041,615,1769.100265
640,282,1770.292322
816,538,1771.99655
2360,1102,1775.938861
252,106,1776.236945
801,848,1779.27896
1416,836,1782.175627
1324,582,1784.235298
1049,485,1785.807677
812,626,1788.042413
247,110,1788.463306
1343,666,1790.674672
252,106,1791.100533
1045,542,1792.816872
252,106,1793.216415
634,292,1794.110847
1041,560,1796.152484
233,128,1796.844193
1673,840,1799.855255
233,128,1800.31306
617,268,1801.146705
1337,708,1803.803867
1428,802,1806.478569
608,256,1807.321933
1924,988,1810.741376
609,268,1811.613596
234,126,1812.103849
636,290,1813.119424
1041,595,1815.163632
1049,508,1817.137856
1343,661,1819.28265
1155,584,1821.482462
1049,604,1823.477015
1147,676,1825.846496
625,274,1826.837899
1044,521,1828.527927
1416,708,1831.136632
624,340,1832.30295
1042,585,1834.311263
240,124,1834.669812
617,348,1836.045065
1328,642,1838.245166
1913,1028,1841.815517
1319,666,1844.181304
635,282,1845.148872
1325,708,1847.683223
235,124,1848.006366
1349,558,1849.841405
253,116,1850.463668
611,360,1851.555274
1921,882,1854.869784
652,300,1855.792316
1150,626,1858.030468
234,130,1858.385482
248,106,1858.907747
248,108,1859.350093
235,126,1859.981405
817,528,1861.754848
246,122,1862.080584
615,272,1863.169366
606,334,1864.218386
1695,812,1867.135469
240,130,1867.606302
622,306,1868.533521
1313,781,1871.195622
252,106,1871.799889
1426,812,1874.521469
614,264,1875.355775
754,490,1877.179024
630,264,1878.040987
636,290,1879.084228
1032,658,1881.582866
1329,783,1884.306442
636,308,1885.242718
252,106,1885.642678
636,340,1886.920141
249,108,1887.214354
236,126,1887.716229
611,254,1888.509315
247,108,1888.91237
638,338,1889.925491
635,282,1890.947871
248,116,1891.301645
243,112,1891.923136
649,372,1893.161856
608,340,1894.467379
631,318,1895.561459
637,280,1896.452611
603,314,1897.796232
253,116,1898.23016
1157,518,1899.896201
238,130,1900.481885
249,110,1900.777096
1344,653,1903.158813
241,116,1903.471525
653,296,1904.825858
1044,583,1906.757338
632,290,1907.669294
1154,682,1910.533945
1328,846,1913.737314
740,470,1915.251307
1323,771,1918.129398
627,334,1919.281162
609,332,1920.314404
1350,711,1922.954957
252,106,1923.242852
606,226,1924.105056
617,240,1924.939839
1057,685,1927.3953
630,334,1928.682758
622,258,1929.506733
240,122,1930.026343
252,106,1930.305789
1054,793,1933.322907
637,308,1934.406358
633,326,1935.431821
1042,612,1937.78487
1074,475,1939.324813
619,282,1940.314477
1051,428,1941.70727
1043,619,1943.988778
252,112,1944.322818
811,656,1946.683542
229,132,1947.180685
613,232,1948.057464
1346,606,1950.057355
236,126,1950.527267
652,312,1951.586525
817,526,1953.543299
248,108,1953.956167
252,106,1954.23667
1048,470,1955.885999
2343,1485,1961.24562
732,424,1962.647533
613,246,1963.419093
3037,1578,1969.248648
613,288,1970.23916
736,606,1972.515131
650,340,1973.547622
1323,730,1976.172847
1344,649,1978.3057
1685,930,1981.641659
1033,759,1984.187035
239,118,1984.546228
252,106,1985.147737
616,242,1985.894507
1047,538,1987.846265
1325,1009,1991.310352
629,318,1992.459461
748,542,1994.369436
1043,602,1996.399126
1924,876,1999.492412
1339,731,2002.142229
235,134,2002.622717
1335,828,2005.382298
608,238,2006.226485
251,114,2006.770598
252,106,2007.059287
252,106,2007.55133
252,106,2007.960236
1049,493,2009.561009
610,276,2010.550042
737,454,2012.147479
1332,877,2015.313381
652,306,2016.378436
1047,523,2018.232204
1338,792,2020.917725
604,244,2021.937256
1333,556,2023.618881
1341,591,2025.831081
616,238,2026.605201
249,108,2026.998427
235,126,2027.594831
606,306,2028.746789
625,362,2029.967263
1332,547,2031.647881
650,346,2032.621347
252,106,2033.083147
1326,640,2035.11688
630,350,2036.156778
627,268,2037.260302
737,654,2039.794141
653,280,2040.828023
250,108,2041.111395
619,310,2042.46258
1348,583,2044.506568
611,232,2045.194111
1037,648,2047.347406
621,296,2048.40099
1151,712,2050.989171
1335,527,2052.946147
630,330,2054.500221
1040,623,2056.658702
1346,612,2059.405785
606,248,2060.30236
1348,588,2062.048846
1043,596,2064.06741
620,284,2065.018347
234,138,2065.499572
235,124,2065.901767
611,250,2066.586264
634,278,2067.383717
1703,674,2069.755783
623,324,2070.699375
813,602,2072.681478
744,390,2073.961818
234,128,2074.374387
252,106,2074.739349
1159,620,2077.129919
1071,477,2078.641338
777,554,2080.303806
623,360,2081.529558
631,266,2082.434556
237,124,2082.831498
1046,482,2084.217098
612,232,2084.873435
1041,666,2087.075791
623,332,2088.076064
612,292,2089.309532
610,262,2090.082799
251,114,2090.456826
650,354,2091.382181
610,274,2092.274894
636,288,2093.194105
610,374,2094.41856
1040,707,2097.057296
1669,1144,2100.486575
252,106,2101.023903
235,128,2101.343477
252,106,2101.849124
1048,493,2103.271056
235,134,2103.722385
634,298,2104.954123
250,108,2105.200464
1058,738,2107.364105
1041,671,2109.54403
604,246,2110.343474
1045,546,2111.958311
251,112,2112.497866
238,126,2112.813339
615,330,2113.933997
612,254,2114.627608
620,394,2116.047295
610,366,2117.27468
616,292,2118.17444
237,136,2118.497547
633,308,2119.639717
1689,1112,2123.230949
1041,629,2125.210832
1884,874,2127.88469
623,276,2128.863101
252,106,2129.217954
605,262,2129.942772
1072,518,2132.184686
252,106,2132.429002
1571,936,2135.567514
1344,633,2137.367446
1043,625,2139.314435
252,106,2139.679484
779,532,2141.629284
1149,718,2144.163494
634,296,2145.060826
1430,718,2147.08401
1581,842,2149.681606
653,290,2150.600325
1043,612,2152.687518
1045,572,2154.397623
253,116,2154.683829
1434,746,2157.157985
1054,417,2158.547443
1867,778,2160.902854
638,278,2161.962544
239,124,2162.269723
1331,611,2164.148957
1043,586,2166.169026
606,226,2166.803326
1050,499,2168.546634
1347,609,2170.467991
1347,592,2172.381095
252,106,2172.644363
623,264,2173.688005
1325,693,2175.834608
252,106,2176.345214
624,316,2177.185058
252,106,2177.542381
1034,759,2179.861704
1061,637,2181.987457
1042,589,2183.843699
632,286,2184.786021
780,494,2186.314352
738,462,2187.986862
622,378,2189.080554
251,114,2189.344877
1312,945,2192.461638
1039,678,2194.894014
640,308,2195.69926
